file,metabolite,quantMasses,intensity,rt,ri
e18057cz_49.cdf,c22,71;85;99,1.75399343E8,1682.8,2200.0
e18057cz_49.cdf,c28,71;85;99,1.4471282E8,1933.4,2800.0
e18057cz_49.cdf,c32,71;85;99,1.19118003E8,2067.6,3200.0
e18057cz_49.cdf,c36,71;85;99,9.6877378E7,2251.2,3600.0
e18057cz_50.cdf,c10,71;85;99,1.74675266E8,409.4,1000.0
e18057cz_50.cdf,c12,71;85;99,1.27242083E8,711.0,1200.0
e18057cz_50.cdf,c15,71;85;99,1.98478358E8,1114.6,1500.0
e18057cz_50.cdf,c17,71;85;99,2.41602992E8,1322.4,1700.0
e18057cz_50.cdf,c19,71;85;99,2.63775376E8,1499.6,1900.0
e18057cz_50.cdf,c22,71;85;99,2.24192743E8,1683.0,2200.0
e18057cz_50.cdf,c28,71;85;99,2.18815697E8,1933.6,2800.0
e18057cz_50.cdf,c32,71;85;99,1.50901078E8,2067.8,3200.0
e18057cz_50.cdf,c36,71;85;99,1.21547993E8,2251.4,3600.0
e18057cz_51.cdf,c10,71;85;99,1.79728788E8,409.8,1000.0
e18057cz_51.cdf,c12,71;85;99,1.30371704E8,711.0,1200.0
e18057cz_51.cdf,c15,71;85;99,1.98760761E8,1114.6,1500.0
e18057cz_51.cdf,c17,71;85;99,2.40447014E8,1322.4,1700.0
e18057cz_51.cdf,c19,71;85;99,2.66493234E8,1499.6,1900.0
e18057cz_51.cdf,c22,71;85;99,2.28345186E8,1683.0,2200.0
e18057cz_51.cdf,c28,71;85;99,2.22839297E8,1933.8,2800.0
e18057cz_51.cdf,c32,71;85;99,1.56990946E8,2068.0,3200.0
e18057cz_51.cdf,c36,71;85;99,1.26789319E8,2251.8,3600.0
e18057cz_52.cdf,c10,71;85;99,1.86230603E8,409.6,1000.0
e18057cz_52.cdf,c12,71;85;99,1.35986307E8,710.6,1200.0
e18057cz_52.cdf,c15,71;85;99,2.1260178E8,1113.8,1500.0
e18057cz_52.cdf,c17,71;85;99,2.61310946E8,1321.6,1700.0
e18057cz_52.cdf,c19,71;85;99,3.16240476E8,1499.0,1900.0
e18057cz_52.cdf,c22,71;85;99,2.29010147E8,1682.4,2200.0
e18057cz_52.cdf,c28,71;85;99,2.16430967E8,1933.0,2800.0
e18057cz_52.cdf,c32,71;85;99,1.51137039E8,2067.4,3200.0
e18057cz_52.cdf,c36,71;85;99,1.2176429E8,2250.0,3600.0
e18057cz_53.cdf,c10,71;85;99,1.92588232E8,409.4,1000.0
e18057cz_53.cdf,c12,71;85;99,1.44862047E8,710.6,1200.0
e18057cz_53.cdf,c15,71;85;99,2.16279698E8,1114.2,1500.0
e18057cz_53.cdf,c17,71;85;99,2.47576484E8,1321.6,1700.0
e18057cz_53.cdf,c19,71;85;99,3.10070518E8,1498.8,1900.0
e18057cz_53.cdf,c22,71;85;99,2.37417905E8,1682.2,2200.0
e18057cz_53.cdf,c28,71;85;99,1.86290582E8,1932.8,2800.0
e18057cz_53.cdf,c32,71;85;99,1.5370411E8,2067.2,3200.0
e18057cz_53.cdf,c36,71;85;99,1.3105784E8,2250.0,3600.0
e18057cz_57.cdf,c10,71;85;99,1.74272556E8,408.2,1000.0
e18057cz_57.cdf,c12,71;85;99,1.27286798E8,709.6,1200.0
e18057cz_57.cdf,c15,71;85;99,2.25867489E8,1113.8,1500.0
e18057cz_57.cdf,c17,71;85;99,2.56954127E8,1321.8,1700.0
e18057cz_57.cdf,c19,71;85;99,2.3149618E8,1499.0,1900.0
e18057cz_57.cdf,c22,71;85;99,2.279409E8,1682.6,2200.0
e18057cz_57.cdf,c28,71;85;99,1.55341488E8,1933.2,2800.0
e18057cz_57.cdf,c32,71;85;99,1.28115637E8,2067.6,3200.0
e18057cz_57.cdf,c36,71;85;99,1.25845178E8,2251.0,3600.0
e18057cz_58.cdf,c10,71;85;99,1.77343071E8,409.8,1000.0
e18057cz_58.cdf,c12,71;85;99,1.25011094E8,711.2,1200.0
e18057cz_58.cdf,c15,71;85;99,1.6923329E8,1114.6,1500.0
e18057cz_58.cdf,c17,71;85;99,1.93313625E8,1322.4,1700.0
e18057cz_58.cdf,c19,71;85;99,2.27682732E8,1499.6,1900.0
e18057cz_58.cdf,c22,71;85;99,1.84309869E8,1682.8,2200.0
e18057cz_58.cdf,c28,71;85;99,1.49815301E8,1933.4,2800.0
e18057cz_58.cdf,c32,71;85;99,1.24689034E8,2067.8,3200.0
e18057cz_58.cdf,c36,71;85;99,1.03915557E8,2251.4,3600.0
e18057cz_59.cdf,c10,71;85;99,1.8330183E8,409.6,1000.0
e18057cz_59.cdf,c12,71;85;99,1.3015955E8,711.2,1200.0
e18057cz_59.cdf,c15,71;85;99,1.75632898E8,1114.4,1500.0
e18057cz_59.cdf,c17,71;85;99,1.93641359E8,1322.4,1700.0
e18057cz_59.cdf,c19,71;85;99,2.27136538E8,1499.6,1900.0
e18057cz_59.cdf,c22,71;85;99,1.91446701E8,1682.8,2200.0
e18057cz_59.cdf,c28,71;85;99,1.46735379E8,1933.2,2800.0
e18057cz_59.cdf,c32,71;85;99,1.24765401E8,2067.8,3200.0
e18057cz_59.cdf,c36,71;85;99,1.05840048E8,2251.4,3600.0
