"file","metabolite","quantMasses","intensity","rt","ri"
"e10223ch_21_c14.cdf","c32","71;85;99",55009238,2336.62,3200
"e10223ch_21_c14.cdf","c36","71;85;99",43705569,2534.82,3600
"e10223ch_52_c8.cdf","c10","71;85;99",38370085,393.815,1000
"e10223ch_52_c8.cdf","c12","71;85;99",29288296,687.815,1200
"e10223ch_52_c8.cdf","c15","71;85;99",32496937,1086.01,1500
"e10223ch_52_c8.cdf","c18","71;85;99",42716903,1386.22,1800
"e10223ch_52_c8.cdf","c19","71;85;99",58978244,1474.61,1900
"e10223ch_52_c8.cdf","c22","71;85;99",68661608,1714.82,2200
"e10223ch_52_c8.cdf","c28","71;85;99",61868859,2114.01,2800
"e10223ch_52_c8.cdf","c32","71;85;99",53364504,2336.82,3200
"e10223ch_52_c8.cdf","c36","71;85;99",36654528,2534.82,3600
"e10223ch_53_c9.cdf","c10","71;85;99",40008421,394.015,1000
"e10223ch_53_c9.cdf","c12","71;85;99",30459216,688.015,1200
"e10223ch_53_c9.cdf","c15","71;85;99",37219119,1086.01,1500
"e10223ch_53_c9.cdf","c18","71;85;99",49159464,1386.22,1800
"e10223ch_53_c9.cdf","c19","71;85;99",65206684,1474.61,1900
"e10223ch_53_c9.cdf","c22","71;85;99",73698789,1715.01,2200
"e10223ch_53_c9.cdf","c28","71;85;99",66689163,2114.01,2800
"e10223ch_53_c9.cdf","c32","71;85;99",59467396,2336.82,3200
"e10223ch_53_c9.cdf","c36","71;85;99",41136764,2534.82,3600
"e10223ch_54_c10.cdf","c10","71;85;99",38987518,393.463,1000
"e10223ch_54_c10.cdf","c12","71;85;99",34617678,687.663,1200
"e10223ch_54_c10.cdf","c15","71;85;99",41557507,1085.86,1500
"e10223ch_54_c10.cdf","c18","71;85;99",46172773,1386.06,1800
"e10223ch_54_c10.cdf","c19","71;85;99",62465627,1474.46,1900
"e10223ch_54_c10.cdf","c22","71;85;99",70210523,1714.86,2200
"e10223ch_54_c10.cdf","c28","71;85;99",62890537,2113.86,2800
"e10223ch_54_c10.cdf","c32","71;85;99",55614983,2336.66,3200
"e10223ch_54_c10.cdf","c36","71;85;99",38675985,2534.66,3600
"e10223ch_55_c11.cdf","c10","71;85;99",37802190,393.816,1000
"e10223ch_55_c11.cdf","c12","71;85;99",31409703,687.816,1200
"e10223ch_55_c11.cdf","c15","71;85;99",38233234,1086.02,1500
"e10223ch_55_c11.cdf","c18","71;85;99",45663148,1386.22,1800
"e10223ch_55_c11.cdf","c19","71;85;99",61967894,1474.62,1900
"e10223ch_55_c11.cdf","c22","71;85;99",69618492,1715.02,2200
"e10223ch_55_c11.cdf","c28","71;85;99",61442202,2114.02,2800
"e10223ch_55_c11.cdf","c32","71;85;99",52225593,2336.62,3200
"e10223ch_55_c11.cdf","c36","71;85;99",35615245,2534.82,3600
"e10223ch_56_c12.cdf","c10","71;85;99",38160718,393.663,1000
"e10223ch_56_c12.cdf","c12","71;85;99",32564685,687.863,1200
"e10223ch_56_c12.cdf","c15","71;85;99",41921281,1086.06,1500
"e10223ch_56_c12.cdf","c18","71;85;99",46396239,1386.26,1800
"e10223ch_56_c12.cdf","c19","71;85;99",62840490,1474.66,1900
"e10223ch_56_c12.cdf","c22","71;85;99",70141850,1714.86,2200
"e10223ch_56_c12.cdf","c28","71;85;99",62670305,2114.06,2800
"e10223ch_56_c12.cdf","c32","71;85;99",54995575,2336.66,3200
"e10223ch_56_c12.cdf","c36","71;85;99",38087290,2534.86,3600
"e10223ch_57_c13.cdf","c10","71;85;99",43001819,393.616,1000
"e10223ch_57_c13.cdf","c12","71;85;99",36745930,687.816,1200
"e10223ch_57_c13.cdf","c15","71;85;99",42639317,1086.02,1500
"e10223ch_57_c13.cdf","c18","71;85;99",46635605,1386.22,1800
"e10223ch_57_c13.cdf","c19","71;85;99",67650151,1474.82,1900
"e10223ch_57_c13.cdf","c22","71;85;99",72460825,1715.02,2200
"e10223ch_57_c13.cdf","c28","71;85;99",64644804,2114.02,2800
"e10223ch_57_c13.cdf","c32","71;85;99",58170773,2336.82,3200
"e10223ch_57_c13.cdf","c36","71;85;99",42639275,2534.82,3600
"e10223ch_58_c14.cdf","c10","71;85;99",41885278,393.631,1000
"e10223ch_58_c14.cdf","c12","71;85;99",35940709,687.831,1200
"e10223ch_58_c14.cdf","c15","71;85;99",42960074,1086.03,1500
"e10223ch_58_c14.cdf","c18","71;85;99",47220564,1386.23,1800
"e10223ch_58_c14.cdf","c19","71;85;99",69408379,1474.83,1900
"e10223ch_58_c14.cdf","c22","71;85;99",71864748,1715.03,2200
"e10223ch_58_c14.cdf","c28","71;85;99",63226913,2114.03,2800
"e10223ch_58_c14.cdf","c32","71;85;99",55816587,2336.83,3200
"e10223ch_58_c14.cdf","c36","71;85;99",35467294,2534.83,3600
"e10223ch_89_c8.cdf","c10","71;85;99",37788276,393.431,1000
"e10223ch_89_c8.cdf","c12","71;85;99",30719034,687.431,1200
"e10223ch_89_c8.cdf","c15","71;85;99",39201334,1085.83,1500
"e10223ch_89_c8.cdf","c18","71;85;99",47722895,1386.03,1800
"e10223ch_89_c8.cdf","c19","71;85;99",63933778,1474.43,1900
"e10223ch_89_c8.cdf","c22","71;85;99",74011765,1714.83,2200
"e10223ch_89_c8.cdf","c28","71;85;99",65532337,2113.83,2800
"e10223ch_89_c8.cdf","c32","71;85;99",56396729,2336.63,3200
"e10223ch_89_c8.cdf","c36","71;85;99",38122877,2534.63,3600
"e10223ch_90_c9.cdf","c10","71;85;99",39122048,393.616,1000
"e10223ch_90_c9.cdf","c12","71;85;99",34724911,687.816,1200
"e10223ch_90_c9.cdf","c15","71;85;99",46973086,1086.02,1500
"e10223ch_90_c9.cdf","c18","71;85;99",54193753,1386.22,1800
"e10223ch_90_c9.cdf","c19","71;85;99",69560835,1474.62,1900
"e10223ch_90_c9.cdf","c22","71;85;99",80063483,1715.02,2200
"e10223ch_90_c9.cdf","c28","71;85;99",70369876,2114.02,2800
"e10223ch_90_c9.cdf","c32","71;85;99",60999775,2336.82,3200
"e10223ch_90_c9.cdf","c36","71;85;99",42101697,2535.02,3600
"e10223ch_91_c10.cdf","c10","71;85;99",38751289,393.216,1000
"e10223ch_91_c10.cdf","c12","71;85;99",35160963,687.416,1200
"e10223ch_91_c10.cdf","c15","71;85;99",44562963,1085.82,1500
"e10223ch_91_c10.cdf","c18","71;85;99",51409213,1386.02,1800
"e10223ch_91_c10.cdf","c19","71;85;99",67814205,1474.42,1900
"e10223ch_91_c10.cdf","c22","71;85;99",78735818,1714.62,2200
"e10223ch_91_c10.cdf","c28","71;85;99",69841612,2113.82,2800
"e10223ch_91_c10.cdf","c32","71;85;99",59811527,2336.42,3200
"e10223ch_91_c10.cdf","c36","71;85;99",41419615,2534.62,3600
"e10223ch_92_c11.cdf","c10","71;85;99",38244859,393.616,1000
"e10223ch_92_c11.cdf","c12","71;85;99",36626511,687.816,1200
"e10223ch_92_c11.cdf","c15","71;85;99",48057652,1086.22,1500
"e10223ch_92_c11.cdf","c18","71;85;99",51172332,1386.42,1800
"e10223ch_92_c11.cdf","c19","71;85;99",68063454,1474.82,1900
"e10223ch_92_c11.cdf","c22","71;85;99",75886079,1715.02,2200
"e10223ch_92_c11.cdf","c28","71;85;99",67298676,2114.02,2800
"e10223ch_92_c11.cdf","c32","71;85;99",59287762,2336.82,3200
"e10223ch_92_c11.cdf","c36","71;85;99",40393333,2535.02,3600
"e10223ch_93_c12.cdf","c10","71;85;99",38608528,393.615,1000
"e10223ch_93_c12.cdf","c12","71;85;99",37514814,687.815,1200
"e10223ch_93_c12.cdf","c15","71;85;99",47916008,1086.01,1500
"e10223ch_93_c12.cdf","c18","71;85;99",51646745,1386.42,1800
"e10223ch_93_c12.cdf","c19","71;85;99",68866777,1474.82,1900
"e10223ch_93_c12.cdf","c22","71;85;99",78679504,1715.01,2200
"e10223ch_93_c12.cdf","c28","71;85;99",69032736,2114.01,2800
"e10223ch_93_c12.cdf","c32","71;85;99",60185499,2336.82,3200
"e10223ch_93_c12.cdf","c36","71;85;99",41466108,2535.01,3600
"e10223ch_94_c13.cdf","c10","71;85;99",42261984,393.616,1000
"e10223ch_94_c13.cdf","c12","71;85;99",36577735,687.616,1200
"e10223ch_94_c13.cdf","c15","71;85;99",46661580,1086.02,1500
"e10223ch_94_c13.cdf","c18","71;85;99",52849753,1386.22,1800
"e10223ch_94_c13.cdf","c19","71;85;99",74105758,1474.82,1900
"e10223ch_94_c13.cdf","c22","71;85;99",80405283,1715.02,2200
"e10223ch_94_c13.cdf","c28","71;85;99",70145257,2114.02,2800
"e10223ch_94_c13.cdf","c32","71;85;99",62649158,2336.62,3200
"e10223ch_94_c13.cdf","c36","71;85;99",46033983,2534.82,3600
"e10223ch_95_c14.cdf","c10","71;85;99",42972595,393.415,1000
"e10223ch_95_c14.cdf","c12","71;85;99",36986763,687.615,1200
"e10223ch_95_c14.cdf","c15","71;85;99",46665712,1085.82,1500
"e10223ch_95_c14.cdf","c18","71;85;99",52727553,1386.22,1800
"e10223ch_95_c14.cdf","c19","71;85;99",76135296,1474.82,1900
"e10223ch_95_c14.cdf","c22","71;85;99",81028486,1714.82,2200
"e10223ch_95_c14.cdf","c28","71;85;99",69574025,2113.82,2800
"e10223ch_95_c14.cdf","c32","71;85;99",60188802,2336.61,3200
"e10223ch_95_c14.cdf","c36","71;85;99",42168600,2534.61,3600
"e10223ch_23_Quant1_200.cdf","c10","71;85;99",22936460,394.015,1000
"e10223ch_23_Quant1_200.cdf","c12","71;85;99",14924625,688.015,1200
"e10223ch_23_Quant1_200.cdf","c15","71;85;99",13730151,1086.01,1500
"e10223ch_23_Quant1_200.cdf","c18","71;85;99",17665834,1386.22,1800
"e10223ch_23_Quant1_200.cdf","c19","71;85;99",22502082,1474.61,1900
"e10223ch_23_Quant1_200.cdf","c22","71;85;99",34922749,1715.01,2200
"e10223ch_23_Quant1_200.cdf","c28","71;85;99",35403693,2114.01,2800
"e10223ch_23_Quant1_200.cdf","c32","71;85;99",26934908,2336.61,3200
"e10223ch_23_Quant1_200.cdf","c36","71;85;99",16876235,2534.82,3600
"e10223ch_24_Quant1_100.cdf","c10","71;85;99",22689264,394.216,1000
"e10223ch_24_Quant1_100.cdf","c12","71;85;99",14524860,688.016,1200
"e10223ch_24_Quant1_100.cdf","c15","71;85;99",12856470,1086.02,1500
"e10223ch_24_Quant1_100.cdf","c18","71;85;99",16314411,1386.42,1800
"e10223ch_24_Quant1_100.cdf","c19","71;85;99",20959504,1474.62,1900
"e10223ch_24_Quant1_100.cdf","c22","71;85;99",33266347,1715.02,2200
"e10223ch_24_Quant1_100.cdf","c28","71;85;99",33826769,2114.02,2800
"e10223ch_24_Quant1_100.cdf","c32","71;85;99",24868020,2336.62,3200
"e10223ch_24_Quant1_100.cdf","c36","71;85;99",16709812,2534.82,3600
"e10223ch_25_Quant1_50.cdf","c10","71;85;99",22944643,393.615,1000
"e10223ch_25_Quant1_50.cdf","c12","71;85;99",15925054,687.815,1200
"e10223ch_25_Quant1_50.cdf","c15","71;85;99",14204255,1085.82,1500
"e10223ch_25_Quant1_50.cdf","c18","71;85;99",16865780,1386.22,1800
"e10223ch_25_Quant1_50.cdf","c19","71;85;99",21444095,1474.42,1900
"e10223ch_25_Quant1_50.cdf","c22","71;85;99",34240408,1714.82,2200
"e10223ch_25_Quant1_50.cdf","c28","71;85;99",34427698,2113.82,2800
"e10223ch_25_Quant1_50.cdf","c32","71;85;99",25767355,2336.42,3200
"e10223ch_25_Quant1_50.cdf","c36","71;85;99",17181147,2534.42,3600
"e10223ch_26_Quant1_20.cdf","c10","71;85;99",22451597,393.816,1000
"e10223ch_26_Quant1_20.cdf","c12","71;85;99",13901326,687.816,1200
"e10223ch_26_Quant1_20.cdf","c15","71;85;99",11658074,1085.82,1500
"e10223ch_26_Quant1_20.cdf","c18","71;85;99",15000687,1386.02,1800
"e10223ch_26_Quant1_20.cdf","c19","71;85;99",20080369,1474.42,1900
"e10223ch_26_Quant1_20.cdf","c22","71;85;99",32636060,1714.62,2200
"e10223ch_26_Quant1_20.cdf","c28","71;85;99",32840326,2113.82,2800
"e10223ch_26_Quant1_20.cdf","c32","71;85;99",24697440,2336.42,3200
"e10223ch_26_Quant1_20.cdf","c36","71;85;99",16406731,2534.42,3600
"e10223ch_27_Quant1_10.cdf","c10","71;85;99",21986876,394.031,1000
"e10223ch_27_Quant1_10.cdf","c12","71;85;99",14106508,688.031,1200
"e10223ch_27_Quant1_10.cdf","c15","71;85;99",12476144,1086.03,1500
"e10223ch_27_Quant1_10.cdf","c18","71;85;99",15407535,1386.43,1800
"e10223ch_27_Quant1_10.cdf","c19","71;85;99",20071433,1474.63,1900
"e10223ch_27_Quant1_10.cdf","c22","71;85;99",31490739,1715.03,2200
"e10223ch_27_Quant1_10.cdf","c28","71;85;99",31674903,2114.03,2800
"e10223ch_27_Quant1_10.cdf","c32","71;85;99",23721789,2336.63,3200
"e10223ch_27_Quant1_10.cdf","c36","71;85;99",14662008,2534.83,3600
"e10223ch_28_Quant1_5.cdf","c10","71;85;99",23294994,394.216,1000
"e10223ch_28_Quant1_5.cdf","c12","71;85;99",14631849,688.016,1200
"e10223ch_28_Quant1_5.cdf","c15","71;85;99",12977767,1086.22,1500
"e10223ch_28_Quant1_5.cdf","c18","71;85;99",16019527,1386.42,1800
"e10223ch_28_Quant1_5.cdf","c19","71;85;99",20983571,1474.62,1900
"e10223ch_28_Quant1_5.cdf","c22","71;85;99",32706470,1715.02,2200
"e10223ch_28_Quant1_5.cdf","c28","71;85;99",32956342,2114.02,2800
"e10223ch_28_Quant1_5.cdf","c32","71;85;99",24646836,2336.62,3200
"e10223ch_28_Quant1_5.cdf","c36","71;85;99",16309128,2534.62,3600
"e10223ch_29_Quant1_2.cdf","c10","71;85;99",23650961,394.016,1000
"e10223ch_29_Quant1_2.cdf","c12","71;85;99",14550601,687.816,1200
"e10223ch_29_Quant1_2.cdf","c15","71;85;99",12434112,1085.82,1500
"e10223ch_29_Quant1_2.cdf","c18","71;85;99",15580427,1386.02,1800
"e10223ch_29_Quant1_2.cdf","c19","71;85;99",20712123,1474.42,1900
"e10223ch_29_Quant1_2.cdf","c22","71;85;99",31884471,1714.82,2200
"e10223ch_29_Quant1_2.cdf","c28","71;85;99",32381337,2113.62,2800
"e10223ch_29_Quant1_2.cdf","c32","71;85;99",24153081,2336.42,3200
"e10223ch_29_Quant1_2.cdf","c36","71;85;99",15933680,2534.62,3600
"e10223ch_30_Quant1_1.cdf","c10","71;85;99",37159078,394.016,1000
"e10223ch_30_Quant1_1.cdf","c12","71;85;99",25042122,688.016,1200
"e10223ch_30_Quant1_1.cdf","c15","71;85;99",22353757,1086.02,1500
"e10223ch_30_Quant1_1.cdf","c18","71;85;99",29020364,1386.22,1800
"e10223ch_30_Quant1_1.cdf","c19","71;85;99",39020807,1474.62,1900
"e10223ch_30_Quant1_1.cdf","c22","71;85;99",54989208,1715.02,2200
"e10223ch_30_Quant1_1.cdf","c28","71;85;99",53090873,2114.02,2800
"e10223ch_30_Quant1_1.cdf","c32","71;85;99",40050106,2336.62,3200
"e10223ch_30_Quant1_1.cdf","c36","71;85;99",26403978,2534.62,3600
"e10223ch_31_wash.cdf","c10","71;85;99",43655102,394.816,1000
"e10223ch_31_wash.cdf","c12","71;85;99",22811965,688.016,1200
"e10223ch_31_wash.cdf","c15","71;85;99",13014250,1085.82,1500
"e10223ch_31_wash.cdf","c18","71;85;99",26313757,1386.02,1800
"e10223ch_31_wash.cdf","c19","71;85;99",36977877,1474.42,1900
"e10223ch_31_wash.cdf","c22","71;85;99",57977190,1714.82,2200
"e10223ch_31_wash.cdf","c28","71;85;99",54485885,2113.82,2800
"e10223ch_31_wash.cdf","c32","71;85;99",48799538,2336.62,3200
"e10223ch_31_wash.cdf","c36","71;85;99",32967985,2534.62,3600
"e10223ch_81_IdentA.cdf","c10","71;85;99",42118394,393.815,1000
"e10223ch_81_IdentA.cdf","c12","71;85;99",30930220,687.815,1200
"e10223ch_81_IdentA.cdf","c15","71;85;99",30366000,1086.01,1500
"e10223ch_81_IdentA.cdf","c18","71;85;99",37515003,1386.22,1800
"e10223ch_81_IdentA.cdf","c19","71;85;99",49216219,1474.61,1900
"e10223ch_81_IdentA.cdf","c22","71;85;99",69249992,1715.01,2200
"e10223ch_81_IdentA.cdf","c28","71;85;99",67145592,2114.01,2800
"e10223ch_81_IdentA.cdf","c32","71;85;99",55280179,2336.82,3200
"e10223ch_81_IdentA.cdf","c36","71;85;99",33372131,2534.82,3600
"e10223ch_83_IdentB.cdf","c10","71;85;99",41710127,393.616,1000
"e10223ch_83_IdentB.cdf","c12","71;85;99",30494515,687.816,1200
"e10223ch_83_IdentB.cdf","c15","71;85;99",31593595,1086.02,1500
"e10223ch_83_IdentB.cdf","c18","71;85;99",37114385,1386.22,1800
"e10223ch_83_IdentB.cdf","c19","71;85;99",49853412,1474.62,1900
"e10223ch_83_IdentB.cdf","c22","71;85;99",71319984,1715.02,2200
"e10223ch_83_IdentB.cdf","c28","71;85;99",67961757,2114.02,2800
"e10223ch_83_IdentB.cdf","c32","71;85;99",56491872,2336.82,3200
"e10223ch_83_IdentB.cdf","c36","71;85;99",38898273,2534.82,3600
"e10223ch_85_IdentC.cdf","c10","71;85;99",42363523,393.615,1000
"e10223ch_85_IdentC.cdf","c12","71;85;99",30828526,687.615,1200
"e10223ch_85_IdentC.cdf","c15","71;85;99",30552686,1085.82,1500
"e10223ch_85_IdentC.cdf","c18","71;85;99",39812540,1386.01,1800
"e10223ch_85_IdentC.cdf","c19","71;85;99",52449423,1474.42,1900
"e10223ch_85_IdentC.cdf","c22","71;85;99",71414526,1714.82,2200
"e10223ch_85_IdentC.cdf","c28","71;85;99",68114643,2113.82,2800
"e10223ch_85_IdentC.cdf","c32","71;85;99",55830101,2336.61,3200
"e10223ch_85_IdentC.cdf","c36","71;85;99",36104652,2534.61,3600
"e10223ch_87_IdentD.cdf","c10","71;85;99",40747203,393.816,1000
"e10223ch_87_IdentD.cdf","c12","71;85;99",30310925,687.816,1200
"e10223ch_87_IdentD.cdf","c15","71;85;99",29509925,1086.02,1500
"e10223ch_87_IdentD.cdf","c18","71;85;99",38172893,1386.22,1800
"e10223ch_87_IdentD.cdf","c19","71;85;99",49816527,1474.62,1900
"e10223ch_87_IdentD.cdf","c22","71;85;99",72203497,1715.02,2200
"e10223ch_87_IdentD.cdf","c28","71;85;99",75389106,2114.22,2800
"e10223ch_87_IdentD.cdf","c32","71;85;99",57647187,2336.82,3200
"e10223ch_87_IdentD.cdf","c36","71;85;99",34725452,2534.82,3600
"e10224ch_104_c15.cdf","c10","71;85;99",47652906,392.663,1000
"e10224ch_104_c15.cdf","c12","71;85;99",43549880,686.863,1200
"e10224ch_104_c15.cdf","c15","71;85;99",54565663,1085.46,1500
"e10224ch_104_c15.cdf","c18","71;85;99",67128226,1385.66,1800
"e10224ch_104_c15.cdf","c19","71;85;99",84655791,1473.86,1900
"e10224ch_104_c15.cdf","c22","71;85;99",98577203,1714.26,2200
"e10224ch_104_c15.cdf","c28","71;85;99",89864996,2113.46,2800
"e10224ch_104_c15.cdf","c32","71;85;99",60586903,2335.86,3200
"e10224ch_104_c15.cdf","c36","71;85;99",30910195,2534.06,3600
"e10224ch_105_c16.cdf","c10","71;85;99",47836653,392.815,1000
"e10224ch_105_c16.cdf","c12","71;85;99",46230784,687.015,1200
"e10224ch_105_c16.cdf","c15","71;85;99",61049084,1085.62,1500
"e10224ch_105_c16.cdf","c18","71;85;99",72759025,1385.82,1800
"e10224ch_105_c16.cdf","c19","71;85;99",91948096,1474.22,1900
"e10224ch_105_c16.cdf","c22","71;85;99",104777172,1714.61,2200
"e10224ch_105_c16.cdf","c28","71;85;99",91425535,2113.42,2800
"e10224ch_105_c16.cdf","c32","71;85;99",62332002,2336.22,3200
"e10224ch_105_c16.cdf","c36","71;85;99",33135251,2534.01,3600
"e10224ch_106_c17.cdf","c10","71;85;99",118670,388.031,1000
"e10224ch_106_c17.cdf","c12","71;85;99",69954,685.431,1200
"e10224ch_106_c17.cdf","c15","71;85;99",57322,1087.03,1500
"e10224ch_106_c17.cdf","c18","71;85;99",14222,1377.43,1800
"e10224ch_106_c17.cdf","c19","71;85;99",1758,1458.63,1900
"e10224ch_106_c17.cdf","c22","71;85;99",1242,1742.83,2200
"e10224ch_106_c17.cdf","c28","71;85;99",55630,2112.43,2800
"e10224ch_106_c17.cdf","c32","71;85;99",188185,2335.03,3200
"e10224ch_106_c17.cdf","c36","71;85;99",639444,2533.23,3600
"e10224ch_107_c18.cdf","c10","71;85;99",46756725,392.816,1000
"e10224ch_107_c18.cdf","c12","71;85;99",46236030,687.216,1200
"e10224ch_107_c18.cdf","c15","71;85;99",58409033,1085.62,1500
"e10224ch_107_c18.cdf","c18","71;85;99",72260222,1385.82,1800
"e10224ch_107_c18.cdf","c19","71;85;99",94598026,1474.42,1900
"e10224ch_107_c18.cdf","c22","71;85;99",104638703,1714.62,2200
"e10224ch_107_c18.cdf","c28","71;85;99",90989204,2113.62,2800
"e10224ch_107_c18.cdf","c32","71;85;99",61396329,2336.22,3200
"e10224ch_107_c18.cdf","c36","71;85;99",34677853,2534.22,3600
"e10224ch_108_c19.cdf","c10","71;85;99",47892639,392.816,1000
"e10224ch_108_c19.cdf","c12","71;85;99",48911039,687.216,1200
"e10224ch_108_c19.cdf","c15","71;85;99",63509047,1085.62,1500
"e10224ch_108_c19.cdf","c18","71;85;99",74958204,1386.02,1800
"e10224ch_108_c19.cdf","c19","71;85;99",96048631,1474.62,1900
"e10224ch_108_c19.cdf","c22","71;85;99",106880862,1714.62,2200
"e10224ch_108_c19.cdf","c28","71;85;99",93193636,2113.62,2800
"e10224ch_108_c19.cdf","c32","71;85;99",61179706,2336.22,3200
"e10224ch_108_c19.cdf","c36","71;85;99",38721043,2534.22,3600
"e10224ch_109_c20.cdf","c10","71;85;99",49178029,392.616,1000
"e10224ch_109_c20.cdf","c12","71;85;99",46918773,687.016,1200
"e10224ch_109_c20.cdf","c15","71;85;99",60357794,1085.42,1500
"e10224ch_109_c20.cdf","c18","71;85;99",72417714,1385.62,1800
"e10224ch_109_c20.cdf","c19","71;85;99",96759155,1474.22,1900
"e10224ch_109_c20.cdf","c22","71;85;99",106973480,1714.42,2200
"e10224ch_109_c20.cdf","c28","71;85;99",93236784,2113.42,2800
"e10224ch_109_c20.cdf","c32","71;85;99",63346281,2336.02,3200
"e10224ch_109_c20.cdf","c36","71;85;99",37789323,2534.02,3600
"e10224ch_110_c21.cdf","c10","71;85;99",48494400,392.816,1000
"e10224ch_110_c21.cdf","c12","71;85;99",47209971,687.016,1200
"e10224ch_110_c21.cdf","c15","71;85;99",58292011,1085.62,1500
"e10224ch_110_c21.cdf","c18","71;85;99",68792239,1385.82,1800
"e10224ch_110_c21.cdf","c19","71;85;99",96060151,1474.42,1900
"e10224ch_110_c21.cdf","c22","71;85;99",104128054,1714.42,2200
"e10224ch_110_c21.cdf","c28","71;85;99",90833200,2113.42,2800
"e10224ch_110_c21.cdf","c32","71;85;99",53606638,2336.02,3200
"e10224ch_110_c21.cdf","c36","71;85;99",28551422,2534.02,3600
"e10224ch_14_c15.cdf","c10","71;85;99",40054468,388.016,1000
"e10224ch_14_c15.cdf","c12","71;85;99",27092131,683.416,1200
"e10224ch_14_c15.cdf","c15","71;85;99",27366366,1084.42,1500
"e10224ch_14_c15.cdf","c18","71;85;99",46382083,1385.62,1800
"e10224ch_14_c15.cdf","c19","71;85;99",67461326,1474.22,1900
"e10224ch_14_c15.cdf","c22","71;85;99",86224523,1714.82,2200
"e10224ch_14_c15.cdf","c28","71;85;99",86035815,2114.22,2800
"e10224ch_14_c15.cdf","c32","71;85;99",78742554,2337.02,3200
"e10224ch_14_c15.cdf","c36","71;85;99",51140370,2535.02,3600
"e10224ch_15_c16.cdf","c10","71;85;99",47105795,392.615,1000
"e10224ch_15_c16.cdf","c12","71;85;99",46131758,687.215,1200
"e10224ch_15_c16.cdf","c15","71;85;99",53466664,1085.82,1500
"e10224ch_15_c16.cdf","c18","71;85;99",60199354,1386.01,1800
"e10224ch_15_c16.cdf","c19","71;85;99",80120183,1474.42,1900
"e10224ch_15_c16.cdf","c22","71;85;99",93250064,1714.82,2200
"e10224ch_15_c16.cdf","c28","71;85;99",88100349,2113.82,2800
"e10224ch_15_c16.cdf","c32","71;85;99",78615215,2336.61,3200
"e10224ch_15_c16.cdf","c36","71;85;99",56436679,2534.61,3600
"e10224ch_16_c17.cdf","c10","71;85;99",48707902,392.831,1000
"e10224ch_16_c17.cdf","c12","71;85;99",47079616,687.431,1200
"e10224ch_16_c17.cdf","c15","71;85;99",53326937,1085.83,1500
"e10224ch_16_c17.cdf","c18","71;85;99",60675451,1386.03,1800
"e10224ch_16_c17.cdf","c19","71;85;99",80500816,1474.43,1900
"e10224ch_16_c17.cdf","c22","71;85;99",91499203,1714.83,2200
"e10224ch_16_c17.cdf","c28","71;85;99",87080598,2113.83,2800
"e10224ch_16_c17.cdf","c32","71;85;99",77099815,2336.63,3200
"e10224ch_16_c17.cdf","c36","71;85;99",61825267,2534.63,3600
"e10224ch_17_c18.cdf","c10","71;85;99",48987033,393.016,1000
"e10224ch_17_c18.cdf","c12","71;85;99",45468224,687.416,1200
"e10224ch_17_c18.cdf","c15","71;85;99",51542177,1085.62,1500
"e10224ch_17_c18.cdf","c18","71;85;99",60940480,1386.02,1800
"e10224ch_17_c18.cdf","c19","71;85;99",82414236,1474.42,1900
"e10224ch_17_c18.cdf","c22","71;85;99",92195813,1714.82,2200
"e10224ch_17_c18.cdf","c28","71;85;99",87194856,2113.82,2800
"e10224ch_17_c18.cdf","c32","71;85;99",79904676,2336.42,3200
"e10224ch_17_c18.cdf","c36","71;85;99",58601588,2534.42,3600
"e10224ch_18_c19.cdf","c10","71;85;99",49431940,392.815,1000
"e10224ch_18_c19.cdf","c12","71;85;99",49692416,687.415,1200
"e10224ch_18_c19.cdf","c15","71;85;99",58726406,1086.01,1500
"e10224ch_18_c19.cdf","c18","71;85;99",63050901,1386.22,1800
"e10224ch_18_c19.cdf","c19","71;85;99",85100032,1474.82,1900
"e10224ch_18_c19.cdf","c22","71;85;99",94822898,1714.82,2200
"e10224ch_18_c19.cdf","c28","71;85;99",86772516,2114.01,2800
"e10224ch_18_c19.cdf","c32","71;85;99",77807086,2336.61,3200
"e10224ch_18_c19.cdf","c36","71;85;99",58807078,2534.61,3600
"e10224ch_19_c20.cdf","c10","71;85;99",50605446,392.847,1000
"e10224ch_19_c20.cdf","c12","71;85;99",47572395,687.447,1200
"e10224ch_19_c20.cdf","c15","71;85;99",54557422,1085.65,1500
"e10224ch_19_c20.cdf","c18","71;85;99",61580035,1385.85,1800
"e10224ch_19_c20.cdf","c19","71;85;99",85788026,1474.45,1900
"e10224ch_19_c20.cdf","c22","71;85;99",97537945,1714.65,2200
"e10224ch_19_c20.cdf","c28","71;85;99",91304116,2113.85,2800
"e10224ch_19_c20.cdf","c32","71;85;99",81839421,2336.45,3200
"e10224ch_19_c20.cdf","c36","71;85;99",65934494,2534.45,3600
"e10224ch_20_c21.cdf","c10","71;85;99",50928576,392.816,1000
"e10224ch_20_c21.cdf","c12","71;85;99",51426871,687.216,1200
"e10224ch_20_c21.cdf","c15","71;85;99",58467978,1085.62,1500
"e10224ch_20_c21.cdf","c18","71;85;99",61809868,1385.82,1800
"e10224ch_20_c21.cdf","c19","71;85;99",92358149,1474.62,1900
"e10224ch_20_c21.cdf","c22","71;85;99",100514741,1714.62,2200
"e10224ch_20_c21.cdf","c28","71;85;99",88701418,2113.62,2800
"e10224ch_20_c21.cdf","c32","71;85;99",71359661,2336.22,3200
