"file","metabolite","start","end","Area"
"e10222ch_35_Quant1_5.cdf","Unknown 218",1752.62,1761.62,18486
"e10222ch_35_Quant1_5.cdf","Unknown 219",1781.82,1790.82,24633
"e10222ch_35_Quant1_5.cdf","Unknown 220",1785.42,1791.22,33116
"e10222ch_35_Quant1_5.cdf","Unknown 221",1786.42,1793.42,117600
"e10222ch_35_Quant1_5.cdf","Unknown 222",1795.02,1802.82,120011
"e10222ch_35_Quant1_5.cdf","Unknown 223",1798.22,1811.42,176391
"e10222ch_35_Quant1_5.cdf","Unknown 224",1802.02,1808.02,19426
"e10222ch_35_Quant1_5.cdf","Unknown 225",1812.42,1819.22,168926
"e10222ch_35_Quant1_5.cdf","Unknown 226",1817.82,1823.02,7803.7
"e10222ch_35_Quant1_5.cdf","Unknown 227",1820.22,1827.42,11477
"e10222ch_35_Quant1_5.cdf","Unknown 228",1821.02,1828.02,15575
"e10222ch_35_Quant1_5.cdf","Unknown 229",1826.22,1832.22,12332
"e10222ch_35_Quant1_5.cdf","Unknown 230",1827.22,1833.62,23476
"e10222ch_35_Quant1_5.cdf","Unknown 231",1833.02,1838.82,585900
"e10222ch_35_Quant1_5.cdf","Unknown 232",1841.82,1846.82,13631
"e10222ch_35_Quant1_5.cdf","Unknown 233",1847.02,1862.62,4738653
"e10222ch_35_Quant1_5.cdf","Unknown 234",1851.02,1860.22,57613
"e10222ch_35_Quant1_5.cdf","Unknown 235",1856.02,1865.02,57480
"e10222ch_35_Quant1_5.cdf","Unknown 236",1860.42,1869.82,64113
"e10222ch_35_Quant1_5.cdf","Unknown 237",1869.82,1878.22,53283
"e10222ch_35_Quant1_5.cdf","Unknown 238",1876.02,1887.82,26084
"e10222ch_35_Quant1_5.cdf","Unknown 239",1878.02,1887.82,101379
"e10222ch_35_Quant1_5.cdf","Unknown 240",1881.02,1891.42,59204
"e10222ch_35_Quant1_5.cdf","Unknown 241",1887.22,1893.62,31798
"e10222ch_35_Quant1_5.cdf","Unknown 242",1891.42,1897.42,89162
"e10222ch_35_Quant1_5.cdf","Unknown 243",1897.22,1906.82,63352
"e10222ch_35_Quant1_5.cdf","Unknown 244",1897.62,1905.62,73652
"e10222ch_35_Quant1_5.cdf","Unknown 245",1904.62,1912.42,11713
"e10222ch_35_Quant1_5.cdf","Unknown 246",1914.22,1927.22,113010
"e10222ch_35_Quant1_5.cdf","Unknown 247",1920.62,1928.62,16204
"e10222ch_35_Quant1_5.cdf","Unknown 248",1922.62,1929.02,53377
"e10222ch_35_Quant1_5.cdf","Unknown 249",1937.62,1945.42,91066
"e10222ch_35_Quant1_5.cdf","Unknown 250",1942.82,1948.22,15962
"e10222ch_35_Quant1_5.cdf","Unknown 251",1947.22,1977.02,88778108
"e10222ch_35_Quant1_5.cdf","Unknown 252",1977.02,1982.42,16509
"e10222ch_35_Quant1_5.cdf","Unknown 253",1980.02,1988.62,306032
"e10222ch_35_Quant1_5.cdf","Unknown 254",1987.42,1996.02,57324
"e10222ch_35_Quant1_5.cdf","Unknown 255",1988.02,1996.42,16640
"e10222ch_35_Quant1_5.cdf","Unknown 256",1995.02,2005.02,508390
"e10222ch_35_Quant1_5.cdf","Unknown 257",1996.42,2003.42,27486
"e10222ch_35_Quant1_5.cdf","Unknown 258",2008.62,2017.62,23897
"e10222ch_35_Quant1_5.cdf","Unknown 259",2009.82,2017.82,18371
"e10222ch_35_Quant1_5.cdf","Unknown 260",2011.42,2017.42,34042
"e10222ch_35_Quant1_5.cdf","Unknown 261",2017.62,2025.22,102151
"e10222ch_35_Quant1_5.cdf","Unknown 262",2026.42,2031.42,22148
"e10222ch_35_Quant1_5.cdf","Unknown 263",2026.82,2036.22,40917
"e10222ch_35_Quant1_5.cdf","Unknown 264",2025.82,2038.82,2070503
"e10222ch_35_Quant1_5.cdf","Unknown 265",2039.62,2045.42,8716.8
"e10222ch_35_Quant1_5.cdf","Unknown 266",2050.02,2058.62,59170
"e10222ch_35_Quant1_5.cdf","Unknown 267",2056.02,2063.42,104505
"e10222ch_35_Quant1_5.cdf","Unknown 268",2073.62,2079.82,8845.3
"e10222ch_35_Quant1_5.cdf","Unknown 269",2089.62,2101.42,46700
"e10222ch_35_Quant1_5.cdf","Unknown 270",2101.42,2113.02,1335593
"e10222ch_35_Quant1_5.cdf","Unknown 271",2099.62,2112.42,1193201
"e10222ch_35_Quant1_5.cdf","Unknown 272",2102.62,2112.22,37633
"e10222ch_35_Quant1_5.cdf","Unknown 273",2110.02,2125.62,10135873
"e10222ch_35_Quant1_5.cdf","Unknown 274",2118.02,2126.02,53506
"e10222ch_35_Quant1_5.cdf","Unknown 275",2118.42,2125.82,29264
"e10222ch_35_Quant1_5.cdf","Unknown 276",2125.22,2130.22,19351
"e10222ch_35_Quant1_5.cdf","Unknown 277",2126.02,2135.42,15617
"e10222ch_35_Quant1_5.cdf","Unknown 278",2130.62,2135.62,16053
"e10222ch_35_Quant1_5.cdf","Unknown 279",2130.42,2137.22,20577
"e10222ch_35_Quant1_5.cdf","Unknown 280",2140.42,2146.62,19912
"e10222ch_35_Quant1_5.cdf","Unknown 281",2141.02,2151.82,122710
"e10222ch_35_Quant1_5.cdf","Unknown 282",2142.82,2151.82,14565
"e10222ch_35_Quant1_5.cdf","Unknown 283",2146.62,2155.62,13057
"e10222ch_35_Quant1_5.cdf","Unknown 284",2168.62,2175.22,39319
"e10222ch_35_Quant1_5.cdf","Unknown 285",2178.82,2187.02,23206
"e10222ch_35_Quant1_5.cdf","Unknown 286",2192.22,2201.22,126633
"e10222ch_35_Quant1_5.cdf","Unknown 287",2199.62,2206.82,80638
"e10222ch_35_Quant1_5.cdf","Unknown 288",2207.02,2214.42,123311
"e10222ch_35_Quant1_5.cdf","Unknown 289",2212.62,2219.62,20525
"e10222ch_35_Quant1_5.cdf","Unknown 290",2218.02,2223.42,9260.4
"e10222ch_35_Quant1_5.cdf","Unknown 291",2218.42,2227.42,21239
"e10222ch_35_Quant1_5.cdf","Unknown 292",2225.62,2238.62,100490
"e10222ch_35_Quant1_5.cdf","Unknown 293",2246.82,2255.42,23054
"e10222ch_35_Quant1_5.cdf","Unknown 294",2255.42,2263.82,37199
"e10222ch_35_Quant1_5.cdf","Unknown 295",2265.62,2273.02,63257
"e10222ch_35_Quant1_5.cdf","Unknown 296",2279.82,2288.22,20415
"e10222ch_35_Quant1_5.cdf","Unknown 297",2295.82,2303.22,11119
"e10222ch_35_Quant1_5.cdf","Unknown 298",2312.62,2323.22,115629
"e10222ch_35_Quant1_5.cdf","Unknown 299",2314.82,2324.22,19806
"e10222ch_35_Quant1_5.cdf","Unknown 300",2327.22,2334.22,13983
"e10222ch_35_Quant1_5.cdf","Unknown 301",2333.22,2339.22,12657
"e10222ch_35_Quant1_5.cdf","Unknown 302",2332.62,2349.02,7907097
"e10222ch_35_Quant1_5.cdf","Unknown 303",2360.22,2369.22,24494
"e10222ch_35_Quant1_5.cdf","Unknown 304",2366.42,2383.42,17359
"e10222ch_35_Quant1_5.cdf","Unknown 305",2386.22,2404.42,1604776
"e10222ch_35_Quant1_5.cdf","Unknown 306",2397.22,2409.02,32562
"e10222ch_35_Quant1_5.cdf","Unknown 307",2403.22,2411.02,14004
"e10222ch_35_Quant1_5.cdf","Unknown 308",2415.62,2421.62,33645
"e10222ch_35_Quant1_5.cdf","Unknown 309",2422.02,2431.62,53703
"e10222ch_35_Quant1_5.cdf","Unknown 310",2421.02,2433.82,38124
"e10222ch_35_Quant1_5.cdf","Unknown 311",2434.62,2451.62,234460
"e10222ch_35_Quant1_5.cdf","Unknown 312",2521.82,2529.42,21069
"e10222ch_35_Quant1_5.cdf","Unknown 313",2523.22,2532.02,57021
"e10222ch_35_Quant1_5.cdf","Unknown 314",2531.22,2542.42,5134957
"e10222ch_35_Quant1_5.cdf","Unknown 315",2542.42,2552.42,109533
"e10222ch_35_Quant1_5.cdf","Unknown 316",2552.82,2561.82,9128.9
"e10222ch_36_Quant1_2.cdf","Unknown 1",354.616,361.016,29980
"e10222ch_36_Quant1_2.cdf","Unknown 2",356.816,365.416,123527
"e10222ch_36_Quant1_2.cdf","Unknown 3",356.816,368.416,40106
"e10222ch_36_Quant1_2.cdf","Unknown 4",358.216,366.216,75613
"e10222ch_36_Quant1_2.cdf","Unknown 5",356.616,369.016,573033
"e10222ch_36_Quant1_2.cdf","Unknown 6",364.416,369.216,8391.9
"e10222ch_36_Quant1_2.cdf","Unknown 7",365.016,370.816,201328
"e10222ch_36_Quant1_2.cdf","Unknown 8",370.216,378.216,56752
"e10222ch_36_Quant1_2.cdf","Unknown 9",371.416,382.816,95074
"e10222ch_36_Quant1_2.cdf","Unknown 10",375.816,383.816,21679
"e10222ch_36_Quant1_2.cdf","Unknown 11",380.416,384.016,7709.6
"e10222ch_36_Quant1_2.cdf","Unknown 12",381.016,388.816,12536
"e10222ch_36_Quant1_2.cdf","Unknown 13",386.216,401.616,10286143
"e10222ch_36_Quant1_2.cdf","Unknown 14",389.216,404.616,544625
"e10222ch_36_Quant1_2.cdf","Unknown 15",383.416,444.616,3497314
"e10222ch_36_Quant1_2.cdf","Unknown 16",401.016,406.216,10912
"e10222ch_36_Quant1_2.cdf","Unknown 17",393.216,446.416,708860
"e10222ch_36_Quant1_2.cdf","Unknown 18",410.216,424.016,70278
"e10222ch_36_Quant1_2.cdf","Unknown 19",417.016,432.416,66638
"e10222ch_36_Quant1_2.cdf","Unknown 20",431.416,439.816,17209
"e10222ch_36_Quant1_2.cdf","Unknown 21",435.416,442.416,14280
"e10222ch_36_Quant1_2.cdf","Unknown 22",437.416,447.616,45611
"e10222ch_36_Quant1_2.cdf","Unknown 23",451.416,460.616,91544
"e10222ch_36_Quant1_2.cdf","Unknown 24",451.416,462.416,423354
"e10222ch_36_Quant1_2.cdf","Unknown 25",461.216,466.816,12664
"e10222ch_36_Quant1_2.cdf","Unknown 26",462.416,469.216,11011
"e10222ch_36_Quant1_2.cdf","Unknown 27",463.016,475.416,1393414
"e10222ch_36_Quant1_2.cdf","Unknown 28",469.816,485.816,819958
"e10222ch_36_Quant1_2.cdf","Unknown 29",481.416,492.416,93380
"e10222ch_36_Quant1_2.cdf","Unknown 30",514.416,528.416,404264
"e10222ch_36_Quant1_2.cdf","Unknown 31",516.016,522.216,15184
"e10222ch_36_Quant1_2.cdf","Unknown 32",521.416,527.616,13121
"e10222ch_36_Quant1_2.cdf","Unknown 33",524.816,540.616,902437
"e10222ch_36_Quant1_2.cdf","Unknown 34",528.016,539.416,396553
"e10222ch_36_Quant1_2.cdf","Unknown 35",528.416,539.416,32514
"e10222ch_36_Quant1_2.cdf","Unknown 36",528.216,539.016,54544
"e10222ch_36_Quant1_2.cdf","Unknown 37",543.016,553.416,242692
"e10222ch_36_Quant1_2.cdf","Unknown 38",558.616,567.016,85219
"e10222ch_36_Quant1_2.cdf","Unknown 39",559.416,571.216,22716
"e10222ch_36_Quant1_2.cdf","Unknown 40",573.816,581.416,80918
"e10222ch_36_Quant1_2.cdf","Unknown 41",580.416,588.216,15190
"e10222ch_36_Quant1_2.cdf","Unknown 42",586.816,599.416,4551258
"e10222ch_36_Quant1_2.cdf","Unknown 43",593.216,607.816,32900
"e10222ch_36_Quant1_2.cdf","Unknown 44",610.816,626.416,604840
"e10222ch_36_Quant1_2.cdf","Unknown 45",611.416,630.416,367442
"e10222ch_36_Quant1_2.cdf","Unknown 46",620.416,630.216,42213
"e10222ch_36_Quant1_2.cdf","Unknown 47",625.616,631.016,9851.4
"e10222ch_36_Quant1_2.cdf","Unknown 48",629.016,653.416,214866
"e10222ch_36_Quant1_2.cdf","Unknown 49",639.216,649.416,17720
"e10222ch_36_Quant1_2.cdf","Unknown 50",658.016,666.416,25226
"e10222ch_36_Quant1_2.cdf","Unknown 51",666.616,673.016,20208
"e10222ch_36_Quant1_2.cdf","Unknown 52",682.216,701.616,6894917
"e10222ch_36_Quant1_2.cdf","Unknown 53",691.616,703.016,627001
"e10222ch_36_Quant1_2.cdf","Unknown 54",698.416,713.016,909155
"e10222ch_36_Quant1_2.cdf","Unknown 55",703.016,714.616,62376
"e10222ch_36_Quant1_2.cdf","Unknown 56",713.416,720.216,18172
"e10222ch_36_Quant1_2.cdf","Unknown 57",745.616,757.016,484908
"e10222ch_36_Quant1_2.cdf","Unknown 58",746.216,758.816,2163637
"e10222ch_36_Quant1_2.cdf","Unknown 59",755.416,766.016,24941
"e10222ch_36_Quant1_2.cdf","Unknown 60",757.616,769.616,364401
"e10222ch_36_Quant1_2.cdf","Unknown 61",758.816,769.816,58878
"e10222ch_36_Quant1_2.cdf","Unknown 62",769.416,781.616,158910
"e10222ch_36_Quant1_2.cdf","Unknown 63",781.616,788.216,47509
"e10222ch_36_Quant1_2.cdf","Unknown 64",780.616,795.416,116780
"e10222ch_36_Quant1_2.cdf","Unknown 65",785.616,796.616,581097
"e10222ch_36_Quant1_2.cdf","Unknown 66",787.416,796.616,38870
"e10222ch_36_Quant1_2.cdf","Unknown 67",792.016,800.416,23570
"e10222ch_36_Quant1_2.cdf","Unknown 68",795.416,819.016,118520
"e10222ch_36_Quant1_2.cdf","Unknown 69",820.816,830.416,222275
"e10222ch_36_Quant1_2.cdf","Unknown 70",821.016,833.816,504090
"e10222ch_36_Quant1_2.cdf","Unknown 71",830.416,836.016,55610
"e10222ch_36_Quant1_2.cdf","Unknown 72",833.816,845.416,22870
"e10222ch_36_Quant1_2.cdf","Unknown 73",834.016,843.216,1822943
"e10222ch_36_Quant1_2.cdf","Unknown 74",843.216,851.216,30150
"e10222ch_36_Quant1_2.cdf","Unknown 75",849.616,857.616,1383933
"e10222ch_36_Quant1_2.cdf","Unknown 76",857.616,867.016,124468
"e10222ch_36_Quant1_2.cdf","Unknown 77",863.016,869.416,14959
"e10222ch_36_Quant1_2.cdf","Unknown 78",868.016,874.016,95397
"e10222ch_36_Quant1_2.cdf","Unknown 79",873.816,879.816,16289
"e10222ch_36_Quant1_2.cdf","Unknown 80",874.016,881.016,61221
"e10222ch_36_Quant1_2.cdf","Unknown 81",882.416,896.616,83213
"e10222ch_36_Quant1_2.cdf","Unknown 82",885.816,901.016,415396
"e10222ch_36_Quant1_2.cdf","Unknown 83",899.816,905.616,383990
"e10222ch_36_Quant1_2.cdf","Unknown 84",905.616,913.016,98403
"e10222ch_36_Quant1_2.cdf","Unknown 85",904.616,911.016,8631.8
"e10222ch_36_Quant1_2.cdf","Unknown 86",904.816,914.616,135178
"e10222ch_36_Quant1_2.cdf","Unknown 87",913.816,920.016,24046
"e10222ch_36_Quant1_2.cdf","Unknown 88",938.216,951.816,1349236
"e10222ch_36_Quant1_2.cdf","Unknown 89",958.816,969.416,47214
"e10222ch_36_Quant1_2.cdf","Unknown 90",969.016,980.816,599669
"e10222ch_36_Quant1_2.cdf","Unknown 91",979.416,990.616,41045
"e10222ch_36_Quant1_2.cdf","Unknown 92",990.016,995.216,10903
"e10222ch_36_Quant1_2.cdf","Unknown 93",991.416,1009.02,721187
"e10222ch_36_Quant1_2.cdf","Unknown 94",1033.42,1039.82,13865
"e10222ch_36_Quant1_2.cdf","Unknown 95",1038.62,1048.42,48427
"e10222ch_36_Quant1_2.cdf","Unknown 96",1038.42,1050.02,16289
"e10222ch_36_Quant1_2.cdf","Unknown 97",1043.02,1049.02,19006
"e10222ch_36_Quant1_2.cdf","Unknown 98",1054.22,1064.02,20628
"e10222ch_36_Quant1_2.cdf","Unknown 99",1064.02,1073.62,1445142
"e10222ch_36_Quant1_2.cdf","Unknown 100",1082.62,1100.62,5507704
"e10222ch_36_Quant1_2.cdf","Unknown 101",1085.22,1094.82,18706
"e10222ch_36_Quant1_2.cdf","Unknown 102",1091.02,1103.82,29952
"e10222ch_36_Quant1_2.cdf","Unknown 103",1094.62,1101.42,30643
"e10222ch_36_Quant1_2.cdf","Unknown 104",1098.82,1107.22,145449
"e10222ch_36_Quant1_2.cdf","Unknown 105",1100.42,1111.62,1141358
"e10222ch_36_Quant1_2.cdf","Unknown 106",1109.02,1117.82,805861
"e10222ch_36_Quant1_2.cdf","Unknown 107",1117.02,1127.42,26216
"e10222ch_36_Quant1_2.cdf","Unknown 108",1119.82,1127.22,21025
"e10222ch_36_Quant1_2.cdf","Unknown 109",1122.62,1129.62,6558.6
"e10222ch_36_Quant1_2.cdf","Unknown 110",1123.22,1130.22,10770
"e10222ch_36_Quant1_2.cdf","Unknown 111",1124.02,1130.22,14729
"e10222ch_36_Quant1_2.cdf","Unknown 112",1135.22,1145.02,171354
"e10222ch_36_Quant1_2.cdf","Unknown 113",1134.62,1152.82,463556
"e10222ch_36_Quant1_2.cdf","Unknown 114",1134.62,1146.62,11558
"e10222ch_36_Quant1_2.cdf","Unknown 115",1153.42,1162.22,22425
"e10222ch_36_Quant1_2.cdf","Unknown 116",1152.62,1162.62,150932
"e10222ch_36_Quant1_2.cdf","Unknown 117",1152.82,1162.82,130088
"e10222ch_36_Quant1_2.cdf","Unknown 118",1162.42,1168.62,550323
"e10222ch_36_Quant1_2.cdf","Unknown 119",1167.62,1176.82,39796
"e10222ch_36_Quant1_2.cdf","Unknown 120",1179.82,1186.22,77111
"e10222ch_36_Quant1_2.cdf","Unknown 121",1183.22,1194.42,805082
"e10222ch_36_Quant1_2.cdf","Unknown 122",1188.42,1195.82,11664
"e10222ch_36_Quant1_2.cdf","Unknown 123",1191.42,1197.82,16420
"e10222ch_36_Quant1_2.cdf","Unknown 124",1193.82,1200.62,90748
"e10222ch_36_Quant1_2.cdf","Unknown 125",1207.42,1218.42,39944
"e10222ch_36_Quant1_2.cdf","Unknown 126",1211.22,1219.02,21167
"e10222ch_36_Quant1_2.cdf","Unknown 127",1207.82,1221.42,89057
"e10222ch_36_Quant1_2.cdf","Unknown 128",1227.42,1234.82,184526
"e10222ch_36_Quant1_2.cdf","Unknown 129",1236.62,1248.62,899173
"e10222ch_36_Quant1_2.cdf","Unknown 130",1242.02,1248.82,269230
"e10222ch_36_Quant1_2.cdf","Unknown 131",1248.42,1260.02,110619
"e10222ch_36_Quant1_2.cdf","Unknown 132",1259.82,1267.22,31279
"e10222ch_36_Quant1_2.cdf","Unknown 133",1275.22,1288.62,139219
"e10222ch_36_Quant1_2.cdf","Unknown 134",1280.22,1285.02,7341.7
"e10222ch_36_Quant1_2.cdf","Unknown 135",1286.42,1299.22,119264
"e10222ch_36_Quant1_2.cdf","Unknown 136",1302.22,1308.62,12687
"e10222ch_36_Quant1_2.cdf","Unknown 137",1306.62,1315.22,15100
"e10222ch_36_Quant1_2.cdf","Unknown 138",1316.62,1327.82,1517411
"e10222ch_36_Quant1_2.cdf","Unknown 139",1321.42,1331.22,45139
"e10222ch_36_Quant1_2.cdf","Unknown 140",1328.82,1338.62,32480
"e10222ch_36_Quant1_2.cdf","Unknown 141",1331.22,1337.82,27436
"e10222ch_36_Quant1_2.cdf","Unknown 142",1334.22,1341.62,23311
"e10222ch_36_Quant1_2.cdf","Unknown 143",1334.22,1341.82,11297
"e10222ch_36_Quant1_2.cdf","Unknown 144",1337.82,1346.02,24247
"e10222ch_36_Quant1_2.cdf","Unknown 145",1337.22,1344.62,29010
"e10222ch_36_Quant1_2.cdf","Unknown 146",1345.62,1351.02,22615
"e10222ch_36_Quant1_2.cdf","Unknown 147",1349.22,1354.62,8201.6
"e10222ch_36_Quant1_2.cdf","Unknown 148",1357.02,1364.02,30882
"e10222ch_36_Quant1_2.cdf","Unknown 149",1357.62,1364.62,197706
"e10222ch_36_Quant1_2.cdf","Unknown 150",1366.42,1373.42,30445
"e10222ch_36_Quant1_2.cdf","Unknown 151",1371.62,1377.82,14370
"e10222ch_36_Quant1_2.cdf","Unknown 152",1381.42,1388.42,235246
"e10222ch_36_Quant1_2.cdf","Unknown 153",1382.82,1394.02,5791405
"e10222ch_36_Quant1_2.cdf","Unknown 154",1387.42,1392.82,7958.7
"e10222ch_36_Quant1_2.cdf","Unknown 155",1386.62,1398.22,29566
"e10222ch_36_Quant1_2.cdf","Unknown 156",1389.82,1398.42,20246
"e10222ch_36_Quant1_2.cdf","Unknown 157",1390.42,1398.82,282520
"e10222ch_36_Quant1_2.cdf","Unknown 158",1392.42,1399.22,27850
"e10222ch_36_Quant1_2.cdf","Unknown 159",1405.82,1411.22,11601
"e10222ch_36_Quant1_2.cdf","Unknown 160",1407.02,1415.22,27232
"e10222ch_36_Quant1_2.cdf","Unknown 161",1415.22,1422.82,21450
"e10222ch_36_Quant1_2.cdf","Unknown 162",1415.62,1421.42,20036
"e10222ch_36_Quant1_2.cdf","Unknown 163",1422.42,1426.82,14569
"e10222ch_36_Quant1_2.cdf","Unknown 164",1423.02,1432.42,273301
"e10222ch_36_Quant1_2.cdf","Unknown 165",1423.42,1436.02,374286
"e10222ch_36_Quant1_2.cdf","Unknown 166",1424.42,1433.22,28478
"e10222ch_36_Quant1_2.cdf","Unknown 167",1430.62,1437.22,17128
"e10222ch_36_Quant1_2.cdf","Unknown 168",1435.02,1443.22,1127922
"e10222ch_36_Quant1_2.cdf","Unknown 169",1441.62,1451.62,1062116
"e10222ch_36_Quant1_2.cdf","Unknown 170",1442.02,1457.42,409816
"e10222ch_36_Quant1_2.cdf","Unknown 171",1443.22,1451.02,774685
"e10222ch_36_Quant1_2.cdf","Unknown 172",1449.42,1456.62,46407
"e10222ch_36_Quant1_2.cdf","Unknown 173",1450.42,1456.42,22632
"e10222ch_36_Quant1_2.cdf","Unknown 174",1456.22,1464.02,3997405
"e10222ch_36_Quant1_2.cdf","Unknown 175",1463.42,1471.42,27650
"e10222ch_36_Quant1_2.cdf","Unknown 176",1463.22,1473.42,367396
"e10222ch_36_Quant1_2.cdf","Unknown 177",1471.22,1485.42,7148645
"e10222ch_36_Quant1_2.cdf","Unknown 178",1471.82,1483.02,1921294
"e10222ch_36_Quant1_2.cdf","Unknown 179",1469.82,1482.62,66244
"e10222ch_36_Quant1_2.cdf","Unknown 180",1472.82,1482.02,256958
"e10222ch_36_Quant1_2.cdf","Unknown 181",1478.62,1484.42,9038.7
"e10222ch_36_Quant1_2.cdf","Unknown 182",1482.42,1488.42,48230
"e10222ch_36_Quant1_2.cdf","Unknown 183",1483.82,1489.22,14154
"e10222ch_36_Quant1_2.cdf","Unknown 184",1483.82,1490.42,298955
"e10222ch_36_Quant1_2.cdf","Unknown 185",1485.22,1490.62,22511
"e10222ch_36_Quant1_2.cdf","Unknown 186",1484.22,1494.62,29888
"e10222ch_36_Quant1_2.cdf","Unknown 187",1483.02,1497.02,4811147
"e10222ch_36_Quant1_2.cdf","Unknown 188",1493.62,1497.02,16712
"e10222ch_36_Quant1_2.cdf","Unknown 189",1496.82,1504.22,152371
"e10222ch_36_Quant1_2.cdf","Unknown 190",1497.02,1506.62,166627
"e10222ch_36_Quant1_2.cdf","Unknown 191",1503.42,1508.62,18884
"e10222ch_36_Quant1_2.cdf","Unknown 192",1504.42,1511.02,18927
"e10222ch_36_Quant1_2.cdf","Unknown 193",1507.22,1512.42,9124.7
"e10222ch_36_Quant1_2.cdf","Unknown 194",1509.62,1516.02,25306
"e10222ch_36_Quant1_2.cdf","Unknown 195",1515.22,1521.42,24971
"e10222ch_36_Quant1_2.cdf","Unknown 196",1523.22,1530.62,201918
"e10222ch_36_Quant1_2.cdf","Unknown 197",1529.62,1537.82,29657
"e10222ch_36_Quant1_2.cdf","Unknown 198",1536.22,1544.22,14461
"e10222ch_36_Quant1_2.cdf","Unknown 199",1537.02,1545.42,29734
"e10222ch_36_Quant1_2.cdf","Unknown 200",1537.62,1544.62,28682
"e10222ch_36_Quant1_2.cdf","Unknown 201",1543.82,1550.22,539932
"e10222ch_36_Quant1_2.cdf","Unknown 202",1555.82,1564.02,40419
"e10222ch_36_Quant1_2.cdf","Unknown 203",1560.62,1570.62,101533
"e10222ch_36_Quant1_2.cdf","Unknown 204",1567.62,1576.22,26368
"e10222ch_36_Quant1_2.cdf","Unknown 205",1569.42,1578.82,62412
"e10222ch_36_Quant1_2.cdf","Unknown 206",1571.22,1578.42,16468
"e10222ch_36_Quant1_2.cdf","Unknown 207",1586.22,1597.82,13662
"e10222ch_36_Quant1_2.cdf","Unknown 208",1587.82,1601.62,3073093
"e10222ch_36_Quant1_2.cdf","Unknown 209",1597.02,1602.02,10935
"e10222ch_36_Quant1_2.cdf","Unknown 210",1599.02,1606.02,150948
"e10222ch_36_Quant1_2.cdf","Unknown 211",1606.02,1610.42,402978
"e10222ch_36_Quant1_2.cdf","Unknown 212",1610.42,1616.82,303919
"e10222ch_36_Quant1_2.cdf","Unknown 213",1614.02,1622.02,20157
"e10222ch_36_Quant1_2.cdf","Unknown 214",1616.02,1622.82,12513
"e10222ch_36_Quant1_2.cdf","Unknown 215",1616.82,1623.22,105241
"e10222ch_36_Quant1_2.cdf","Unknown 216",1620.62,1626.02,14459
"e10222ch_36_Quant1_2.cdf","Unknown 217",1622.22,1627.62,34947
"e10222ch_36_Quant1_2.cdf","Unknown 218",1627.62,1631.82,13929
"e10222ch_36_Quant1_2.cdf","Unknown 219",1631.22,1637.42,46502
"e10222ch_36_Quant1_2.cdf","Unknown 220",1635.82,1642.42,54173
"e10222ch_36_Quant1_2.cdf","Unknown 221",1642.82,1650.22,33533
"e10222ch_36_Quant1_2.cdf","Unknown 222",1645.22,1653.42,13086
"e10222ch_36_Quant1_2.cdf","Unknown 223",1650.22,1658.22,35043
"e10222ch_36_Quant1_2.cdf","Unknown 224",1657.62,1665.82,16693
"e10222ch_36_Quant1_2.cdf","Unknown 225",1666.82,1676.02,69862
"e10222ch_36_Quant1_2.cdf","Unknown 226",1667.62,1677.22,30807
"e10222ch_36_Quant1_2.cdf","Unknown 227",1676.22,1682.42,63203
"e10222ch_36_Quant1_2.cdf","Unknown 228",1676.62,1685.82,18300
"e10222ch_36_Quant1_2.cdf","Unknown 229",1677.62,1688.62,72561
"e10222ch_36_Quant1_2.cdf","Unknown 230",1685.02,1698.22,36878
"e10222ch_36_Quant1_2.cdf","Unknown 231",1688.02,1700.22,380670
"e10222ch_36_Quant1_2.cdf","Unknown 232",1694.82,1702.02,9275.2
"e10222ch_36_Quant1_2.cdf","Unknown 233",1696.22,1712.62,1636942
"e10222ch_36_Quant1_2.cdf","Unknown 234",1698.22,1710.82,62237
"e10222ch_36_Quant1_2.cdf","Unknown 235",1702.62,1707.42,16578
"e10222ch_36_Quant1_2.cdf","Unknown 236",1701.42,1710.62,23147
"e10222ch_36_Quant1_2.cdf","Unknown 237",1703.62,1710.02,22501
"e10222ch_36_Quant1_2.cdf","Unknown 238",1701.42,1713.62,270718
"e10222ch_36_Quant1_2.cdf","Unknown 239",1711.02,1731.42,10797982
"e10222ch_36_Quant1_2.cdf","Unknown 240",1710.82,1720.42,422684
"e10222ch_36_Quant1_2.cdf","Unknown 241",1720.42,1730.82,63608
"e10222ch_36_Quant1_2.cdf","Unknown 242",1722.22,1728.02,56988
"e10222ch_36_Quant1_2.cdf","Unknown 243",1723.62,1730.62,9481.1
"e10222ch_36_Quant1_2.cdf","Unknown 244",1728.02,1733.22,12039
"e10222ch_36_Quant1_2.cdf","Unknown 245",1732.42,1739.42,15950
"e10222ch_36_Quant1_2.cdf","Unknown 246",1731.42,1743.82,43685
"e10222ch_36_Quant1_2.cdf","Unknown 247",1740.82,1754.22,7334133
"e10222ch_36_Quant1_2.cdf","Unknown 248",1750.22,1756.02,22716
"e10222ch_36_Quant1_2.cdf","Unknown 249",1755.02,1760.82,34706
"e10222ch_36_Quant1_2.cdf","Unknown 250",1756.82,1764.82,43554
"e10222ch_36_Quant1_2.cdf","Unknown 251",1777.42,1783.42,10152
"e10222ch_36_Quant1_2.cdf","Unknown 252",1778.82,1793.22,24324
"e10222ch_36_Quant1_2.cdf","Unknown 253",1782.22,1792.02,37055
