file,metabolite,quantMasses,intensity,rt,ri
e18060cz_7_Quant1_20.cdf,c22,71;85;99,2.20095012E8,1682.6,2200.0
e18060cz_7_Quant1_20.cdf,c28,71;85;99,1.52100669E8,1933.2,2800.0
e18060cz_7_Quant1_20.cdf,c32,71;85;99,1.29030455E8,2067.4,3200.0
e18060cz_7_Quant1_20.cdf,c36,71;85;99,1.2600029E8,2250.8,3600.0
e18060cz_8_Quant1_10.cdf,c10,71;85;99,1.77792577E8,409.0,1000.0
e18060cz_8_Quant1_10.cdf,c12,71;85;99,1.48327942E8,710.8,1200.0
e18060cz_8_Quant1_10.cdf,c15,71;85;99,2.18215915E8,1114.2,1500.0
e18060cz_8_Quant1_10.cdf,c17,71;85;99,2.34314563E8,1322.0,1700.0
e18060cz_8_Quant1_10.cdf,c19,71;85;99,2.47941187E8,1499.0,1900.0
e18060cz_8_Quant1_10.cdf,c22,71;85;99,2.24383559E8,1682.6,2200.0
e18060cz_8_Quant1_10.cdf,c28,71;85;99,1.69021467E8,1933.0,2800.0
e18060cz_8_Quant1_10.cdf,c32,71;85;99,1.37018754E8,2067.4,3200.0
e18060cz_8_Quant1_10.cdf,c36,71;85;99,1.2490134E8,2250.6,3600.0
e18060cz_9_Quant1_5.cdf,c10,71;85;99,1.76475621E8,409.2,1000.0
e18060cz_9_Quant1_5.cdf,c12,71;85;99,1.48293628E8,710.8,1200.0
e18060cz_9_Quant1_5.cdf,c15,71;85;99,3243020.0,1098.4,1500.0
e18060cz_9_Quant1_5.cdf,c17,71;85;99,2.68699354E8,1322.4,1700.0
e18060cz_9_Quant1_5.cdf,c19,71;85;99,2.82039903E8,1499.0,1900.0
e18060cz_9_Quant1_5.cdf,c22,71;85;99,2.56762399E8,1682.6,2200.0
e18060cz_9_Quant1_5.cdf,c28,71;85;99,1.96767519E8,1933.2,2800.0
e18060cz_9_Quant1_5.cdf,c32,71;85;99,1.64030631E8,2067.4,3200.0
e18060cz_9_Quant1_5.cdf,c36,71;85;99,1.43649907E8,2250.8,3600.0
e18060cz_12_wash.cdf,c10,71;85;99,1.80741221E8,409.4,1000.0
e18060cz_12_wash.cdf,c12,71;85;99,1.40419995E8,710.8,1200.0
e18060cz_12_wash.cdf,c15,71;85;99,1.92359638E8,1114.2,1500.0
e18060cz_12_wash.cdf,c17,71;85;99,1.95453752E8,1322.0,1700.0
e18060cz_12_wash.cdf,c19,71;85;99,1.92172196E8,1499.0,1900.0
e18060cz_12_wash.cdf,c22,71;85;99,1.89645296E8,1682.6,2200.0
e18060cz_12_wash.cdf,c28,71;85;99,1.43125319E8,1933.0,2800.0
e18060cz_12_wash.cdf,c32,71;85;99,1.20939521E8,2067.4,3200.0
e18060cz_12_wash.cdf,c36,71;85;99,1.16740806E8,2250.6,3600.0
e18060cz_13.cdf,c10,71;85;99,1.82815344E8,408.4,1000.0
e18060cz_13.cdf,c12,71;85;99,1.52468155E8,710.8,1200.0
e18060cz_13.cdf,c15,71;85;99,2.44136762E8,1114.2,1500.0
e18060cz_13.cdf,c17,71;85;99,2.92295474E8,1322.0,1700.0
e18060cz_13.cdf,c19,71;85;99,2.67745067E8,1499.2,1900.0
e18060cz_13.cdf,c22,71;85;99,2.30202857E8,1682.6,2200.0
e18060cz_13.cdf,c28,71;85;99,2.04173674E8,1933.0,2800.0
e18060cz_13.cdf,c32,71;85;99,1.78731767E8,2067.4,3200.0
e18060cz_13.cdf,c36,71;85;99,1.52842665E8,2250.8,3600.0
e18060cz_14.cdf,c10,71;85;99,1.85732009E8,408.8,1000.0
e18060cz_14.cdf,c12,71;85;99,1.50811092E8,710.8,1200.0
e18060cz_14.cdf,c15,71;85;99,2.31688575E8,1114.4,1500.0
e18060cz_14.cdf,c17,71;85;99,2.60675838E8,1322.2,1700.0
e18060cz_14.cdf,c19,71;85;99,2.85095639E8,1499.4,1900.0
e18060cz_14.cdf,c22,71;85;99,2.60996369E8,1682.6,2200.0
e18060cz_14.cdf,c28,71;85;99,2.1177646E8,1933.2,2800.0
e18060cz_14.cdf,c32,71;85;99,1.78920842E8,2067.4,3200.0
e18060cz_14.cdf,c36,71;85;99,1.54428463E8,2251.0,3600.0
e18060cz_15.cdf,c10,71;85;99,1.82072254E8,408.6,1000.0
e18060cz_15.cdf,c12,71;85;99,1.44034288E8,710.8,1200.0
e18060cz_15.cdf,c15,71;85;99,2.23687765E8,1114.2,1500.0
e18060cz_15.cdf,c17,71;85;99,2.59505408E8,1322.0,1700.0
e18060cz_15.cdf,c19,71;85;99,2.79218044E8,1499.4,1900.0
e18060cz_15.cdf,c22,71;85;99,2.58129732E8,1682.8,2200.0
e18060cz_15.cdf,c28,71;85;99,2.4539665E8,1933.4,2800.0
e18060cz_15.cdf,c32,71;85;99,1.7215831E8,2067.6,3200.0
e18060cz_15.cdf,c36,71;85;99,1.41176338E8,2250.8,3600.0
e18060cz_16.cdf,c10,71;85;99,1.92019572E8,409.0,1000.0
e18060cz_16.cdf,c12,71;85;99,1.55847646E8,710.8,1200.0
e18060cz_16.cdf,c15,71;85;99,2.44912101E8,1114.2,1500.0
e18060cz_16.cdf,c17,71;85;99,2.84377536E8,1322.0,1700.0
e18060cz_16.cdf,c19,71;85;99,3.04134132E8,1499.2,1900.0
e18060cz_16.cdf,c22,71;85;99,2.76825061E8,1682.6,2200.0
e18060cz_16.cdf,c28,71;85;99,2.31106749E8,1933.2,2800.0
e18060cz_16.cdf,c32,71;85;99,1.90364778E8,2067.6,3200.0
e18060cz_16.cdf,c36,71;85;99,1.69283174E8,2250.8,3600.0
e18060cz_17.cdf,c10,71;85;99,1.88094278E8,408.4,1000.0
e18060cz_17.cdf,c12,71;85;99,1.51602897E8,710.8,1200.0
e18060cz_17.cdf,c15,71;85;99,2.44388427E8,1114.4,1500.0
e18060cz_17.cdf,c17,71;85;99,2.73358595E8,1322.2,1700.0
e18060cz_17.cdf,c19,71;85;99,3.19404899E8,1499.6,1900.0
e18060cz_17.cdf,c22,71;85;99,2.80093169E8,1682.8,2200.0
e18060cz_17.cdf,c28,71;85;99,2.10663417E8,1933.2,2800.0
e18060cz_17.cdf,c32,71;85;99,1.80705329E8,2067.4,3200.0
e18060cz_17.cdf,c36,71;85;99,1.55065905E8,2251.0,3600.0
e18060cz_18.cdf,c10,71;85;99,1.78886036E8,408.2,1000.0
e18060cz_18.cdf,c12,71;85;99,1.42577915E8,710.6,1200.0
e18060cz_18.cdf,c15,71;85;99,6252343.0,1098.4,1500.0
e18060cz_18.cdf,c17,71;85;99,2.49672837E8,1322.0,1700.0
e18060cz_18.cdf,c19,71;85;99,2.88149211E8,1499.4,1900.0
e18060cz_18.cdf,c22,71;85;99,2.51160905E8,1682.6,2200.0
e18060cz_18.cdf,c28,71;85;99,1.92370096E8,1933.0,2800.0
e18060cz_18.cdf,c32,71;85;99,1.6155919E8,2067.4,3200.0
e18060cz_18.cdf,c36,71;85;99,1.40136329E8,2251.0,3600.0
e18060cz_20.cdf,c10,71;85;99,1.88187605E8,408.8,1000.0
e18060cz_20.cdf,c12,71;85;99,1.45943934E8,710.8,1200.0
e18060cz_20.cdf,c15,71;85;99,2.32364733E8,1114.2,1500.0
e18060cz_20.cdf,c17,71;85;99,2.81665887E8,1322.0,1700.0
e18060cz_20.cdf,c19,71;85;99,2.84942005E8,1499.2,1900.0
e18060cz_20.cdf,c22,71;85;99,2.69943491E8,1682.6,2200.0
e18060cz_20.cdf,c28,71;85;99,2.53899527E8,1933.2,2800.0
e18060cz_20.cdf,c32,71;85;99,1.87762326E8,2067.4,3200.0
e18060cz_20.cdf,c36,71;85;99,1.50373465E8,2251.0,3600.0
e18060cz_21.cdf,c10,71;85;99,1.95329149E8,408.8,1000.0
e18060cz_21.cdf,c12,71;85;99,1.51446686E8,710.8,1200.0
e18060cz_21.cdf,c15,71;85;99,2.44281765E8,1114.2,1500.0
e18060cz_21.cdf,c17,71;85;99,2.79545115E8,1322.0,1700.0
e18060cz_21.cdf,c19,71;85;99,3.04780729E8,1499.4,1900.0
e18060cz_21.cdf,c22,71;85;99,2.72948744E8,1682.6,2200.0
e18060cz_21.cdf,c28,71;85;99,2.15252568E8,1933.2,2800.0
e18060cz_21.cdf,c32,71;85;99,1.85459038E8,2067.6,3200.0
e18060cz_21.cdf,c36,71;85;99,1.57307782E8,2250.8,3600.0
e18060cz_22.cdf,c10,71;85;99,1.82629492E8,409.0,1000.0
e18060cz_22.cdf,c12,71;85;99,1.37235411E8,710.8,1200.0
e18060cz_22.cdf,c15,71;85;99,2.23099763E8,1114.2,1500.0
e18060cz_22.cdf,c17,71;85;99,2.64134643E8,1322.2,1700.0
e18060cz_22.cdf,c19,71;85;99,2.74290898E8,1499.2,1900.0
e18060cz_22.cdf,c22,71;85;99,2.44336388E8,1682.6,2200.0
e18060cz_22.cdf,c28,71;85;99,2.31954582E8,1933.4,2800.0
e18060cz_22.cdf,c32,71;85;99,1.68834167E8,2067.6,3200.0
e18060cz_22.cdf,c36,71;85;99,1.39842753E8,2250.8,3600.0
e18060cz_23.cdf,c10,71;85;99,2.00161114E8,408.6,1000.0
e18060cz_23.cdf,c12,71;85;99,1.51133351E8,710.8,1200.0
e18060cz_23.cdf,c15,71;85;99,7436351.0,1098.2,1500.0
e18060cz_23.cdf,c17,71;85;99,2.80438933E8,1322.2,1700.0
e18060cz_23.cdf,c19,71;85;99,3.29285994E8,1499.6,1900.0
e18060cz_23.cdf,c22,71;85;99,2.72049635E8,1682.8,2200.0
e18060cz_23.cdf,c28,71;85;99,2.08104583E8,1933.2,2800.0
e18060cz_23.cdf,c32,71;85;99,1.79267566E8,2067.6,3200.0
e18060cz_23.cdf,c36,71;85;99,1.56751714E8,2251.0,3600.0
e18060cz_24.cdf,c10,71;85;99,1.92953228E8,408.6,1000.0
e18060cz_24.cdf,c12,71;85;99,1.43226032E8,710.6,1200.0
e18060cz_24.cdf,c15,71;85;99,2.29012909E8,1114.2,1500.0
e18060cz_24.cdf,c17,71;85;99,2.70113175E8,1322.0,1700.0
e18060cz_24.cdf,c19,71;85;99,2.93872442E8,1499.4,1900.0
e18060cz_24.cdf,c22,71;85;99,2.5841093E8,1682.6,2200.0
e18060cz_24.cdf,c28,71;85;99,2.47744555E8,1933.4,2800.0
e18060cz_24.cdf,c32,71;85;99,1.74637003E8,2067.4,3200.0
e18060cz_24.cdf,c36,71;85;99,1.42253617E8,2250.8,3600.0
e18060cz_26.cdf,c10,71;85;99,1.97410149E8,408.2,1000.0
e18060cz_26.cdf,c12,71;85;99,1.49927604E8,710.6,1200.0
e18060cz_26.cdf,c15,71;85;99,2.6793037E8,1114.4,1500.0
e18060cz_26.cdf,c17,71;85;99,3.19669087E8,1322.2,1700.0
e18060cz_26.cdf,c19,71;85;99,3.21689107E8,1499.4,1900.0
e18060cz_26.cdf,c22,71;85;99,3.02138051E8,1682.6,2200.0
e18060cz_26.cdf,c28,71;85;99,2.82918173E8,1933.4,2800.0
e18060cz_26.cdf,c32,71;85;99,2.07777272E8,2067.6,3200.0
e18060cz_26.cdf,c36,71;85;99,1.64409208E8,2250.8,3600.0
e18060cz_29.cdf,c10,71;85;99,1.8986648E8,407.4,1000.0
e18060cz_29.cdf,c12,71;85;99,1.65442627E8,710.6,1200.0
e18060cz_29.cdf,c15,71;85;99,2.5128791E7,1098.6,1500.0
e18060cz_29.cdf,c17,71;85;99,4.03717389E8,1322.0,1700.0
e18060cz_29.cdf,c19,71;85;99,3.49132053E8,1499.4,1900.0
e18060cz_29.cdf,c22,71;85;99,3.166593E8,1682.6,2200.0
e18060cz_29.cdf,c28,71;85;99,2.6702169E8,1933.2,2800.0
e18060cz_29.cdf,c32,71;85;99,1.96805121E8,2067.6,3200.0
e18060cz_29.cdf,c36,71;85;99,1.62293566E8,2250.8,3600.0
e18060cz_30.cdf,c10,71;85;99,1.73217149E8,408.4,1000.0
e18060cz_30.cdf,c12,71;85;99,1.4592441E8,710.6,1200.0
e18060cz_30.cdf,c15,71;85;99,2.30103475E8,1114.2,1500.0
e18060cz_30.cdf,c17,71;85;99,2.71132732E8,1322.0,1700.0
e18060cz_30.cdf,c19,71;85;99,3.02774348E8,1499.4,1900.0
e18060cz_30.cdf,c22,71;85;99,2.62000474E8,1682.6,2200.0
e18060cz_30.cdf,c28,71;85;99,2.02568077E8,1933.2,2800.0
e18060cz_30.cdf,c32,71;85;99,1.69355876E8,2067.4,3200.0
e18060cz_30.cdf,c36,71;85;99,1.43992125E8,2251.0,3600.0
e18060cz_32.cdf,c10,71;85;99,1.79007617E8,408.4,1000.0
e18060cz_32.cdf,c12,71;85;99,1.52138731E8,710.6,1200.0
e18060cz_32.cdf,c15,71;85;99,2.32780787E8,1114.2,1500.0
e18060cz_32.cdf,c17,71;85;99,2.77358553E8,1322.0,1700.0
e18060cz_32.cdf,c19,71;85;99,2.7892791E8,1499.2,1900.0
e18060cz_32.cdf,c22,71;85;99,2.67408516E8,1682.6,2200.0
e18060cz_32.cdf,c28,71;85;99,2.61411779E8,1933.4,2800.0
e18060cz_32.cdf,c32,71;85;99,1.84172193E8,2067.6,3200.0
e18060cz_32.cdf,c36,71;85;99,1.51710436E8,2251.0,3600.0
e18060cz_33.cdf,c10,71;85;99,1.99977235E8,409.0,1000.0
e18060cz_33.cdf,c12,71;85;99,1.65277938E8,710.6,1200.0
e18060cz_33.cdf,c15,71;85;99,2.95835906E8,1114.2,1500.0
e18060cz_33.cdf,c17,71;85;99,3.49056826E8,1322.0,1700.0
e18060cz_33.cdf,c19,71;85;99,3.67463533E8,1499.8,1900.0
e18060cz_33.cdf,c22,71;85;99,3.28015368E8,1682.6,2200.0
e18060cz_33.cdf,c28,71;85;99,2.98931023E8,1933.0,2800.0
e18060cz_33.cdf,c32,71;85;99,2.27927306E8,2067.4,3200.0
e18060cz_33.cdf,c36,71;85;99,1.81624798E8,2250.8,3600.0
e18060cz_35.cdf,c10,71;85;99,1.92154084E8,407.8,1000.0
e18060cz_35.cdf,c12,71;85;99,1.53046864E8,710.6,1200.0
e18060cz_35.cdf,c15,71;85;99,2.60582288E8,1114.2,1500.0
e18060cz_35.cdf,c17,71;85;99,2.99245356E8,1322.0,1700.0
e18060cz_35.cdf,c19,71;85;99,3.13244888E8,1499.2,1900.0
e18060cz_35.cdf,c22,71;85;99,2.80647817E8,1682.6,2200.0
e18060cz_35.cdf,c28,71;85;99,2.73792381E8,1933.2,2800.0
e18060cz_35.cdf,c32,71;85;99,1.97356181E8,2067.4,3200.0
e18060cz_35.cdf,c36,71;85;99,1.54291165E8,2250.8,3600.0
e18060cz_36.cdf,c10,71;85;99,1.99598423E8,408.4,1000.0
e18060cz_36.cdf,c12,71;85;99,1.59007494E8,710.6,1200.0
e18060cz_36.cdf,c15,71;85;99,2.78711119E8,1114.2,1500.0
e18060cz_36.cdf,c17,71;85;99,3.27197015E8,1322.0,1700.0
e18060cz_36.cdf,c19,71;85;99,3.3035736E8,1499.2,1900.0
e18060cz_36.cdf,c22,71;85;99,3.01639993E8,1682.6,2200.0
e18060cz_36.cdf,c28,71;85;99,2.82429071E8,1933.4,2800.0
e18060cz_36.cdf,c32,71;85;99,2.04913001E8,2067.6,3200.0
e18060cz_36.cdf,c36,71;85;99,1.6336071E8,2250.8,3600.0
e18060cz_37.cdf,c10,71;85;99,2.06117846E8,409.0,1000.0
e18060cz_37.cdf,c12,71;85;99,1.62998823E8,710.8,1200.0
e18060cz_37.cdf,c15,71;85;99,2.85891392E8,1114.2,1500.0
e18060cz_37.cdf,c17,71;85;99,3.26201304E8,1322.0,1700.0
e18060cz_37.cdf,c19,71;85;99,3.54673881E8,1499.4,1900.0
e18060cz_37.cdf,c22,71;85;99,3.04774756E8,1682.6,2200.0
e18060cz_37.cdf,c28,71;85;99,2.49534235E8,1933.2,2800.0
e18060cz_37.cdf,c32,71;85;99,2.00664189E8,2067.6,3200.0
e18060cz_37.cdf,c36,71;85;99,1.75657571E8,2250.8,3600.0
e18060cz_38.cdf,c10,71;85;99,2.06200982E8,407.6,1000.0
e18060cz_38.cdf,c12,71;85;99,1.67502113E8,710.6,1200.0
e18060cz_38.cdf,c15,71;85;99,1.6700899E7,1098.4,1500.0
e18060cz_38.cdf,c17,71;85;99,3.42251593E8,1322.0,1700.0
e18060cz_38.cdf,c19,71;85;99,3.51930056E8,1499.4,1900.0
e18060cz_38.cdf,c22,71;85;99,3.01947591E8,1682.6,2200.0
e18060cz_38.cdf,c28,71;85;99,2.79068177E8,1933.4,2800.0
e18060cz_38.cdf,c32,71;85;99,1.9962699E8,2067.6,3200.0
e18060cz_38.cdf,c36,71;85;99,1.64492593E8,2250.8,3600.0
e18060cz_39.cdf,c10,71;85;99,2.07877061E8,408.4,1000.0
e18060cz_39.cdf,c12,71;85;99,1.67558795E8,710.6,1200.0
e18060cz_39.cdf,c15,71;85;99,2.95975513E8,1114.8,1500.0
e18060cz_39.cdf,c17,71;85;99,3.50556365E8,1322.0,1700.0
e18060cz_39.cdf,c19,71;85;99,3.75453112E8,1499.6,1900.0
e18060cz_39.cdf,c22,71;85;99,3.12614419E8,1682.8,2200.0
e18060cz_39.cdf,c28,71;85;99,2.775437E8,1933.4,2800.0
e18060cz_39.cdf,c32,71;85;99,2.09042253E8,2067.6,3200.0
e18060cz_39.cdf,c36,71;85;99,1.74267132E8,2250.8,3600.0
e18060cz_41.cdf,c10,71;85;99,2.05761883E8,408.2,1000.0
e18060cz_41.cdf,c12,71;85;99,1.64728256E8,710.6,1200.0
e18060cz_41.cdf,c15,71;85;99,3.05155503E8,1114.4,1500.0
e18060cz_41.cdf,c17,71;85;99,3.47456687E8,1322.0,1700.0
e18060cz_41.cdf,c19,71;85;99,3.63479927E8,1499.4,1900.0
e18060cz_41.cdf,c22,71;85;99,3.38856771E8,1682.6,2200.0
e18060cz_41.cdf,c28,71;85;99,3.15755869E8,1933.4,2800.0
e18060cz_41.cdf,c32,71;85;99,2.26220064E8,2067.4,3200.0
e18060cz_41.cdf,c36,71;85;99,1.82614708E8,2250.8,3600.0
e18060cz_42.cdf,c10,71;85;99,1.75221739E8,408.0,1000.0
e18060cz_42.cdf,c12,71;85;99,1.3898706E8,710.6,1200.0
e18060cz_42.cdf,c15,71;85;99,2.35817078E8,1114.2,1500.0
e18060cz_42.cdf,c17,71;85;99,2.76733054E8,1322.0,1700.0
e18060cz_42.cdf,c19,71;85;99,2.85619937E8,1499.2,1900.0
e18060cz_42.cdf,c22,71;85;99,2.58364712E8,1682.6,2200.0
e18060cz_42.cdf,c28,71;85;99,2.48223151E8,1933.2,2800.0
e18060cz_42.cdf,c32,71;85;99,1.73118588E8,2067.6,3200.0
e18060cz_42.cdf,c36,71;85;99,1.47219074E8,2250.8,3600.0
e18060cz_43.cdf,c10,71;85;99,2.07603117E8,408.6,1000.0
e18060cz_43.cdf,c12,71;85;99,1.7284043E8,710.6,1200.0
e18060cz_43.cdf,c15,71;85;99,3.13325798E8,1114.2,1500.0
e18060cz_43.cdf,c17,71;85;99,3.71907848E8,1322.0,1700.0
e18060cz_43.cdf,c19,71;85;99,3.90326445E8,1499.4,1900.0
e18060cz_43.cdf,c22,71;85;99,3.4484163E8,1682.6,2200.0
e18060cz_43.cdf,c28,71;85;99,3.14031471E8,1933.4,2800.0
e18060cz_43.cdf,c32,71;85;99,2.29257415E8,2067.4,3200.0
e18060cz_43.cdf,c36,71;85;99,1.91818147E8,2250.8,3600.0
e18060cz_44.cdf,c10,71;85;99,2.15808892E8,408.4,1000.0
e18060cz_44.cdf,c12,71;85;99,1.74128461E8,710.6,1200.0
e18060cz_44.cdf,c15,71;85;99,3.04590824E8,1114.8,1500.0
e18060cz_44.cdf,c17,71;85;99,3.5321809E8,1322.0,1700.0
e18060cz_44.cdf,c19,71;85;99,4.00818807E8,1499.4,1900.0
e18060cz_44.cdf,c22,71;85;99,3.20677911E8,1682.6,2200.0
e18060cz_44.cdf,c28,71;85;99,2.59018535E8,1933.2,2800.0
e18060cz_44.cdf,c32,71;85;99,2.22800751E8,2067.4,3200.0
