file,metabolite,start,end,Area
e18057cz_3_IdentA.cdf,Unknown 43,517.8,534.2,3697006.0
e18057cz_3_IdentA.cdf,Unknown 44,532.2,538.2,91910.0
e18057cz_3_IdentA.cdf,Unknown 45,544.8,563.0,1.88951034E8
e18057cz_3_IdentA.cdf,Unknown 46,547.8,555.0,339487.0
e18057cz_3_IdentA.cdf,Unknown 47,547.6,556.2,1270760.0
e18057cz_3_IdentA.cdf,Unknown 48,548.2,558.6,208535.0
e18057cz_3_IdentA.cdf,Unknown 49,557.8,563.8,536145.0
e18057cz_3_IdentA.cdf,Unknown 50,561.6,573.4,1.0890567E7
e18057cz_3_IdentA.cdf,Unknown 51,569.8,581.0,461550.0
e18057cz_3_IdentA.cdf,Unknown 52,569.8,577.8,122673.0
e18057cz_3_IdentA.cdf,Unknown 53,578.2,591.6,314882.0
e18057cz_3_IdentA.cdf,Unknown 54,579.2,586.4,2568482.0
e18057cz_3_IdentA.cdf,Unknown 55,582.2,589.2,143310.0
e18057cz_3_IdentA.cdf,Unknown 56,591.2,597.8,284611.0
e18057cz_3_IdentA.cdf,Unknown 57,604.2,629.2,8144401.0
e18057cz_3_IdentA.cdf,Unknown 58,605.6,614.4,129880.0
e18057cz_3_IdentA.cdf,Unknown 59,607.6,622.6,6.2013562E7
e18057cz_3_IdentA.cdf,Unknown 60,609.0,618.2,428063.0
e18057cz_3_IdentA.cdf,Unknown 61,620.4,636.0,3109507.0
e18057cz_3_IdentA.cdf,Unknown 62,633.0,646.2,3789462.0
e18057cz_3_IdentA.cdf,Unknown 63,643.4,651.2,2586479.0
e18057cz_3_IdentA.cdf,Unknown 64,644.6,654.8,119094.0
e18057cz_3_IdentA.cdf,Unknown 65,654.4,663.0,136046.0
e18057cz_3_IdentA.cdf,Unknown 66,654.0,667.2,3.5846291E7
e18057cz_3_IdentA.cdf,Unknown 67,663.6,677.0,409817.0
e18057cz_3_IdentA.cdf,Unknown 68,673.4,679.6,503145.0
e18057cz_3_IdentA.cdf,Unknown 69,677.2,683.0,203132.0
e18057cz_3_IdentA.cdf,Unknown 70,676.2,686.8,353199.0
e18057cz_3_IdentA.cdf,Unknown 71,685.0,695.8,2255805.0
e18057cz_3_IdentA.cdf,Unknown 72,691.8,696.2,114810.0
e18057cz_3_IdentA.cdf,Unknown 73,706.4,717.6,7.5062348E7
e18057cz_3_IdentA.cdf,Unknown 74,710.6,718.4,1368650.0
e18057cz_3_IdentA.cdf,Unknown 75,715.4,725.4,1.6548487E7
e18057cz_3_IdentA.cdf,Unknown 76,724.2,737.0,255826.0
e18057cz_3_IdentA.cdf,Unknown 77,725.6,732.4,124539.0
e18057cz_3_IdentA.cdf,Unknown 78,734.8,747.0,324870.0
e18057cz_3_IdentA.cdf,Unknown 79,743.2,753.2,709336.0
e18057cz_3_IdentA.cdf,Unknown 80,762.0,773.0,652449.0
e18057cz_3_IdentA.cdf,Unknown 81,768.4,793.4,1.2862846E7
e18057cz_3_IdentA.cdf,Unknown 82,770.8,791.6,1.40538327E8
e18057cz_3_IdentA.cdf,Unknown 83,772.0,788.6,1393938.0
e18057cz_3_IdentA.cdf,Unknown 84,776.4,783.6,117054.0
e18057cz_3_IdentA.cdf,Unknown 85,780.0,789.6,853766.0
e18057cz_3_IdentA.cdf,Unknown 86,779.8,789.6,1068753.0
e18057cz_3_IdentA.cdf,Unknown 87,783.4,790.0,185044.0
e18057cz_3_IdentA.cdf,Unknown 88,787.0,792.8,177400.0
e18057cz_3_IdentA.cdf,Unknown 89,790.6,810.4,5.8004128E7
e18057cz_3_IdentA.cdf,Unknown 90,801.2,810.8,1327272.0
e18057cz_3_IdentA.cdf,Unknown 91,803.8,809.8,303046.0
e18057cz_3_IdentA.cdf,Unknown 92,804.4,811.0,240945.0
e18057cz_3_IdentA.cdf,Unknown 93,805.4,830.0,3.1489165E7
e18057cz_3_IdentA.cdf,Unknown 94,810.2,815.6,152063.0
e18057cz_3_IdentA.cdf,Unknown 95,810.4,823.8,1.2450547E7
e18057cz_3_IdentA.cdf,Unknown 96,814.4,830.0,3.235716E7
e18057cz_3_IdentA.cdf,Unknown 97,815.8,825.2,1727832.0
e18057cz_3_IdentA.cdf,Unknown 98,821.8,828.4,1509428.0
e18057cz_3_IdentA.cdf,Unknown 99,828.8,835.4,516220.0
e18057cz_3_IdentA.cdf,Unknown 100,829.2,837.2,128576.0
e18057cz_3_IdentA.cdf,Unknown 101,842.4,859.4,5213831.0
e18057cz_3_IdentA.cdf,Unknown 102,852.2,857.8,89488.0
e18057cz_3_IdentA.cdf,Unknown 103,858.4,870.2,2.1748471E7
e18057cz_3_IdentA.cdf,Unknown 104,857.2,869.2,2.4343929E7
e18057cz_3_IdentA.cdf,Unknown 105,861.4,875.4,602814.0
e18057cz_3_IdentA.cdf,Unknown 106,869.8,878.0,296966.0
e18057cz_3_IdentA.cdf,Unknown 107,876.6,882.0,117616.0
e18057cz_3_IdentA.cdf,Unknown 108,873.8,882.6,1154215.0
e18057cz_3_IdentA.cdf,Unknown 109,881.6,888.8,222358.0
e18057cz_3_IdentA.cdf,Unknown 110,884.0,890.2,361734.0
e18057cz_3_IdentA.cdf,Unknown 111,887.0,892.8,260681.0
e18057cz_3_IdentA.cdf,Unknown 112,888.6,896.8,1546149.0
e18057cz_3_IdentA.cdf,Unknown 113,890.2,902.2,670502.0
e18057cz_3_IdentA.cdf,Unknown 114,891.8,902.0,169992.0
e18057cz_3_IdentA.cdf,Unknown 115,892.2,903.2,383425.0
e18057cz_3_IdentA.cdf,Unknown 116,901.6,907.4,523946.0
e18057cz_3_IdentA.cdf,Unknown 117,905.2,924.4,7049553.0
e18057cz_3_IdentA.cdf,Unknown 118,907.4,916.0,272465.0
e18057cz_3_IdentA.cdf,Unknown 119,913.2,925.0,672001.0
e18057cz_3_IdentA.cdf,Unknown 120,919.4,927.6,175980.0
e18057cz_3_IdentA.cdf,Unknown 121,925.4,939.0,5019914.0
e18057cz_3_IdentA.cdf,Unknown 122,924.4,935.0,1281380.0
e18057cz_3_IdentA.cdf,Unknown 123,932.2,947.8,2.1814936E7
e18057cz_3_IdentA.cdf,Unknown 124,939.8,951.4,321035.0
e18057cz_3_IdentA.cdf,Unknown 125,946.6,952.6,153238.0
e18057cz_3_IdentA.cdf,Unknown 126,952.0,962.4,553836.0
e18057cz_3_IdentA.cdf,Unknown 127,956.6,963.8,2834132.0
e18057cz_3_IdentA.cdf,Unknown 128,964.6,973.2,521124.0
e18057cz_3_IdentA.cdf,Unknown 129,966.4,975.8,2979760.0
e18057cz_3_IdentA.cdf,Unknown 130,966.4,977.0,581855.0
e18057cz_3_IdentA.cdf,Unknown 131,972.6,978.8,193783.0
e18057cz_3_IdentA.cdf,Unknown 132,992.4,1002.6,761510.0
e18057cz_3_IdentA.cdf,Unknown 133,994.0,1003.8,772781.0
e18057cz_3_IdentA.cdf,Unknown 134,996.2,1003.0,189666.0
e18057cz_3_IdentA.cdf,Unknown 135,1002.4,1012.0,243143.0
e18057cz_3_IdentA.cdf,Unknown 136,1003.2,1015.0,1.2344532E7
e18057cz_3_IdentA.cdf,Unknown 137,1012.6,1019.6,758836.0
e18057cz_3_IdentA.cdf,Unknown 138,1017.0,1035.8,1365472.0
e18057cz_3_IdentA.cdf,Unknown 139,1018.0,1033.2,8833243.0
e18057cz_3_IdentA.cdf,Unknown 140,1033.2,1042.0,459175.0
e18057cz_3_IdentA.cdf,Unknown 141,1035.8,1046.0,365463.0
e18057cz_3_IdentA.cdf,Unknown 142,1043.8,1054.0,84416.0
e18057cz_3_IdentA.cdf,Unknown 143,1050.8,1059.4,134541.0
e18057cz_3_IdentA.cdf,Unknown 144,1054.4,1064.0,5030293.0
e18057cz_3_IdentA.cdf,Unknown 145,1060.6,1066.6,440216.0
e18057cz_3_IdentA.cdf,Unknown 146,1063.8,1073.4,75821.0
e18057cz_3_IdentA.cdf,Unknown 147,1087.6,1097.8,2175526.0
e18057cz_3_IdentA.cdf,Unknown 148,1088.2,1096.2,522917.0
e18057cz_3_IdentA.cdf,Unknown 149,1091.4,1096.0,402038.0
e18057cz_3_IdentA.cdf,Unknown 150,1096.0,1102.8,1103933.0
e18057cz_3_IdentA.cdf,Unknown 151,1106.2,1111.2,150678.0
e18057cz_3_IdentA.cdf,Unknown 152,1110.4,1116.2,472070.0
e18057cz_3_IdentA.cdf,Unknown 153,1111.2,1116.0,123625.0
e18057cz_3_IdentA.cdf,Unknown 154,1111.0,1120.4,1.00852841E8
e18057cz_3_IdentA.cdf,Unknown 155,1115.6,1120.8,401650.0
e18057cz_3_IdentA.cdf,Unknown 156,1116.0,1127.6,5306609.0
e18057cz_3_IdentA.cdf,Unknown 157,1126.2,1134.6,9778521.0
e18057cz_3_IdentA.cdf,Unknown 158,1126.4,1138.4,6519859.0
e18057cz_3_IdentA.cdf,Unknown 159,1127.8,1138.6,6362658.0
e18057cz_3_IdentA.cdf,Unknown 160,1136.8,1145.0,6554055.0
e18057cz_3_IdentA.cdf,Unknown 161,1140.0,1149.0,163354.0
e18057cz_3_IdentA.cdf,Unknown 162,1143.8,1148.8,321531.0
e18057cz_3_IdentA.cdf,Unknown 163,1147.0,1155.4,1476412.0
e18057cz_3_IdentA.cdf,Unknown 164,1147.2,1154.8,134657.0
e18057cz_3_IdentA.cdf,Unknown 165,1150.6,1156.6,79242.0
e18057cz_3_IdentA.cdf,Unknown 166,1150.6,1158.6,210429.0
e18057cz_3_IdentA.cdf,Unknown 167,1155.4,1164.0,440134.0
e18057cz_3_IdentA.cdf,Unknown 168,1161.4,1179.0,4365988.0
e18057cz_3_IdentA.cdf,Unknown 169,1162.4,1167.8,644077.0
e18057cz_3_IdentA.cdf,Unknown 170,1163.4,1170.2,103308.0
e18057cz_3_IdentA.cdf,Unknown 171,1162.6,1180.6,2.5525435E7
e18057cz_3_IdentA.cdf,Unknown 172,1170.0,1174.8,440984.0
e18057cz_3_IdentA.cdf,Unknown 173,1180.6,1189.0,1397699.0
e18057cz_3_IdentA.cdf,Unknown 174,1182.8,1189.2,229128.0
e18057cz_3_IdentA.cdf,Unknown 175,1186.2,1197.2,898011.0
e18057cz_3_IdentA.cdf,Unknown 176,1189.0,1197.4,2797005.0
e18057cz_3_IdentA.cdf,Unknown 177,1198.0,1219.8,9664523.0
e18057cz_3_IdentA.cdf,Unknown 178,1208.2,1220.4,2456244.0
e18057cz_3_IdentA.cdf,Unknown 179,1212.4,1221.0,807383.0
e18057cz_3_IdentA.cdf,Unknown 180,1212.2,1219.6,127258.0
e18057cz_3_IdentA.cdf,Unknown 181,1216.2,1226.8,172025.0
e18057cz_3_IdentA.cdf,Unknown 182,1219.4,1226.0,587139.0
e18057cz_3_IdentA.cdf,Unknown 183,1220.6,1226.0,352884.0
e18057cz_3_IdentA.cdf,Unknown 184,1232.8,1239.4,94529.0
e18057cz_3_IdentA.cdf,Unknown 185,1240.4,1248.4,2053449.0
e18057cz_3_IdentA.cdf,Unknown 186,1249.0,1257.4,615723.0
e18057cz_3_IdentA.cdf,Unknown 187,1256.0,1264.6,3609997.0
e18057cz_3_IdentA.cdf,Unknown 188,1262.6,1266.4,222012.0
e18057cz_3_IdentA.cdf,Unknown 189,1264.0,1270.8,100325.0
e18057cz_3_IdentA.cdf,Unknown 190,1264.8,1272.2,5310316.0
e18057cz_3_IdentA.cdf,Unknown 191,1270.8,1275.4,619380.0
e18057cz_3_IdentA.cdf,Unknown 192,1277.2,1283.8,226558.0
e18057cz_3_IdentA.cdf,Unknown 193,1276.2,1288.4,3619597.0
e18057cz_3_IdentA.cdf,Unknown 194,1286.0,1295.4,413708.0
e18057cz_3_IdentA.cdf,Unknown 195,1286.8,1294.4,161229.0
e18057cz_3_IdentA.cdf,Unknown 196,1288.4,1295.6,794305.0
e18057cz_3_IdentA.cdf,Unknown 197,1302.2,1311.8,85520.0
e18057cz_3_IdentA.cdf,Unknown 198,1306.6,1316.8,1680814.0
e18057cz_3_IdentA.cdf,Unknown 199,1309.0,1315.4,152543.0
e18057cz_3_IdentA.cdf,Unknown 200,1309.2,1316.0,65919.0
e18057cz_3_IdentA.cdf,Unknown 201,1315.0,1324.0,2300893.0
e18057cz_3_IdentA.cdf,Unknown 202,1314.4,1324.4,4308393.0
e18057cz_3_IdentA.cdf,Unknown 203,1316.4,1326.8,989537.0
e18057cz_3_IdentA.cdf,Unknown 204,1311.6,1326.8,1.03619917E8
e18057cz_3_IdentA.cdf,Unknown 205,1325.6,1336.0,1.4622321E7
e18057cz_3_IdentA.cdf,Unknown 206,1326.2,1334.0,192625.0
e18057cz_3_IdentA.cdf,Unknown 207,1330.6,1339.4,517283.0
e18057cz_3_IdentA.cdf,Unknown 208,1348.8,1353.8,139784.0
e18057cz_3_IdentA.cdf,Unknown 209,1353.0,1359.0,843169.0
e18057cz_3_IdentA.cdf,Unknown 210,1354.4,1366.6,621444.0
e18057cz_3_IdentA.cdf,Unknown 211,1357.6,1364.6,1156153.0
e18057cz_3_IdentA.cdf,Unknown 212,1367.8,1377.8,1314650.0
e18057cz_3_IdentA.cdf,Unknown 213,1373.6,1380.0,689252.0
e18057cz_3_IdentA.cdf,Unknown 214,1372.8,1380.8,8670803.0
e18057cz_3_IdentA.cdf,Unknown 215,1374.6,1381.8,184155.0
e18057cz_3_IdentA.cdf,Unknown 216,1379.6,1388.6,1121749.0
e18057cz_3_IdentA.cdf,Unknown 217,1380.0,1389.6,1.8300957E7
e18057cz_3_IdentA.cdf,Unknown 218,1387.6,1393.6,8679558.0
e18057cz_3_IdentA.cdf,Unknown 219,1393.0,1403.0,7666178.0
e18057cz_3_IdentA.cdf,Unknown 220,1393.4,1401.6,3441643.0
e18057cz_3_IdentA.cdf,Unknown 221,1411.6,1418.2,1039520.0
e18057cz_3_IdentA.cdf,Unknown 222,1416.6,1423.2,192712.0
e18057cz_3_IdentA.cdf,Unknown 223,1418.2,1424.2,494550.0
e18057cz_3_IdentA.cdf,Unknown 224,1421.0,1428.2,394650.0
e18057cz_3_IdentA.cdf,Unknown 225,1421.8,1431.8,1361867.0
e18057cz_3_IdentA.cdf,Unknown 226,1428.2,1437.2,368552.0
e18057cz_3_IdentA.cdf,Unknown 227,1431.0,1436.6,137882.0
e18057cz_3_IdentA.cdf,Unknown 228,1431.8,1437.0,128230.0
e18057cz_3_IdentA.cdf,Unknown 229,1436.6,1442.2,151461.0
e18057cz_3_IdentA.cdf,Unknown 230,1437.2,1443.6,629650.0
e18057cz_3_IdentA.cdf,Unknown 231,1443.6,1449.2,486913.0
e18057cz_3_IdentA.cdf,Unknown 232,1451.4,1459.0,2537019.0
e18057cz_3_IdentA.cdf,Unknown 233,1450.8,1460.0,1547011.0
e18057cz_3_IdentA.cdf,Unknown 234,1452.8,1462.6,1366188.0
e18057cz_3_IdentA.cdf,Unknown 235,1451.0,1461.0,674737.0
e18057cz_3_IdentA.cdf,Unknown 236,1459.0,1463.4,142186.0
e18057cz_3_IdentA.cdf,Unknown 237,1462.2,1469.8,6168110.0
e18057cz_3_IdentA.cdf,Unknown 238,1462.4,1470.0,787987.0
e18057cz_3_IdentA.cdf,Unknown 239,1469.0,1483.0,8709959.0
e18057cz_3_IdentA.cdf,Unknown 240,1469.8,1477.0,4852020.0
e18057cz_3_IdentA.cdf,Unknown 241,1475.6,1483.6,1232897.0
e18057cz_3_IdentA.cdf,Unknown 242,1476.8,1481.6,190764.0
e18057cz_3_IdentA.cdf,Unknown 243,1476.8,1483.0,3511564.0
e18057cz_3_IdentA.cdf,Unknown 244,1481.6,1486.8,867658.0
e18057cz_3_IdentA.cdf,Unknown 245,1482.4,1489.8,828065.0
e18057cz_3_IdentA.cdf,Unknown 246,1483.6,1490.0,124747.0
e18057cz_3_IdentA.cdf,Unknown 247,1488.6,1493.8,243976.0
e18057cz_3_IdentA.cdf,Unknown 248,1490.2,1495.2,115588.0
e18057cz_3_IdentA.cdf,Unknown 249,1490.4,1496.8,115193.0
e18057cz_3_IdentA.cdf,Unknown 250,1492.8,1502.6,545420.0
e18057cz_3_IdentA.cdf,Unknown 251,1494.0,1503.2,412311.0
e18057cz_3_IdentA.cdf,Unknown 252,1495.6,1503.0,9.8881642E7
e18057cz_3_IdentA.cdf,Unknown 253,1495.2,1503.8,175313.0
e18057cz_3_IdentA.cdf,Unknown 254,1501.2,1503.8,156411.0
e18057cz_3_IdentA.cdf,Unknown 255,1503.0,1506.8,911573.0
e18057cz_3_IdentA.cdf,Unknown 256,1503.0,1510.4,375953.0
e18057cz_3_IdentA.cdf,Unknown 257,1503.6,1511.2,5418732.0
e18057cz_3_IdentA.cdf,Unknown 258,1504.4,1512.6,1.1246436E7
e18057cz_3_IdentA.cdf,Unknown 259,1510.0,1515.6,103393.0
e18057cz_3_IdentA.cdf,Unknown 260,1510.4,1518.6,6656075.0
e18057cz_3_IdentA.cdf,Unknown 261,1514.8,1523.4,3587714.0
e18057cz_3_IdentA.cdf,Unknown 262,1516.0,1523.8,88372.0
e18057cz_3_IdentA.cdf,Unknown 263,1519.8,1523.8,263550.0
e18057cz_3_IdentA.cdf,Unknown 264,1523.4,1531.4,1079766.0
e18057cz_3_IdentA.cdf,Unknown 265,1523.2,1530.6,2194886.0
e18057cz_3_IdentA.cdf,Unknown 266,1524.4,1529.2,234227.0
e18057cz_3_IdentA.cdf,Unknown 267,1528.2,1538.0,687026.0
e18057cz_3_IdentA.cdf,Unknown 268,1530.6,1542.2,3915380.0
e18057cz_3_IdentA.cdf,Unknown 269,1532.8,1538.2,447315.0
e18057cz_3_IdentA.cdf,Unknown 270,1532.2,1541.4,126834.0
e18057cz_3_IdentA.cdf,Unknown 271,1536.0,1541.8,83020.0
e18057cz_3_IdentA.cdf,Unknown 272,1537.6,1543.0,608933.0
e18057cz_3_IdentA.cdf,Unknown 273,1539.8,1545.4,317755.0
e18057cz_3_IdentA.cdf,Unknown 274,1543.0,1548.4,690803.0
e18057cz_3_IdentA.cdf,Unknown 275,1550.2,1558.0,676794.0
e18057cz_3_IdentA.cdf,Unknown 276,1551.8,1559.8,135233.0
e18057cz_3_IdentA.cdf,Unknown 277,1554.8,1564.2,3.4312981E7
e18057cz_3_IdentA.cdf,Unknown 278,1559.0,1563.6,140449.0
e18057cz_3_IdentA.cdf,Unknown 279,1561.4,1566.6,122493.0
e18057cz_3_IdentA.cdf,Unknown 280,1563.6,1570.2,122785.0
e18057cz_3_IdentA.cdf,Unknown 281,1565.0,1572.8,565396.0
e18057cz_3_IdentA.cdf,Unknown 282,1565.0,1571.6,677905.0
e18057cz_3_IdentA.cdf,Unknown 283,1564.6,1574.4,928114.0
e18057cz_3_IdentA.cdf,Unknown 284,1570.2,1584.6,5353808.0
e18057cz_3_IdentA.cdf,Unknown 285,1571.4,1577.2,282539.0
e18057cz_3_IdentA.cdf,Unknown 286,1574.8,1581.0,265725.0
e18057cz_3_IdentA.cdf,Unknown 287,1577.2,1585.2,2147405.0
e18057cz_3_IdentA.cdf,Unknown 288,1582.6,1589.4,731803.0
e18057cz_3_IdentA.cdf,Unknown 289,1584.8,1591.0,146873.0
e18057cz_3_IdentA.cdf,Unknown 290,1589.4,1596.8,731146.0
e18057cz_3_IdentA.cdf,Unknown 291,1590.2,1596.8,109357.0
e18057cz_3_IdentA.cdf,Unknown 292,1588.6,1603.2,4.5282547E7
e18057cz_3_IdentA.cdf,Unknown 293,1604.0,1607.2,107063.0
e18057cz_3_IdentA.cdf,Unknown 294,1607.0,1612.8,1661423.0
e18057cz_3_IdentA.cdf,Unknown 295,1607.0,1611.8,113622.0
e18057cz_3_IdentA.cdf,Unknown 296,1611.4,1617.6,1.3806618E7
e18057cz_3_IdentA.cdf,Unknown 297,1616.8,1620.0,102563.0
e18057cz_3_IdentA.cdf,Unknown 298,1617.0,1621.2,66170.0
e18057cz_3_IdentA.cdf,Unknown 299,1618.2,1625.4,2430195.0
e18057cz_3_IdentA.cdf,Unknown 300,1621.2,1625.6,1291993.0
e18057cz_3_IdentA.cdf,Unknown 301,1625.4,1628.8,352623.0
e18057cz_3_IdentA.cdf,Unknown 302,1624.0,1634.8,1.0723611E7
e18057cz_3_IdentA.cdf,Unknown 303,1625.0,1631.6,992978.0
e18057cz_3_IdentA.cdf,Unknown 304,1628.0,1632.8,114768.0
e18057cz_3_IdentA.cdf,Unknown 305,1629.8,1633.2,97860.0
e18057cz_3_IdentA.cdf,Unknown 306,1636.4,1641.6,380996.0
e18057cz_3_IdentA.cdf,Unknown 307,1641.6,1649.4,797911.0
e18057cz_3_IdentA.cdf,Unknown 308,1640.6,1650.4,466442.0
e18057cz_3_IdentA.cdf,Unknown 309,1648.8,1653.8,445024.0
e18057cz_3_IdentA.cdf,Unknown 310,1654.6,1658.8,92904.0
e18057cz_3_IdentA.cdf,Unknown 311,1653.8,1660.0,61642.0
e18057cz_3_IdentA.cdf,Unknown 312,1657.0,1666.0,107112.0
e18057cz_3_IdentA.cdf,Unknown 313,1658.8,1664.8,348400.0
e18057cz_3_IdentA.cdf,Unknown 314,1666.2,1675.4,1.634218E7
e18057cz_3_IdentA.cdf,Unknown 315,1671.4,1680.8,2.4356449E7
e18057cz_3_IdentA.cdf,Unknown 316,1673.8,1681.8,5630745.0
e18057cz_3_IdentA.cdf,Unknown 317,1675.6,1681.2,1253798.0
e18057cz_3_IdentA.cdf,Unknown 318,1675.2,1682.0,182692.0
e18057cz_3_IdentA.cdf,Unknown 319,1678.2,1684.6,129586.0
e18057cz_3_IdentA.cdf,Unknown 320,1677.4,1685.8,258535.0
e18057cz_3_IdentA.cdf,Unknown 321,1679.2,1690.8,9.4608142E7
e18057cz_3_IdentA.cdf,Unknown 322,1683.0,1691.6,195922.0
e18057cz_3_IdentA.cdf,Unknown 323,1683.8,1688.6,419388.0
e18057cz_3_IdentA.cdf,Unknown 324,1683.0,1692.2,905869.0
e18057cz_3_IdentA.cdf,Unknown 325,1686.4,1691.6,663358.0
e18057cz_3_IdentA.cdf,Unknown 326,1689.6,1696.0,1568044.0
e18057cz_3_IdentA.cdf,Unknown 327,1690.6,1696.6,701071.0
e18057cz_3_IdentA.cdf,Unknown 328,1694.2,1700.4,298688.0
e18057cz_3_IdentA.cdf,Unknown 329,1699.0,1714.6,4.9671151E7
e18057cz_3_IdentA.cdf,Unknown 330,1699.6,1706.2,2154437.0
e18057cz_3_IdentA.cdf,Unknown 331,1714.0,1719.4,348061.0
e18057cz_3_IdentA.cdf,Unknown 332,1715.2,1722.4,261513.0
e18057cz_3_IdentA.cdf,Unknown 333,1721.8,1730.0,3389930.0
e18057cz_3_IdentA.cdf,Unknown 334,1722.0,1729.4,552897.0
e18057cz_3_IdentA.cdf,Unknown 335,1726.0,1730.2,167191.0
e18057cz_3_IdentA.cdf,Unknown 336,1729.8,1733.4,198938.0
e18057cz_3_IdentA.cdf,Unknown 337,1733.2,1739.4,259186.0
e18057cz_3_IdentA.cdf,Unknown 338,1739.8,1746.4,498434.0
e18057cz_3_IdentA.cdf,Unknown 339,1739.0,1749.4,2502597.0
e18057cz_3_IdentA.cdf,Unknown 340,1740.6,1746.2,340652.0
e18057cz_3_IdentA.cdf,Unknown 341,1749.4,1757.6,2321198.0
e18057cz_3_IdentA.cdf,Unknown 342,1750.6,1755.2,155086.0
e18057cz_3_IdentA.cdf,Unknown 343,1756.6,1764.2,317385.0
e18057cz_3_IdentA.cdf,Unknown 344,1761.6,1768.4,515127.0
e18057cz_3_IdentA.cdf,Unknown 345,1766.6,1771.2,121599.0
e18057cz_3_IdentA.cdf,Unknown 346,1770.4,1776.2,4588133.0
e18057cz_3_IdentA.cdf,Unknown 347,1774.4,1785.2,7140872.0
e18057cz_3_IdentA.cdf,Unknown 348,1789.6,1794.8,428066.0
e18057cz_3_IdentA.cdf,Unknown 349,1790.8,1805.2,1098414.0
e18057cz_3_IdentA.cdf,Unknown 350,1794.4,1799.0,555885.0
e18057cz_3_IdentA.cdf,Unknown 351,1811.2,1817.6,152758.0
e18057cz_3_IdentA.cdf,Unknown 352,1816.2,1821.4,357426.0
e18057cz_3_IdentA.cdf,Unknown 353,1821.4,1825.0,200923.0
e18057cz_3_IdentA.cdf,Unknown 354,1834.0,1838.6,108443.0
e18057cz_3_IdentA.cdf,Unknown 355,1841.4,1853.6,4112465.0
e18057cz_3_IdentA.cdf,Unknown 356,1841.2,1852.4,192531.0
e18057cz_3_IdentA.cdf,Unknown 357,1846.8,1852.2,167124.0
e18057cz_3_IdentA.cdf,Unknown 358,1851.6,1858.0,1.0110681E7
e18057cz_3_IdentA.cdf,Unknown 359,1852.4,1860.0,180726.0
