name;mass;ri;row.load;e10224ch_1.txt;e10224ch_2.txt;e10224ch_3.txt;e10224ch_4.txt;e10224ch_5.txt;e10224ch_6.txt;e10224ch_7.txt;e10224ch_8.txt;e10224ch_9.txt;e10224ch_10.txt;e10224ch_11.txt;e10224ch_12.txt;e10224ch_13.txt;e10224ch_14.txt;e10224ch_15.txt;e10224ch_16.txt;e10224ch_17.txt;e10224ch_18.txt;e10224ch_19.txt;e10224ch_20.txt;e10224ch_21.txt;e10224ch_22.txt;e10224ch_23.txt;e10224ch_24.txt;e10224ch_25.txt;e10224ch_26.txt;e10224ch_27.txt;e10224ch_28.txt;e10224ch_29.txt;e10224ch_30.txt;e10224ch_31.txt;e10224ch_32.txt;e10224ch_33.txt;e10224ch_34.txt;e10224ch_35.txt;e10224ch_36.txt;e10224ch_37.txt;e10224ch_38.txt;e10224ch_39.txt;e10224ch_40.txt;e10224ch_41.txt;e10224ch_42.txt;e10224ch_43.txt;e10224ch_44.txt;e10224ch_45.txt;e10224ch_46.txt;e10224ch_47.txt;e10224ch_48.txt;e10224ch_49.txt;e10224ch_50.txt;e10224ch_51.txt;e10224ch_52.txt;e10224ch_53.txt;e10224ch_54.txt;e10224ch_55.txt;e10224ch_56.txt;e10224ch_57.txt;e10224ch_58.txt;e10224ch_59.txt;e10224ch_60.txt;e10224ch_61.txt;e10224ch_62.txt;e10224ch_63.txt;e10224ch_64.txt;e10224ch_65.txt;e10224ch_66.txt;e10224ch_67.txt;e10224ch_68.txt;e10224ch_69.txt;e10224ch_70.txt;e10224ch_71.txt;e10224ch_72.txt;e10224ch_73.txt;e10224ch_74.txt;e10224ch_75.txt;e10224ch_76.txt;e10224ch_77.txt;e10224ch_78.txt;e10224ch_79.txt;e10224ch_80.txt;e10224ch_81.txt;e10224ch_82.txt;e10224ch_83.txt;e10224ch_84.txt;e10224ch_85.txt;e10224ch_86.txt;e10224ch_87.txt;e10224ch_88.txt;e10224ch_89.txt;e10224ch_90.txt;e10224ch_91.txt;e10224ch_92.txt;e10224ch_93.txt;e10224ch_94.txt;e10224ch_95.txt;e10224ch_96.txt;e10224ch_97.txt;e10224ch_98.txt;e10224ch_99.txt;e10224ch_100.txt;e10224ch_101.txt;e10224ch_102.txt;e10224ch_103.txt;e10224ch_104.txt;e10224ch_105.txt;e10224ch_106.txt;e10224ch_107.txt;e10224ch_108.txt;e10224ch_109.txt;e10224ch_110.txt;e10224ch_111.txt;e10224ch_112.txt;e10224ch_113.txt;e10223ch_1.txt;e10223ch_2.txt;e10223ch_3.txt;e10223ch_4.txt;e10223ch_5.txt;e10223ch_6.txt;e10223ch_7.txt;e10223ch_8.txt;e10223ch_9.txt;e10223ch_10.txt;e10223ch_11.txt;e10223ch_12.txt;e10223ch_13.txt;e10223ch_14.txt;e10223ch_15.txt;e10223ch_16.txt;e10223ch_17.txt;e10223ch_18.txt;e10223ch_19.txt;e10223ch_20.txt;e10223ch_21.txt;e10223ch_22.txt;e10223ch_23.txt;e10223ch_24.txt;e10223ch_25.txt;e10223ch_26.txt;e10223ch_27.txt;e10223ch_28.txt;e10223ch_29.txt;e10223ch_30.txt;e10223ch_31.txt;e10223ch_32.txt;e10223ch_33.txt;e10223ch_34.txt;e10223ch_35.txt;e10223ch_36.txt;e10223ch_37.txt;e10223ch_38.txt;e10223ch_39.txt;e10223ch_40.txt;e10223ch_41.txt;e10223ch_42.txt;e10223ch_43.txt;e10223ch_44.txt;e10223ch_45.txt;e10223ch_46.txt;e10223ch_47.txt;e10223ch_48.txt;e10223ch_49.txt;e10223ch_50.txt;e10223ch_51.txt;e10223ch_52.txt;e10223ch_53.txt;e10223ch_54.txt;e10223ch_55.txt;e10223ch_56.txt;e10223ch_57.txt;e10223ch_58.txt;e10223ch_59.txt;e10223ch_60.txt;e10223ch_61.txt;e10223ch_62.txt;e10223ch_63.txt;e10223ch_64.txt;e10223ch_65.txt;e10223ch_66.txt;e10223ch_67.txt;e10223ch_68.txt;e10223ch_69.txt;e10223ch_70.txt;e10223ch_71.txt;e10223ch_72.txt;e10223ch_73.txt;e10223ch_74.txt;e10223ch_75.txt;e10223ch_76.txt;e10223ch_77.txt;e10223ch_78.txt;e10223ch_79.txt;e10223ch_80.txt;e10223ch_81.txt;e10223ch_82.txt;e10223ch_83.txt;e10223ch_84.txt;e10223ch_85.txt;e10223ch_86.txt;e10223ch_87.txt;e10223ch_88.txt;e10223ch_89.txt;e10223ch_90.txt;e10223ch_91.txt;e10223ch_92.txt;e10223ch_93.txt;e10223ch_94.txt;e10223ch_95.txt;e10223ch_96.txt;e10223ch_97.txt;e10223ch_98.txt;e10223ch_99.txt;e10223ch_100.txt;e10223ch_101.txt;e10223ch_102.txt;e10223ch_103.txt;e10223ch_104.txt;e10223ch_105.txt;e10223ch_106.txt;e10222ch__1.txt;e10222ch__2.txt;e10222ch__3.txt;e10222ch__4.txt;e10222ch__5.txt;e10222ch__6.txt;e10222ch__7.txt;e10222ch__8.txt;e10222ch__9.txt;e10222ch__10.txt;e10222ch__11.txt;e10222ch__12.txt;e10222ch__13.txt;e10222ch__14.txt;e10222ch__15.txt;e10222ch__16.txt;e10222ch__17.txt;e10222ch__18.txt;e10222ch__19.txt;e10222ch__20.txt;e10222ch__21.txt;e10222ch__22.txt;e10222ch__23.txt;e10222ch__24.txt;e10222ch__25.txt;e10222ch__26.txt;e10222ch__27.txt;e10222ch__28.txt;e10222ch__29.txt;e10222ch__30.txt;e10222ch__31.txt;e10222ch__32.txt;e10222ch__33.txt;e10222ch__34.txt;e10222ch__35.txt;e10222ch__36.txt;e10222ch__37.txt;e10222ch__38.txt;e10222ch__39.txt;e10222ch__40.txt;e10222ch__41.txt;e10222ch__42.txt;e10222ch__43.txt;e10222ch__44.txt;e10222ch__45.txt;e10222ch__46.txt;e10222ch__47.txt;e10222ch__48.txt;e10222ch__49.txt;e10222ch__50.txt;e10222ch__51.txt;e10222ch__52.txt;e10222ch__53.txt;e10222ch__54.txt;e10222ch__55.txt;e10222ch__56.txt;e10222ch__57.txt;e10222ch__58.txt;e10222ch__59.txt;e10222ch__60.txt;e10222ch__61.txt;e10222ch__62.txt;e10222ch__63.txt;e10222ch__64.txt;e10222ch__65.txt;e10222ch__66.txt;e10222ch__67.txt;e10222ch__68.txt;e10222ch__69.txt;e10222ch__70.txt;e10222ch__71.txt;e10222ch__72.txt;e10222ch__73.txt;e10222ch__74.txt;e10222ch__75.txt;e10222ch__76.txt;e10222ch__77.txt;e10222ch__78.txt;e10222ch__79.txt;e10222ch__80.txt;e10222ch__81.txt;e10222ch__82.txt;e10222ch__83.txt;e10222ch__84.txt;e10222ch__85.txt;e10222ch__86.txt;e10222ch__87.txt;e10222ch__88.txt;e10222ch__89.txt;e10222ch__90.txt;e10222ch__91.txt;e10222ch__92.txt;e10222ch__93.txt;e10222ch__94.txt;e10222ch__95.txt;e10222ch__96.txt;e10222ch__97.txt;e10222ch__98.txt;e10222ch__99.txt;e10222ch__100.txt;e10222ch__101.txt;e10222ch__102.txt;e10222ch__103.txt;e10222ch__104.txt;e10222ch__105.txt;e10222ch__106.txt;e10222ch__107.txt;e10222ch__108.txt;e10222ch__109.txt;e10222ch__110.txt;e10222ch__111.txt;e10222ch__112.txt;e10222ch__113.txt
#Citric acid (4TMS);149+273+183+133+211+275+277+278;1809.2;0.619469047;NA;;;;NA;88356;133203;92973;135058;141150;131474;116167;;364232;992082;1313425;1625338;2440293;3269729;2939767;;;;13240;25858;92574;194595;805597;2111827;NA;;;2611636;;33423;;2775787;NA;82013;32461;147449;153860;130902;39107;142012;;;;;;439147;1213267;1644807;2029046;3120250;3952639;3002574;;31105;109029;117860;75710;41433;;59488;;;;16271;;;;;;26580;73032;368159;1698544;NA;;;2345798;;16264;;2768616;;522927;1310057;1772088;2206607;3347012;4134663;3214836;;48296;8658.8;80076;44382;72641;;32127;;481823;1380272;;2079385;3141510;4130774;3169229;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
#Citric acid (4TMS);149+273+183+133+211+275+277+278;1809.9;0.5566038;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;93510;106812;89051;132519;108661;106222;123383;;1193056;2569897;2078532;2825760;3247397;3043906;4684405;;;;;;;33686;375565;1763290;;NA;NA;NA;;;;2314199;;93452;133634;81887;141089;136842;165551;143813;;;;;;1389085;2944324;2563906;3297342;3721671;3427015;5285282;;5974.9;81551;7423.3;91572;110636;126806;115058;;;;;;;;;;32389;76806;538875;2172650;;29442;;2893257;;;;2825028;;1648468;3379790;2963312;3969286;4645229;4326938;6586798;;73295;75943;;133024;93530;116605;92226;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
#Citric acid (4TMS);149+273+183+133+211+275+277+278;1810.8;0.539823;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;12603;;90707;96660;94995;124388;116353;101332;118453;;1215590;2060392;2747087;3350927;3457405;4129565;5360003;;;;;;;20607;660156;1527079;;;;2239529;;;;2562545;;42787;138903;156896;151220;197565;213050;185537;;;;;;1242255;2224421;3196643;3597286;3862296;4643689;5992796;;21242;169698;166320;166518;220567;207387;211171;;;;;;;;;;20899;34322;792135;1944985;;;;2729612;;;;2922964;;1467641;2784362;3420850;4566799;3986638;5374424;8039897;;30011;169772;171789;150374;212830;198697;226552;;;
#Cysteine (3TMS);116+100+132+218+220;1551.8;0.6017699;NA;;;;NA;43815;58106;62303;18873;60682;51826;28999;;134960;390336;450428;501621;438251;768428;757666;;;;;16263;;59742;66896;417861;NA;;;83954;;;;210601;NA;160001;241089;287183;267683;245888;70614;267049;;;;;;282943;625729;734194;831806;1189639;1309588;633082;;104021;263237;312622;162522;139953;44990;139524;;;;;;;;;;12365;56159;41816;175418;NA;;;58356;;365387;;146477;;328492;666307;792148;903965;1129805;1162258;907741;;100460;148033;200698;160951;236896;46183;111806;;347410;722246;;851551;1071446;1358254;907500;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
#Cysteine (3TMS);116+100+132+218+220;1552.2;0.5754717;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;64345;66631;56319;57486;56472;58817;54631;;349385;525362;328906;454346;540489;688834;677110;;;;;;;37781;26890;240089;;NA;NA;NA;;312359;;142775;;56150;173223;147697;168141;163376;154980;136322;;;;;;488244;639915;564594;693345;788304;809767;1012908;;154425;245028;191438;238748;147152;197636;126669;;;;;;;;;;24861;49798;55766;360163;;;;114034;;428450;;188527;;628774;799560;697010;884135;949513;966620;1405959;;123358;268498;150670;282158;247341;214624;186087;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
#Cysteine (3TMS);116+100+132+218+220;1552.4;0.575221241;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;44615;43985;66969;49212;59326;54724;55370;;2763703;3774874;4548692;4147029;3920596;4465109;745335;;;;6040.7;;17782;19554;69812;133407;;;;314589;;287935;;2351.7;;25926;31422;30439;31872;29382;33716;31351;;;;;;472676;4395412;929852;885448;822290;767062;1150899;;37784;177910;110800;41973;168094;47033;141561;;;;;;5977.9;;;;16507;31815;31835;200198;;;;402818;;371087;;155691;;513864;813741;895453;985957;946042;983492;2074077;;9168.7;186452;152360;107785;230921;148329;181793;;;
#Dihydroxyacetone phosphate (1MEOX) (3TMS) BP;103+299+142+89+133+400+403;1754.1;0.336283177;NA;;9437.5;;NA;;;;;;;19060;;;51421;1973997;2174392;72902;3168617;109944;;;;;16104;9018.9;;11705;;NA;17779;;;;;;;NA;14707;;;;;;;;;;7618.8;;598935;2013981;2232050;84764;3413361;3448584;3564196;;;;;;;;;;;;3956.5;;7510.4;;;;;3337.3;;;NA;;;35740;;;;;;40910;2010047;59372;81904;3379577;81094;3469152;;;;;;;;;;42339;2111770;;51119;3153771;3373103;3502791;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
#Dihydroxyacetone phosphate (1MEOX) (3TMS) BP;103+299+142+89+133+400+403;1751.6;0.292452842;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;;;;;609166;1780873;1048970;1690742;1438639;1341931;1879802;;;4616.1;;18115;;;9815.3;;;NA;NA;NA;;;;;;;;;;;;;;;;7516.5;;624301;1958453;34717;1885083;1641115;350364;2077751;;;;;;;;;;;;;;;;;;;;6556.8;;;65524;;;;;;;;49251;2038308;1370033;2039687;1845388;1724032;2363640;;25566;13682;;26641;26639;;;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
#Dihydroxyacetone phosphate (1MEOX) (3TMS) BP;103+299+142+89+133+400+403;1754.8;0.24778761;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;;;;;;;;10769;;;;;;;;;;;238321;343195;428760;405845;529179;605265;1078224;;;;;;;;;;;59063;;159025;;;;5094.6;;;24745;;;;;;;;;;;122074;370391;412639;421443;593929;655434;1143354;;16517;;;;;;;;;;;;;;;;;;;;;;;99959;;;;;;143756;322117;518280;412755;564387;664813;1159305;;;;;;;;;;;
#Dihydroxyacetone phosphate (1MEOX) (3TMS) MP;103+299+142+89+133+400+403;1740.6;0.265486717;NA;;;;NA;;;;;;;;;;1805256;1846562;2108090;2903289;3215164;4780445;;;;;;;;NA;;NA;102146;;277313;;;;;NA;;;;;;;;;;;;;574080;2083791;2228746;2487496;3548738;3706298;4618428;;;;;;;;;;;;;;;;;;;;;;NA;93601;;248735;;;;;;161719;2260462;2510802;2805682;3951491;4069908;5013359;;;;;;;;;;622086;2372819;;2675804;3711456;4065010;4940138;;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
