file,metabolite,quantMasses,intensity,rt,ri
e18061cz_12_Quant1_20.cdf,c22,71;85;99,1.59117283E8,1682.4,2200.0
e18061cz_12_Quant1_20.cdf,c28,71;85;99,1.16020631E8,1932.8,2800.0
e18061cz_12_Quant1_20.cdf,c32,71;85;99,8.9987829E7,2067.2,3200.0
e18061cz_12_Quant1_20.cdf,c36,71;85;99,7.1017993E7,2250.2,3600.0
e18061cz_13_Quant1_10.cdf,c10,71;85;99,1.58275303E8,407.4,1000.0
e18061cz_13_Quant1_10.cdf,c12,71;85;99,1.19269639E8,710.8,1200.0
e18061cz_13_Quant1_10.cdf,c15,71;85;99,1.73395542E8,1114.2,1500.0
e18061cz_13_Quant1_10.cdf,c17,71;85;99,1.53713156E8,1321.8,1700.0
e18061cz_13_Quant1_10.cdf,c19,71;85;99,1.67191266E8,1498.8,1900.0
e18061cz_13_Quant1_10.cdf,c22,71;85;99,1.63388804E8,1682.4,2200.0
e18061cz_13_Quant1_10.cdf,c28,71;85;99,1.21179085E8,1932.8,2800.0
e18061cz_13_Quant1_10.cdf,c32,71;85;99,9.307785E7,2067.2,3200.0
e18061cz_13_Quant1_10.cdf,c36,71;85;99,7.6602646E7,2250.2,3600.0
e18061cz_14_Quant1_5.cdf,c10,71;85;99,1.55025091E8,408.0,1000.0
e18061cz_14_Quant1_5.cdf,c12,71;85;99,1.20064135E8,710.6,1200.0
e18061cz_14_Quant1_5.cdf,c15,71;85;99,1.76474666E8,1114.2,1500.0
e18061cz_14_Quant1_5.cdf,c17,71;85;99,1.67838416E8,1321.8,1700.0
e18061cz_14_Quant1_5.cdf,c19,71;85;99,1.85553759E8,1498.8,1900.0
e18061cz_14_Quant1_5.cdf,c22,71;85;99,1.69966579E8,1682.4,2200.0
e18061cz_14_Quant1_5.cdf,c28,71;85;99,1.20834776E8,1932.8,2800.0
e18061cz_14_Quant1_5.cdf,c32,71;85;99,8.9112678E7,2067.2,3200.0
e18061cz_14_Quant1_5.cdf,c36,71;85;99,7.194845E7,2250.2,3600.0
e18061cz_15_Quant1_2.cdf,c10,71;85;99,1.54527413E8,408.0,1000.0
e18061cz_15_Quant1_2.cdf,c12,71;85;99,1.24529416E8,710.8,1200.0
e18061cz_15_Quant1_2.cdf,c15,71;85;99,5181667.0,1098.4,1500.0
e18061cz_15_Quant1_2.cdf,c17,71;85;99,2.12436774E8,1321.8,1700.0
e18061cz_15_Quant1_2.cdf,c19,71;85;99,2.17905817E8,1498.8,1900.0
e18061cz_15_Quant1_2.cdf,c22,71;85;99,2.02228469E8,1682.4,2200.0
e18061cz_15_Quant1_2.cdf,c28,71;85;99,1.53285838E8,1933.0,2800.0
e18061cz_15_Quant1_2.cdf,c32,71;85;99,1.17558603E8,2067.2,3200.0
e18061cz_15_Quant1_2.cdf,c36,71;85;99,8.9814711E7,2250.4,3600.0
e18061cz_16_Quant1_1.cdf,c10,71;85;99,1.55754413E8,408.2,1000.0
e18061cz_16_Quant1_1.cdf,c12,71;85;99,1.32814953E8,710.6,1200.0
e18061cz_16_Quant1_1.cdf,c15,71;85;99,4661497.0,1098.2,1500.0
e18061cz_16_Quant1_1.cdf,c17,71;85;99,2.10690372E8,1321.8,1700.0
e18061cz_16_Quant1_1.cdf,c19,71;85;99,2.00916221E8,1498.8,1900.0
e18061cz_16_Quant1_1.cdf,c22,71;85;99,1.68747385E8,1682.4,2200.0
e18061cz_16_Quant1_1.cdf,c28,71;85;99,1.29667955E8,1933.0,2800.0
e18061cz_16_Quant1_1.cdf,c32,71;85;99,1.20986715E8,2067.2,3200.0
e18061cz_16_Quant1_1.cdf,c36,71;85;99,1.07052638E8,2250.0,3600.0
e18061cz_9_Quant1_200.cdf,c10,71;85;99,1.46965136E8,408.2,1000.0
e18061cz_9_Quant1_200.cdf,c12,71;85;99,1.0960687E8,710.6,1200.0
e18061cz_9_Quant1_200.cdf,c15,71;85;99,1.55363523E8,1114.0,1500.0
e18061cz_9_Quant1_200.cdf,c17,71;85;99,1.4349378E8,1321.8,1700.0
e18061cz_9_Quant1_200.cdf,c19,71;85;99,1.3907062E8,1498.8,1900.0
e18061cz_9_Quant1_200.cdf,c22,71;85;99,1.41845516E8,1682.4,2200.0
e18061cz_9_Quant1_200.cdf,c28,71;85;99,1.0563755E8,1933.0,2800.0
e18061cz_9_Quant1_200.cdf,c32,71;85;99,8.1069045E7,2067.2,3200.0
e18061cz_9_Quant1_200.cdf,c36,71;85;99,6.1387602E7,2250.4,3600.0
e18061cz_4_IdentA.cdf,c10,71;85;99,1.72736708E8,408.6,1000.0
e18061cz_4_IdentA.cdf,c12,71;85;99,1.54984709E8,710.8,1200.0
e18061cz_4_IdentA.cdf,c15,71;85;99,1.70028207E8,1114.2,1500.0
e18061cz_4_IdentA.cdf,c17,71;85;99,1.41018765E8,1321.8,1700.0
e18061cz_4_IdentA.cdf,c19,71;85;99,1.52211332E8,1498.8,1900.0
e18061cz_4_IdentA.cdf,c22,71;85;99,1.56544802E8,1682.4,2200.0
e18061cz_4_IdentA.cdf,c28,71;85;99,1.10154522E8,1932.8,2800.0
e18061cz_4_IdentA.cdf,c32,71;85;99,8.6823528E7,2067.2,3200.0
e18061cz_4_IdentA.cdf,c36,71;85;99,6.6804972E7,2250.2,3600.0
e18061cz_5_IdentB.cdf,c10,71;85;99,1.56956382E8,408.4,1000.0
e18061cz_5_IdentB.cdf,c12,71;85;99,1.35625259E8,710.6,1200.0
e18061cz_5_IdentB.cdf,c15,71;85;99,1.81489983E8,1114.2,1500.0
e18061cz_5_IdentB.cdf,c17,71;85;99,1.48016481E8,1321.8,1700.0
e18061cz_5_IdentB.cdf,c19,71;85;99,1.60493269E8,1499.0,1900.0
e18061cz_5_IdentB.cdf,c22,71;85;99,1.52571422E8,1682.4,2200.0
e18061cz_5_IdentB.cdf,c28,71;85;99,1.0882274E8,1933.0,2800.0
e18061cz_5_IdentB.cdf,c32,71;85;99,8.3922052E7,2067.2,3200.0
e18061cz_5_IdentB.cdf,c36,71;85;99,6.5633817E7,2250.2,3600.0
e18061cz_6_IdentC.cdf,c10,71;85;99,1.5786931E8,408.4,1000.0
e18061cz_6_IdentC.cdf,c12,71;85;99,1.34674458E8,710.6,1200.0
e18061cz_6_IdentC.cdf,c15,71;85;99,3798507.0,1098.2,1500.0
e18061cz_6_IdentC.cdf,c17,71;85;99,1.60850792E8,1321.8,1700.0
e18061cz_6_IdentC.cdf,c19,71;85;99,1.57465115E8,1498.8,1900.0
e18061cz_6_IdentC.cdf,c22,71;85;99,1.53519123E8,1682.4,2200.0
e18061cz_6_IdentC.cdf,c28,71;85;99,1.07885785E8,1932.8,2800.0
e18061cz_6_IdentC.cdf,c32,71;85;99,7.990456E7,2067.0,3200.0
e18061cz_6_IdentC.cdf,c36,71;85;99,6.4279521E7,2250.2,3600.0
e18061cz_7_IdentD.cdf,c10,71;85;99,1.55040173E8,408.2,1000.0
e18061cz_7_IdentD.cdf,c12,71;85;99,1.32777281E8,710.6,1200.0
e18061cz_7_IdentD.cdf,c15,71;85;99,1.68568957E8,1114.0,1500.0
e18061cz_7_IdentD.cdf,c17,71;85;99,1.54076815E8,1321.8,1700.0
e18061cz_7_IdentD.cdf,c19,71;85;99,1.58992792E8,1498.8,1900.0
e18061cz_7_IdentD.cdf,c22,71;85;99,1.57155042E8,1682.4,2200.0
e18061cz_7_IdentD.cdf,c28,71;85;99,1.14137334E8,1933.0,2800.0
e18061cz_7_IdentD.cdf,c32,71;85;99,8.6112309E7,2067.0,3200.0
e18061cz_7_IdentD.cdf,c36,71;85;99,6.7727035E7,2250.0,3600.0
e18061cz_18.cdf,c10,71;85;99,1.62653305E8,408.2,1000.0
e18061cz_18.cdf,c12,71;85;99,1.35409949E8,710.8,1200.0
e18061cz_18.cdf,c15,71;85;99,1.81918091E8,1114.0,1500.0
e18061cz_18.cdf,c17,71;85;99,1.98976094E8,1321.8,1700.0
e18061cz_18.cdf,c19,71;85;99,2.23585013E8,1499.0,1900.0
e18061cz_18.cdf,c22,71;85;99,1.78343047E8,1682.4,2200.0
e18061cz_18.cdf,c28,71;85;99,1.52408227E8,1933.0,2800.0
e18061cz_18.cdf,c32,71;85;99,1.22930324E8,2067.2,3200.0
e18061cz_18.cdf,c36,71;85;99,1.01288411E8,2250.4,3600.0
e18061cz_19.cdf,c10,71;85;99,1.35469662E8,406.8,1000.0
e18061cz_19.cdf,c12,71;85;99,1.13828724E8,710.4,1200.0
e18061cz_19.cdf,c15,71;85;99,1.57850887E8,1114.0,1500.0
e18061cz_19.cdf,c17,71;85;99,1.53321438E8,1321.8,1700.0
e18061cz_19.cdf,c19,71;85;99,2.03260133E8,1499.0,1900.0
e18061cz_19.cdf,c22,71;85;99,1.54622002E8,1682.4,2200.0
e18061cz_19.cdf,c28,71;85;99,1.39326605E8,1932.8,2800.0
e18061cz_19.cdf,c32,71;85;99,9.4106616E7,2067.2,3200.0
e18061cz_19.cdf,c36,71;85;99,7.5068191E7,2250.2,3600.0
e18061cz_20.cdf,c10,71;85;99,1.6368524E8,408.4,1000.0
e18061cz_20.cdf,c12,71;85;99,1.34116889E8,710.6,1200.0
e18061cz_20.cdf,c15,71;85;99,1.8179079E8,1114.0,1500.0
e18061cz_20.cdf,c17,71;85;99,1.84110241E8,1321.8,1700.0
e18061cz_20.cdf,c19,71;85;99,2.22510573E8,1499.0,1900.0
e18061cz_20.cdf,c22,71;85;99,1.77846302E8,1682.4,2200.0
e18061cz_20.cdf,c28,71;85;99,1.41216623E8,1933.0,2800.0
e18061cz_20.cdf,c32,71;85;99,1.1438669E8,2067.0,3200.0
e18061cz_20.cdf,c36,71;85;99,9.3944429E7,2250.2,3600.0
e18061cz_21.cdf,c10,71;85;99,1.61330172E8,407.6,1000.0
e18061cz_21.cdf,c12,71;85;99,1.37426199E8,710.6,1200.0
e18061cz_21.cdf,c15,71;85;99,1.97895458E8,1114.2,1500.0
e18061cz_21.cdf,c17,71;85;99,1.85812529E8,1322.0,1700.0
e18061cz_21.cdf,c19,71;85;99,2.58102898E8,1499.2,1900.0
e18061cz_21.cdf,c22,71;85;99,1.93432877E8,1682.6,2200.0
e18061cz_21.cdf,c28,71;85;99,1.45932514E8,1933.0,2800.0
e18061cz_21.cdf,c32,71;85;99,1.23460389E8,2067.2,3200.0
e18061cz_21.cdf,c36,71;85;99,9.6127499E7,2250.4,3600.0
e18061cz_22.cdf,c10,71;85;99,1.60874036E8,408.0,1000.0
e18061cz_22.cdf,c12,71;85;99,1.37630919E8,710.6,1200.0
e18061cz_22.cdf,c15,71;85;99,9142195.0,1098.4,1500.0
e18061cz_22.cdf,c17,71;85;99,1.94176461E8,1321.8,1700.0
e18061cz_22.cdf,c19,71;85;99,2.56556586E8,1499.4,1900.0
e18061cz_22.cdf,c22,71;85;99,2.0983576E8,1682.6,2200.0
e18061cz_22.cdf,c28,71;85;99,1.4416506E8,1933.0,2800.0
e18061cz_22.cdf,c32,71;85;99,1.2509535E8,2067.2,3200.0
e18061cz_22.cdf,c36,71;85;99,9.8800546E7,2250.2,3600.0
e18061cz_23.cdf,c10,71;85;99,1.60187829E8,408.2,1000.0
e18061cz_23.cdf,c12,71;85;99,1.35275103E8,710.6,1200.0
e18061cz_23.cdf,c15,71;85;99,1.88341001E8,1114.2,1500.0
e18061cz_23.cdf,c17,71;85;99,1.87478977E8,1322.0,1700.0
e18061cz_23.cdf,c19,71;85;99,2.41263187E8,1499.2,1900.0
e18061cz_23.cdf,c22,71;85;99,1.97339992E8,1682.6,2200.0
e18061cz_23.cdf,c28,71;85;99,1.36206204E8,1933.0,2800.0
e18061cz_23.cdf,c32,71;85;99,1.07001003E8,2067.2,3200.0
e18061cz_23.cdf,c36,71;85;99,9.0123116E7,2250.2,3600.0
e18061cz_25.cdf,c10,71;85;99,1.63843832E8,407.8,1000.0
e18061cz_25.cdf,c12,71;85;99,1.28662198E8,710.6,1200.0
e18061cz_25.cdf,c15,71;85;99,1.70831627E8,1114.2,1500.0
e18061cz_25.cdf,c17,71;85;99,1.53251496E8,1322.0,1700.0
e18061cz_25.cdf,c19,71;85;99,1.96423039E8,1499.0,1900.0
e18061cz_25.cdf,c22,71;85;99,1.68071975E8,1682.6,2200.0
e18061cz_25.cdf,c28,71;85;99,1.24433673E8,1933.0,2800.0
e18061cz_25.cdf,c32,71;85;99,1.10443456E8,2067.2,3200.0
e18061cz_25.cdf,c36,71;85;99,7.6261856E7,2250.4,3600.0
e18061cz_26.cdf,c10,71;85;99,1.49253035E8,407.6,1000.0
e18061cz_26.cdf,c12,71;85;99,1.21501762E8,710.8,1200.0
e18061cz_26.cdf,c15,71;85;99,1.6533469E8,1114.2,1500.0
e18061cz_26.cdf,c17,71;85;99,1.66562437E8,1321.8,1700.0
e18061cz_26.cdf,c19,71;85;99,2.0905718E8,1499.0,1900.0
e18061cz_26.cdf,c22,71;85;99,1.67411276E8,1682.6,2200.0
e18061cz_26.cdf,c28,71;85;99,1.13882632E8,1933.0,2800.0
e18061cz_26.cdf,c32,71;85;99,8.9059295E7,2067.2,3200.0
e18061cz_26.cdf,c36,71;85;99,7.1254214E7,2250.6,3600.0
e18061cz_27.cdf,c10,71;85;99,1.49040993E8,408.4,1000.0
e18061cz_27.cdf,c12,71;85;99,1.25516026E8,710.6,1200.0
e18061cz_27.cdf,c15,71;85;99,1.69230616E8,1114.0,1500.0
e18061cz_27.cdf,c17,71;85;99,1.67168681E8,1321.8,1700.0
e18061cz_27.cdf,c19,71;85;99,2.04476002E8,1499.0,1900.0
e18061cz_27.cdf,c22,71;85;99,1.59340396E8,1682.6,2200.0
e18061cz_27.cdf,c28,71;85;99,1.05072101E8,1933.0,2800.0
e18061cz_27.cdf,c32,71;85;99,9.1117206E7,2067.2,3200.0
e18061cz_27.cdf,c36,71;85;99,7.4500624E7,2250.2,3600.0
e18061cz_28.cdf,c10,71;85;99,1.67227693E8,407.8,1000.0
e18061cz_28.cdf,c12,71;85;99,1.4290345E8,710.6,1200.0
e18061cz_28.cdf,c15,71;85;99,1.3779266E7,1098.4,1500.0
e18061cz_28.cdf,c17,71;85;99,1.93290913E8,1322.0,1700.0
e18061cz_28.cdf,c19,71;85;99,2.92878224E8,1499.6,1900.0
e18061cz_28.cdf,c22,71;85;99,1.99019869E8,1682.6,2200.0
e18061cz_28.cdf,c28,71;85;99,1.42707096E8,1933.0,2800.0
e18061cz_28.cdf,c32,71;85;99,1.05168005E8,2067.2,3200.0
e18061cz_28.cdf,c36,71;85;99,8.7344961E7,2250.8,3600.0
e18061cz_29.cdf,c10,71;85;99,1.36617526E8,407.2,1000.0
e18061cz_29.cdf,c12,71;85;99,1.16263477E8,710.4,1200.0
e18061cz_29.cdf,c15,71;85;99,1.61691735E8,1114.2,1500.0
e18061cz_29.cdf,c17,71;85;99,1.585998E8,1321.8,1700.0
e18061cz_29.cdf,c19,71;85;99,2.17594711E8,1499.4,1900.0
e18061cz_29.cdf,c22,71;85;99,1.62111952E8,1682.6,2200.0
e18061cz_29.cdf,c28,71;85;99,9.5671976E7,1933.0,2800.0
e18061cz_29.cdf,c32,71;85;99,9.0289119E7,2067.2,3200.0
e18061cz_29.cdf,c36,71;85;99,7.5073968E7,2250.0,3600.0
e18061cz_31.cdf,c10,71;85;99,1.65547494E8,408.4,1000.0
e18061cz_31.cdf,c12,71;85;99,1.36973529E8,710.6,1200.0
e18061cz_31.cdf,c15,71;85;99,1.89407658E8,1114.2,1500.0
e18061cz_31.cdf,c17,71;85;99,1.73918427E8,1322.0,1700.0
e18061cz_31.cdf,c19,71;85;99,2.5076715E8,1499.2,1900.0
e18061cz_31.cdf,c22,71;85;99,1.83186389E8,1682.6,2200.0
e18061cz_31.cdf,c28,71;85;99,1.39718183E8,1933.0,2800.0
e18061cz_31.cdf,c32,71;85;99,1.19223825E8,2067.2,3200.0
e18061cz_31.cdf,c36,71;85;99,8.1229385E7,2250.2,3600.0
e18061cz_32.cdf,c10,71;85;99,1.28365628E8,407.0,1000.0
e18061cz_32.cdf,c12,71;85;99,1.15155342E8,710.2,1200.0
e18061cz_32.cdf,c15,71;85;99,1.73127391E8,1114.2,1500.0
e18061cz_32.cdf,c17,71;85;99,1.39564842E8,1321.8,1700.0
e18061cz_32.cdf,c19,71;85;99,1.93018087E8,1499.0,1900.0
e18061cz_32.cdf,c22,71;85;99,1.5484496E8,1682.4,2200.0
e18061cz_32.cdf,c28,71;85;99,9.5118647E7,1933.0,2800.0
e18061cz_32.cdf,c32,71;85;99,9.3688002E7,2067.2,3200.0
e18061cz_32.cdf,c36,71;85;99,6.9923161E7,2250.4,3600.0
e18061cz_33.cdf,c10,71;85;99,1.51888867E8,407.2,1000.0
e18061cz_33.cdf,c12,71;85;99,1.31484491E8,710.6,1200.0
e18061cz_33.cdf,c15,71;85;99,1.89161283E8,1114.2,1500.0
e18061cz_33.cdf,c17,71;85;99,1.52582932E8,1321.8,1700.0
e18061cz_33.cdf,c19,71;85;99,2.12987423E8,1499.0,1900.0
e18061cz_33.cdf,c22,71;85;99,1.90610146E8,1682.6,2200.0
e18061cz_33.cdf,c28,71;85;99,1.18620489E8,1932.8,2800.0
e18061cz_33.cdf,c32,71;85;99,1.18261111E8,2067.2,3200.0
e18061cz_33.cdf,c36,71;85;99,8.6765966E7,2250.6,3600.0
e18061cz_34.cdf,c10,71;85;99,1.63283595E8,408.0,1000.0
e18061cz_34.cdf,c12,71;85;99,1.35856418E8,710.6,1200.0
e18061cz_34.cdf,c15,71;85;99,1.90479765E8,1114.2,1500.0
e18061cz_34.cdf,c17,71;85;99,1.5310103E8,1321.8,1700.0
e18061cz_34.cdf,c19,71;85;99,2.13715295E8,1499.0,1900.0
e18061cz_34.cdf,c22,71;85;99,1.81008859E8,1682.6,2200.0
e18061cz_34.cdf,c28,71;85;99,1.10968213E8,1933.0,2800.0
e18061cz_34.cdf,c32,71;85;99,1.00296808E8,2067.0,3200.0
e18061cz_34.cdf,c36,71;85;99,8.8423422E7,2250.0,3600.0
e18061cz_35.cdf,c10,71;85;99,1.53166183E8,407.6,1000.0
e18061cz_35.cdf,c12,71;85;99,1.32097138E8,710.4,1200.0
e18061cz_35.cdf,c15,71;85;99,2.01615933E8,1114.2,1500.0
e18061cz_35.cdf,c17,71;85;99,1.64077596E8,1322.0,1700.0
e18061cz_35.cdf,c19,71;85;99,2.40465476E8,1499.2,1900.0
e18061cz_35.cdf,c22,71;85;99,2.00015107E8,1682.6,2200.0
e18061cz_35.cdf,c28,71;85;99,1.3463393E8,1933.0,2800.0
e18061cz_35.cdf,c32,71;85;99,1.15236623E8,2067.2,3200.0
e18061cz_35.cdf,c36,71;85;99,9.2759297E7,2250.0,3600.0
e18061cz_36.cdf,c10,71;85;99,1.46221639E8,406.6,1000.0
e18061cz_36.cdf,c12,71;85;99,1.32475176E8,710.4,1200.0
e18061cz_36.cdf,c15,71;85;99,1.90089756E8,1114.2,1500.0
e18061cz_36.cdf,c17,71;85;99,1.70197028E8,1321.8,1700.0
e18061cz_36.cdf,c19,71;85;99,2.46740536E8,1499.2,1900.0
e18061cz_36.cdf,c22,71;85;99,1.93907198E8,1682.6,2200.0
e18061cz_36.cdf,c28,71;85;99,1.27164386E8,1933.0,2800.0
e18061cz_36.cdf,c32,71;85;99,1.0762127E8,2067.2,3200.0
e18061cz_36.cdf,c36,71;85;99,8.4853555E7,2250.8,3600.0
e18061cz_38.cdf,c10,71;85;99,1.48285766E8,406.8,1000.0
e18061cz_38.cdf,c12,71;85;99,1.54955745E8,710.4,1200.0
e18061cz_38.cdf,c15,71;85;99,2.65617545E8,1114.2,1500.0
e18061cz_38.cdf,c17,71;85;99,2.13303578E8,1322.0,1700.0
e18061cz_38.cdf,c19,71;85;99,2.76854717E8,1499.2,1900.0
e18061cz_38.cdf,c22,71;85;99,2.68788695E8,1682.6,2200.0
e18061cz_38.cdf,c28,71;85;99,1.99997829E8,1933.0,2800.0
e18061cz_38.cdf,c32,71;85;99,1.74552337E8,2067.2,3200.0
e18061cz_38.cdf,c36,71;85;99,1.1360541E8,2250.2,3600.0
e18061cz_39.cdf,c10,71;85;99,1.52952262E8,407.4,1000.0
e18061cz_39.cdf,c12,71;85;99,1.36578145E8,710.6,1200.0
e18061cz_39.cdf,c15,71;85;99,2.1421098E8,1114.4,1500.0
e18061cz_39.cdf,c17,71;85;99,1.78727346E8,1322.0,1700.0
e18061cz_39.cdf,c19,71;85;99,2.50407985E8,1499.2,1900.0
e18061cz_39.cdf,c22,71;85;99,2.22819711E8,1682.6,2200.0
e18061cz_39.cdf,c28,71;85;99,1.44978755E8,1933.0,2800.0
e18061cz_39.cdf,c32,71;85;99,1.32660828E8,2067.2,3200.0
e18061cz_39.cdf,c36,71;85;99,1.00547291E8,2250.2,3600.0
e18061cz_40.cdf,c10,71;85;99,1.50734076E8,407.4,1000.0
e18061cz_40.cdf,c12,71;85;99,1.36033407E8,710.6,1200.0
e18061cz_40.cdf,c15,71;85;99,2.12481263E8,1114.2,1500.0
e18061cz_40.cdf,c17,71;85;99,1.69586808E8,1322.0,1700.0
e18061cz_40.cdf,c19,71;85;99,2.3766144E8,1499.0,1900.0
e18061cz_40.cdf,c22,71;85;99,2.11784458E8,1682.6,2200.0
e18061cz_40.cdf,c28,71;85;99,1.35406909E8,1933.0,2800.0
e18061cz_40.cdf,c32,71;85;99,1.20477577E8,2067.2,3200.0
e18061cz_40.cdf,c36,71;85;99,9.9830433E7,2250.2,3600.0
e18061cz_41.cdf,c10,71;85;99,1.59388622E8,408.0,1000.0
e18061cz_41.cdf,c12,71;85;99,1.38768545E8,710.6,1200.0
e18061cz_41.cdf,c15,71;85;99,1.5490328E7,1098.4,1500.0
e18061cz_41.cdf,c17,71;85;99,2.24144424E8,1322.0,1700.0
e18061cz_41.cdf,c19,71;85;99,2.77219681E8,1499.4,1900.0
e18061cz_41.cdf,c22,71;85;99,2.2353543E8,1682.6,2200.0
e18061cz_41.cdf,c28,71;85;99,1.48989958E8,1933.0,2800.0
e18061cz_41.cdf,c32,71;85;99,1.2408653E8,2067.2,3200.0
e18061cz_41.cdf,c36,71;85;99,1.02268962E8,2250.2,3600.0
e18061cz_42.cdf,c10,71;85;99,1.49425172E8,407.6,1000.0
e18061cz_42.cdf,c12,71;85;99,1.26962771E8,710.4,1200.0
e18061cz_42.cdf,c15,71;85;99,1.6027011E7,1098.4,1500.0
e18061cz_42.cdf,c17,71;85;99,1.91709062E8,1322.0,1700.0
e18061cz_42.cdf,c19,71;85;99,2.45238793E8,1499.4,1900.0
e18061cz_42.cdf,c22,71;85;99,1.80420357E8,1682.6,2200.0
e18061cz_42.cdf,c28,71;85;99,1.16338012E8,1932.8,2800.0
e18061cz_42.cdf,c32,71;85;99,9.803087E7,2067.0,3200.0
e18061cz_42.cdf,c36,71;85;99,7.9993604E7,2250.0,3600.0
e18061cz_44.cdf,c10,71;85;99,1.59024734E8,407.2,1000.0
e18061cz_44.cdf,c12,71;85;99,1.32212864E8,710.6,1200.0
e18061cz_44.cdf,c15,71;85;99,1.93843083E8,1114.2,1500.0
e18061cz_44.cdf,c17,71;85;99,1.53752402E8,1321.8,1700.0
e18061cz_44.cdf,c19,71;85;99,2.42659637E8,1499.0,1900.0
e18061cz_44.cdf,c22,71;85;99,1.95995235E8,1682.4,2200.0
e18061cz_44.cdf,c28,71;85;99,1.26494243E8,1932.8,2800.0
e18061cz_44.cdf,c32,71;85;99,1.59350274E8,2067.2,3200.0
e18061cz_44.cdf,c36,71;85;99,8.8998182E7,2250.2,3600.0
e18061cz_45.cdf,c10,71;85;99,1.53124342E8,407.4,1000.0
e18061cz_45.cdf,c12,71;85;99,1.30608245E8,710.4,1200.0
e18061cz_45.cdf,c15,71;85;99,2.03457136E8,1114.2,1500.0
e18061cz_45.cdf,c17,71;85;99,1.55973297E8,1321.8,1700.0
e18061cz_45.cdf,c19,71;85;99,2.22162805E8,1499.0,1900.0
e18061cz_45.cdf,c22,71;85;99,2.14326954E8,1682.4,2200.0
e18061cz_45.cdf,c28,71;85;99,1.41441813E8,1933.0,2800.0
e18061cz_45.cdf,c32,71;85;99,1.40295812E8,2067.2,3200.0
e18061cz_45.cdf,c36,71;85;99,9.9924588E7,2250.6,3600.0
e18061cz_46.cdf,c10,71;85;99,1.22373159E8,406.8,1000.0
e18061cz_46.cdf,c12,71;85;99,1.04393072E8,710.2,1200.0
e18061cz_46.cdf,c15,71;85;99,1.54932735E8,1114.0,1500.0
e18061cz_46.cdf,c17,71;85;99,1.44316238E8,1321.8,1700.0
e18061cz_46.cdf,c19,71;85;99,1.93820608E8,1499.0,1900.0
e18061cz_46.cdf,c22,71;85;99,1.48828525E8,1682.4,2200.0
e18061cz_46.cdf,c28,71;85;99,9.935889E7,1932.8,2800.0
e18061cz_46.cdf,c32,71;85;99,8.2901326E7,2067.0,3200.0
