Metabolite,e18061cz_18.cdf,e18061cz_19.cdf,e18061cz_20.cdf,e18061cz_21.cdf,e18061cz_22.cdf,e18061cz_23.cdf,e18061cz_25.cdf,e18061cz_26.cdf,e18061cz_27.cdf,e18061cz_28.cdf,e18061cz_29.cdf,e18061cz_31.cdf,e18061cz_32.cdf,e18061cz_33.cdf,e18061cz_34.cdf,e18061cz_35.cdf,e18061cz_36.cdf,e18061cz_38.cdf,e18061cz_39.cdf,e18061cz_40.cdf,e18061cz_41.cdf,e18061cz_42.cdf,e18061cz_44.cdf,e18061cz_45.cdf,e18061cz_46.cdf,e18061cz_47.cdf,e18061cz_48.cdf,e18061cz_50.cdf,e18061cz_51.cdf,e18061cz_52.cdf,e18061cz_53.cdf,e18061cz_54.cdf,QuantMasses
Aspartic acid_(2TMS)_BP_RI:1433_IDENT:A+C,NA,0.8962984690148988,0.6847744159261058,0.6508668232780832,0.6355034120120565,0.7911763490890953,NA,0.9784855107994586,0.9133559385586647,0.5944266876150612,0.9191892644390663,0.7271101570737424,0.21847635326732867,0.6131365224429842,NA,0.16290127031233034,0.8562142762272361,0.061057263957781834,0.49618470525880304,0.41252535392073997,0.9130488893698764,0.8449481934060402,0.8766983459575792,0.36623921212178,NA,0.870539069394261,0.7984191873627309,0.6896396213794921,0.88328890280545,0.7989031039145624,0.8839426897459114,0.8456753683593301,245.0 246.0 247.0 248.0 249.0 250.0 251.0 
Malic acid 247_(3TMS)_MP_RI:1487_IDENT:B+D,0.10494684360007325,0.13131158732113227,0.13419009329221537,0.13725136483050143,0.44706541471276245,0.13045877286178692,0.13148307943946294,0.12587938407920068,0.1318245608515149,0.5339735822970171,0.1261996780481841,0.10357834539731145,0.11287835106260996,0.11013079166723427,0.12272795264875691,0.114246143154742,0.11126354940574076,0.11542741176532442,0.11489193860421619,0.002191130270788784,0.5095795726531276,0.4524887753522217,0.16860914203636201,0.16782567991959824,0.1669177829273895,0.15425948912262363,0.4945761771144892,0.16227517959523002,0.1604817836822844,0.15958550309614145,0.13156499569769983,0.4040717408423168,245.0 246.0 247.0 248.0 249.0 250.0 251.0 
Glutamic acid_(2TMS)_BP_RI:1533_IDENT:A+B,-0.036288307748153094,-0.043999735224343986,-0.08252483464776227,-0.0555657583321478,-0.07354274154343156,-0.0809576833088481,-0.08103703795440848,-0.06848046158525532,-0.08575220906972626,-0.07953911271359147,-0.09147284503964317,-0.08179103016059538,-0.0679645414735587,-0.015059170094976891,-0.05590361343951857,-0.05758071580867846,NA,-0.06194750040105033,0.0016904058443944672,-0.0258591378831691,-0.0606626435679994,-0.07114008559680932,0.023598143450806842,-0.043228280582366184,-0.05837417262065161,-0.006968691386524311,-0.04898837684368838,0.21493384003194405,-0.012876175354156846,NA,-0.06255539408861785,-0.05100849976361995,276.0 277.0 278.0 279.0 280.0 281.0 282.0 283.0 
Serine_(4TMS)_BP_RI:1571_IDENT:C+D,-0.0026297226837897095,-0.004258856059195394,0.007791253802607731,0.0016913911039470142,2.6870864844138787E-4,0.001999402728510973,-0.015013251149081619,0.0161941480004691,-0.001374250020748002,-0.0016020178880024267,3.904703442313909E-4,0.007560625255228182,-6.285889656753449E-5,0.00692638267564042,0.006579646072341529,0.005347960962884551,-0.0021915917275255404,-0.0025739965410944902,-0.0019525810881318281,-0.004410381955990781,-0.002803681535065351,-0.0032017408582770434,0.0017163804486819056,0.0020143861858464692,-0.0039815056530266135,0.0013578757588713578,0.0013196189113648753,0.011245041390834067,9.515294489387754E-4,-7.112769974955655E-4,-0.0025029288860496848,-0.0024224276027171327,290.0 291.0 292.0 293.0 294.0 295.0 
Glutaric acid_ 2-oxo- 200_(1MEOX)(2TMS)_MP_RI:1579_IDENT:B+C,0.10317225661790924,0.1703866418838999,0.1527224943866095,0.16553574270178736,0.8659161980853083,0.2062728207087016,0.18545093786770644,0.1647477019512334,0.22635681773503305,0.8706053755028368,0.5455402852401906,0.11471271084189562,0.6863596362569668,0.733479235614391,0.7714396060635319,0.8522667820545601,0.7633366595026098,0.44738957870420787,0.6286460659709533,0.6554910012231348,0.8703864019651334,0.6034583906125109,0.18928220828854372,0.6754547342808819,0.19675747836621293,0.8033288254678853,0.8174417170346614,0.5685233420156282,0.6239369809546873,0.6441953941457417,0.7242491740117356,0.5796874845944268,198.0 199.0 200.0 201.0 202.0 203.0 204.0 205.0 
Glutamic acid_(3TMS)_MP_RI:1620_IDENT:A+B,0.0016960934149808822,0.010159246959486386,0.008484445386179913,0.009858006806016405,0.008321901208193342,0.0069421960898972245,0.006227062388646425,0.007287219603877097,0.005812481273811292,0.0034179938070826475,0.004142182463317961,0.0016513730552039194,0.0038191139607842203,0.009228074521907123,0.010134269676813135,0.013127081454515908,0.007195818856598538,NA,0.012482184301645523,0.006204128280234116,0.006760444421783569,0.00494434377798598,0.0410717876900913,0.007979944497942036,0.030548822948718603,0.024764207205699617,0.017441871621363493,0.016283495024487633,0.015531090461531786,0.038080272971027375,0.012172390893416296,0.010522904269993198,246.0 247.0 248.0 249.0 250.0 251.0 252.0 253.0 
Dihydroxyacetone phosphate_(1MEOX)(3TMS)_MP_RI:1739_IDENT:A+B,0.12476135137378601,-0.07560924807331806,-0.06349357448833888,0.07957583586169606,0.03390929999410273,-0.06104723819045239,-0.03750526759376317,-0.12196082291564131,-0.04223531101853182,0.08700677560781188,-0.15608880182827292,NA,0.08790972264928357,NA,NA,0.09354055927894615,0.42903023656587813,0.26481201257129555,0.2981182912520099,0.3762903625402593,-0.027090585882527222,0.014208721215090642,0.15989914574944492,NA,-0.020415133001935263,-0.05047738300203475,-0.10590066314792258,0.102932864409973,-0.029541945445187855,0.036227232608521225,-0.033045859560206,0.011027828034806583,400.0 401.0 402.0 403.0 404.0 405.0 
Glycerol-3-phosphate_(4TMS)_MP_RI:1756_IDENT:B+C,0.01681809265699548,0.049155132614929,0.06484886590436116,0.06089946088593452,0.06243806650258553,0.07418685193250521,0.08764132373276316,0.07258900854496209,0.0943679181798809,0.0834877131308968,0.09950178143336166,0.013230751569048581,0.11201011031496085,0.09616645672097596,0.10890972517017217,0.12721166039316154,0.08655904862635985,0.06953979254416146,0.063107442113329,0.07980979425506973,0.07585122063243208,0.10294181841364512,0.05593796763360673,0.0790577734058063,0.06926138108783035,0.08009503523825302,0.08217773572368249,0.06626266101337697,0.06584114877151778,0.05988139134580817,0.0618862353497667,0.07354988171270893,357.0 358.0 359.0 360.0 361.0 
Citric acid 275_(4TMS)_MP_RI:1814_IDENT:B+D,0.09330444073027472,0.05509151942232486,0.1559523311692033,0.07118244608192086,0.041225478932563876,0.05185578794836622,0.06474334953827048,0.1456753358579293,0.14285833201373824,0.028354647132549714,0.026081771828506826,0.002915612106856049,0.10785928989512177,0.11159723030271061,0.11372069223151138,0.10321466859079212,0.11686020949751745,0.07162344600605432,0.056937976986129624,0.14954269386549202,0.08192852835763252,0.08349975358841279,0.13274715236428644,0.14603501430085467,0.15572710221849545,0.0906359601285318,0.09104378035866607,0.11222407229828815,0.12199225349379729,0.13231293031915745,0.0731835503641497,0.061969242404195754,273.0 274.0 275.0 276.0 277.0 278.0 279.0 
Fructose_(1MEOX)(5TMS)_MP_RI:1862_IDENT:B+C,3.086924220969166E-4,0.011995939189680557,0.010847994724959972,0.013237313643943245,0.01096786845622731,0.013507515638302128,0.0083839197213083,0.011682149161242134,0.00905572164853646,0.010085773659099843,0.009182263387262548,-1.5087294760743518E-4,0.02098290937657589,0.01776763469612453,0.023054578354813702,0.017054011645602368,0.017316602034833387,0.02103666719180849,0.020805930538853074,0.02775572387448307,0.015479720920553934,0.019796238806618797,0.009793101431913228,0.01013000727879088,0.009346596449600765,0.011842397522321989,0.01029544875746013,0.023660470825052255,0.011715984478006277,0.011552425224877651,0.00922149614472279,0.011598260956089776,217.0 218.0 219.0 220.0 221.0 
Fructose_(1MEOX)(5TMS)_BP_RI:1872_IDENT:B+C,2.0766124506664557E-4,0.02366303278542477,0.022916619015695333,0.025521515527809437,0.022770397523487546,0.027329088794265318,0.022573954549210882,0.02654415756164094,0.02269343180447348,0.01836461350811856,0.01890808830217892,-9.754646596680047E-4,0.035837219344579674,0.029217202149299848,0.03449302104265231,0.02740029779394367,0.027719350967293294,0.04086233793136744,0.03358859190184681,0.04138684928162789,0.02457120032411344,0.0288389471789982,0.022407985732609787,0.024018529227951932,0.025608618955290628,0.02237979268541509,0.02179983013720353,0.03588109610085886,NA,0.023797395013299517,0.018911841427610022,0.01985387901509298,217.0 218.0 219.0 220.0 221.0 
Glucose_(1MEOX)(5TMS)_MP_RI:1886_IDENT:B+D,0.009031608563561297,0.8143410258494099,0.8472614527202316,0.8277019700835118,0.8121112234130595,0.8223189958995375,0.8509934651229942,0.8667613940683206,0.8614453924278036,0.8397533458545322,0.8392735985569654,0.022765473186102954,0.9073528226602084,0.9036529124183007,0.910076977643978,0.8923527690572886,0.8735499818722416,0.9114224730280883,0.9157592137991112,0.9211749117644992,0.8953872814004044,0.9076250201768106,0.8569896856379637,0.8510142705361811,0.8507891996233765,0.8118204608867213,0.8456214202871404,0.8639063932181522,0.8675839720393815,0.8653630087899357,0.8362199810036683,0.853448021917862,217.0 218.0 219.0 220.0 221.0 
Glucose_(1MEOX)(5TMS)_BP_RI:1904_IDENT:B+D,0.0027515977812759738,0.7860344285297335,0.8191496762345621,0.8398008121931194,0.766639672532522,0.7856006629549862,0.8355921213192624,0.8391840694261565,0.8365654487314242,0.818132503397904,0.799349609013633,-6.213218753945162E-4,0.900358022775183,0.8747981739654708,0.8831046186425802,0.8793008111702705,0.8816365794272453,0.8781116170734536,0.9066006088032111,0.8846652125734459,0.8512367376820534,0.869914236372966,0.8258095865271643,0.843891528034211,0.8442367975360336,0.7741205531828877,0.8294873404917196,0.8539037682220038,0.332192193992713,0.836753568069996,0.8037152690749063,0.8144117142744405,217.0 218.0 219.0 220.0 221.0 
Fructose-1-phosphate_(1MEOX)(6TMS)_MP_RI:2291_IDENT:B+D,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NaN,NA,NaN,NA,NaN,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,217.0 218.0 219.0 220.0 221.0 222.0 
Fructose-6-phosphate_(1MEOX)(6TMS)_MP_RI:2302_IDENT:A+C,-0.008885807994322311,0.6032598495195557,0.5799603483187871,0.6550125590715153,0.6155554070703662,NA,0.6450378835495114,0.6440413109864169,0.6714317840814675,0.6280977449916241,0.6365472656756676,-0.009110824482457982,0.7419575097536985,0.7149052841012963,0.7322070550563894,0.6925239618884939,0.6919792375523925,0.8289087647008854,0.7445781144111872,0.7434020912529578,0.6962766087594153,0.7311204709032774,0.7195964808635311,NA,0.7017012212386693,NA,0.657238678177739,NA,0.6554443045115531,NA,0.634840017949929,NA,217.0 218.0 219.0 220.0 221.0 222.0 
Glucose-1/6-phosphate_(1MEOX)(6TMS)_MP_RI:2316_IDENT:C+D/A+B,0.0126634020522783,0.6127467275797291,0.6169042970390082,0.6365976457414609,0.6334753008652404,0.6520295228335906,0.7037550972342994,0.6664215092737977,0.7238305174277084,0.6329805340338681,0.6598083163832883,-0.008874111502104551,0.7516269153678041,0.7473621054614246,0.7653292527568174,0.704039932194751,0.698053826483241,0.8539451718457556,0.7407924776095992,0.754719991122681,0.7000374790173398,0.761634040228902,0.7215741645132974,0.685413827496988,0.7185867533166498,0.6441659219201292,0.656321414930414,0.8484303164558695,0.706903961653416,0.6599336037538468,0.665911685265699,0.6789840163156659,217.0 218.0 219.0 220.0 221.0 222.0 
Gluconic acid-6-phosphate_(7TMS)_MP_RI:2426_IDENT:A+D,0.004670354278992052,0.04180821725669284,0.07692631385362517,0.0398324419915152,0.1868957048858411,0.1284835257319767,NA,0.11804537424939511,0.05011654730129591,0.14710690290833195,0.2027803468076742,0.028698911950260583,0.03395266378869981,0.03914708440580255,0.08649241545389069,0.1191938581681148,0.12468138985536266,NA,0.33115053809448214,0.12602433589512047,0.17088869498823245,0.20905160172476375,0.1814477327625145,0.2885857887558155,0.07511003019449507,0.11643141110963381,0.13601121128760066,0.09498305594592943,0.09783051611902074,0.07928586050644476,0.1347763542987563,0.2381983711911767,217.0 218.0 219.0 220.0 221.0 222.0 
Sucrose_(8TMS)_MP_RI:2632_IDENT:A+C,0.026135143994974346,0.3144686168489526,0.3490322415742691,0.3372511812494995,0.5157523520551536,0.5136051763077377,0.2608214291047639,0.2856677185967041,0.2863617990518548,0.4731949506971024,0.5229274822192277,0.029765157131609186,0.2639907189370973,0.3615769080921525,0.2818668057291617,0.6466982897722586,NA,0.5981028514060324,0.3327927827478553,0.3610506018374527,0.6099292938447443,0.5619581293046555,0.2088700341636167,0.42714102252694963,0.3060787552109091,0.5195164510893622,0.5479347555159542,0.3654186228603084,0.29851267821692834,0.35405290298269976,0.47390725302262837,0.4854065716204434,217.0 218.0 219.0 220.0 221.0 
Fructose-1_6-diphosphate_(1MEOX)(7TMS)_BP_RI:2699_IDENT:B+C,-0.09566091223438437,0.17612717496385857,0.12685508126957207,0.08274075070816643,0.3270492454479077,0.29897248872096716,0.16528039966353264,0.2377110749646242,0.14383711740973126,0.3660788527661643,0.47646336216303853,-0.08632756876971767,0.06688121986447282,0.41757227112462986,0.1506627989856892,0.1777749602923144,0.14161736220331309,0.17913954860871284,0.10794786651170513,0.20701933157950936,0.2272703694820247,0.39746800906854396,0.05162321643835819,0.05823168146085338,0.09086479716205469,0.2598501138251674,0.3001777961710555,0.3111261408271567,0.1115742624350984,0.2690425387814853,0.33076226051297014,0.22866791938681286,217.0 218.0 219.0 220.0 221.0 222.0 
Succinic acid 251_(2TMS)_MP_RI:1327_IDENT:A+D,5.622250884677713E-4,-1.3755571306719205E-4,0.0017233651078246007,0.0024148535850880555,1.294066415767345E-4,-5.244926678548572E-4,5.844722678369763E-4,4.937069553545888E-4,0.004348222945249193,-5.105095676886828E-4,0.001960514972987738,0.0015646284418277668,0.00286016007249669,0.0013802860595248019,0.0038512653798600197,0.0019095539023366063,0.002071459304239975,-0.002347134960260215,7.184917592514262E-4,0.001973444941257595,0.002580738522049752,8.278619116436034E-4,0.003956205979616499,0.003960409134814691,0.003663553547598049,0.0032142475073237728,0.0014557961425110118,0.005171552618434702,0.0032605102185393124,0.003326519113113066,0.0020463866965205837,-2.9894107106969174E-4,247.0 248.0 249.0 250.0 251.0 252.0 
Fumaric acid 249_(2TMS)_MP_RI:1366_IDENT:A+C,-0.0015045485851003105,0.015215292223709142,0.009218819451328509,0.012299919608747125,0.008189353319674707,0.011693676427726347,0.025011476516087348,0.005577390543070289,-2.3746885016720967E-4,0.006288278481946274,0.011305001314105362,-7.864938816170105E-4,0.0040261663040850855,0.00568639726148166,0.007301089476460823,0.0011270867824200558,0.009782474605448718,0.0014516971977158876,0.011401657822078056,0.018145658291362214,0.009557613809330233,0.0076099812961221746,0.021742946395968347,0.021433697066729176,0.03292464799688461,0.012975857692367589,0.016552064014940276,0.023252763657049272,0.0198873601432545,0.030264853016110062,0.011216115563142543,0.008703240573142772,245.0 246.0 247.0 248.0 249.0 250.0 
Malic acid 248_(3TMS)_MP_RI:1487_IDENT:B+D,0.01644157274205847,0.030952011304459945,0.02904843327534183,0.03204327274161387,0.8802929883631638,0.03390128765612947,0.030066631553914366,0.03338105235699019,0.03267073529705092,0.9138220165881793,0.030581860485875908,0.017587750923762586,0.02717847457269381,0.03185219990800095,0.03805817103681265,0.03522344593102879,0.03297987159072533,0.036499784678254335,0.032379604302405614,0.015943713318496314,0.8903234098830868,0.8995920318140654,0.0509831767900952,0.045972445819347556,0.055293616482510674,0.04179585034070034,0.8559398004598283,0.045007266247007044,0.04403746486372484,0.04513121280488082,0.03761259680400552,0.865668752625301,245.0 246.0 247.0 248.0 249.0 250.0 251.0 
Malic acid 249_(3TMS)_MP_RI:1487_IDENT:B+D,0.005908541412357564,0.010375512393376226,0.013964797756870134,0.011953550099535502,0.7041161973064838,0.011960162873539421,0.009970960536113179,0.011009996760657812,0.011547191486602083,0.7713338463839053,0.012853309597366063,0.0075133040405488604,0.012319319309735134,0.008158614992439165,0.014251056471394297,0.009769708796294185,0.011301996941039616,0.010381027444798664,0.009878737746707968,0.004864994587602892,0.7220441122264416,0.7407187906208043,0.0215033168238159,0.016731554080677287,0.022429358098656423,0.01514292984540964,0.6728681366053039,0.014980605422684833,0.01939363847315249,0.016891880049774786,0.017678535322310077,0.6703597727434878,245.0 246.0 247.0 248.0 249.0 250.0 251.0 
Glutaric acid_ 2-oxo- 203_(1MEOX)(2TMS)_MP_RI:1579_IDENT:B+C,0.28528581367504774,0.2020274587878094,0.33184499357828623,0.23222871222992766,0.9814440611390302,0.46293308214554724,0.37784837530585735,0.34174521340952985,0.23846345629304924,0.9802331873167932,0.9217494803030215,0.19528234569102526,0.9421110569721907,0.943260933794953,0.9597245096571343,0.9819669549418745,0.9327712655926785,0.8701313409496056,0.9338116271720435,0.9249131241966964,0.9817362574485831,0.9310368980917616,0.284754507080498,0.9348084573778552,0.32614129911117656,0.9617521233496289,0.9695225329956239,0.9292646744872209,0.9547414273395995,0.91547197789236,0.9513949007494272,0.9070937614184399,198.0 199.0 200.0 201.0 202.0 203.0 204.0 205.0 
Glutaric acid_ 2-oxo- 290_(1MEOX)(2TMS)_MP_RI:1579_IDENT:B+C,0.14452682250343366,0.2534596183455419,0.3289353264185479,0.30472013815737614,0.9187873528629613,0.4053957099231024,0.3170984616337017,0.17680842862649365,0.28488001931985335,0.9266970309105462,0.6395774401790731,0.18031440162271806,0.8533397982036895,0.9053116026092083,0.9618977731365189,0.9407803988497416,0.9821795015088857,0.3086654735076532,0.9737634621819579,0.9436232278347088,0.9447150451735227,0.8796087124278441,0.22945642616037745,0.8854765166540577,0.1343485724738627,0.9285795778665146,0.9679510771416588,0.9806435447161262,0.9545663656004146,0.9541887095187279,0.9392289408472547,0.8654428403969234,198.0 199.0 200.0 201.0 202.0 203.0 204.0 205.0 
Glutaric acid_ 2-oxo- 293_(1MEOX)(2TMS)_MP_RI:1579_IDENT:B+C,0.031095438379231448,0.1526868738217788,0.17827376088529873,0.10408760606816063,0.32834058709139735,0.20359738819760995,0.1575470617434801,0.061106959159449595,0.14351072780816154,0.3312326147426982,0.08823068074871902,0.07149093582703399,0.4024080519236196,0.3457293035479632,0.7373540856031129,0.4184305982827494,0.5307275724040499,0.0779250399920016,0.4982223275657739,0.2575636942675159,0.2779956775794445,0.2004859599357917,0.09571363580883903,0.1907238838318162,0.012638775764044088,0.34303358088472713,0.5881091189088109,0.8545197740112994,0.4329117604302951,0.4272331566994701,0.30729026555474426,0.18188073394495413,198.0 199.0 200.0 201.0 202.0 203.0 204.0 205.0 
Citric acid 276_(4TMS)_MP_RI:1814_IDENT:B+D,0.01656063016235504,0.021697861445750144,0.040200230835588935,0.026449604330131753,0.01937238627190551,0.023259279768550904,0.029865844416783756,0.04278194053179213,0.04659418213850568,0.013691708313656143,0.017067210171273512,0.002814527212759115,0.02878192702941386,0.03099673599627252,0.032943583706317156,0.03171217849767501,0.03500196085603837,0.021921141087551686,0.017320808011254376,0.03324143211314926,0.029854494226389236,0.02888249406822607,0.05236910544609454,0.05983480460497443,0.06726852907074692,0.036467863341260336,0.03791303537732833,0.043216399230557555,0.05272937561241087,0.05560314525258723,0.03157661042934409,0.0274197415644491,273.0 274.0 275.0 276.0 277.0 278.0 279.0 
