File,Metabolite,Mass(m/z),SamplePeakArea,SampleMID,ReferencePeakArea,ReferenceMID,BackupPeakArea,BackupMID,UsedMID
e18061cz_21.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,176.0,14454,0.03543750137910575,155716,0.038832394710060045,12524,0.0354,quant
e18061cz_21.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,177.0,48904,0.11990006693259912,84594,0.021096018380274473,696,0.002,quant
e18061cz_21.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,178.0,3342,0.008193726968933958,22112,0.005514281845339257,0,0.0,quant
e18061cz_22.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,174.0,299872,0.7614597828405432,3348916,0.835151352223506,294838,0.8339,quant
e18061cz_22.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,175.0,33911,0.08610961575574132,398613,0.09940595284082025,45490,0.12869999999999998,quant
e18061cz_22.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,176.0,13397,0.034018770377743694,155716,0.038832394710060045,12524,0.0354,quant
e18061cz_22.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,177.0,43452,0.11033691202909002,84594,0.021096018380274473,696,0.002,quant
e18061cz_22.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,178.0,3180,0.008074918996881762,22112,0.005514281845339257,0,0.0,quant
e18061cz_23.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,174.0,282040,0.7403188169178231,3348916,0.835151352223506,294838,0.8339,quant
e18061cz_23.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,175.0,31166,0.0818067516950109,398613,0.09940595284082025,45490,0.12869999999999998,quant
e18061cz_23.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,176.0,13674,0.03589249575427001,155716,0.038832394710060045,12524,0.0354,quant
e18061cz_23.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,177.0,50045,0.13136170469668296,84594,0.021096018380274473,696,0.002,quant
e18061cz_23.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,178.0,4046,0.010620230936212992,22112,0.005514281845339257,0,0.0,quant
e18061cz_25.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,174.0,120310,0.7546589889790055,3348916,0.835151352223506,294838,0.8339,quant
e18061cz_25.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,175.0,12661,0.0794176498999517,398613,0.09940595284082025,45490,0.12869999999999998,quant
e18061cz_25.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,176.0,5338,0.03348324896658575,155716,0.038832394710060045,12524,0.0354,quant
e18061cz_25.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,177.0,19352,0.12138775458999015,84594,0.021096018380274473,696,0.002,quant
e18061cz_25.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,178.0,1762,0.01105235756446686,22112,0.005514281845339257,0,0.0,quant
e18061cz_26.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,174.0,164517,0.6850964241245622,1078938,0.7842749292367455,294838,0.8339,quant
e18061cz_26.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,175.0,19857,0.08269029762177424,147872,0.10748745742210954,45490,0.12869999999999998,quant
e18061cz_26.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,176.0,8325,0.03466771051524754,69659,0.05063479763962568,12524,0.0354,quant
e18061cz_26.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,177.0,44337,0.18463210583958323,59942,0.0435715562973118,696,0.002,quant
e18061cz_26.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,178.0,3101,0.012913461898832749,19303,0.01403125940420756,0,0.0,quant
e18061cz_27.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,174.0,156692,0.7030456397279204,1078938,0.7842749292367455,294838,0.8339,quant
e18061cz_27.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,175.0,17059,0.07654031838331628,147872,0.10748745742210954,45490,0.12869999999999998,quant
e18061cz_27.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,176.0,6993,0.031376191245356164,69659,0.05063479763962568,12524,0.0354,quant
e18061cz_27.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,177.0,39523,0.17733178987419013,59942,0.0435715562973118,696,0.002,quant
e18061cz_27.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,178.0,2609,0.011706060769216963,19303,0.01403125940420756,0,0.0,quant
e18061cz_28.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,174.0,314396,0.7142214569030927,3348916,0.835151352223506,294838,0.8339,quant
e18061cz_28.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,175.0,34557,0.07850402322612303,398613,0.09940595284082025,45490,0.12869999999999998,quant
e18061cz_28.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,176.0,15378,0.03493459701858726,155716,0.038832394710060045,12524,0.0354,quant
e18061cz_28.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,177.0,70269,0.1596318895759597,84594,0.021096018380274473,696,0.002,quant
e18061cz_28.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,178.0,5594,0.012708033276237296,22112,0.005514281845339257,0,0.0,quant
e18061cz_29.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,174.0,224202,0.7245176926805623,3348916,0.835151352223506,294838,0.8339,quant
e18061cz_29.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,175.0,24511,0.07920827274196154,398613,0.09940595284082025,45490,0.12869999999999998,quant
e18061cz_29.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,176.0,10426,0.033692034254322184,155716,0.038832394710060045,12524,0.0354,quant
e18061cz_29.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,177.0,46925,0.15164000646307965,84594,0.021096018380274473,696,0.002,quant
e18061cz_29.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,178.0,3386,0.010941993860074325,22112,0.005514281845339257,0,0.0,quant
e18061cz_31.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,174.0,513919,0.8652461373466429,3348916,0.835151352223506,294838,0.8339,quant
e18061cz_31.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,175.0,59852,0.1007682374313292,398613,0.09940595284082025,45490,0.12869999999999998,quant
e18061cz_31.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,176.0,20186,0.03398562522202786,155716,0.038832394710060045,12524,0.0354,quant
e18061cz_31.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,177.0,0,0.0,84594,0.021096018380274473,696,0.002,quant
e18061cz_31.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,178.0,0,0.0,22112,0.005514281845339257,0,0.0,quant
e18061cz_32.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,174.0,139043,0.6521135546081728,1078938,0.7842749292367455,294838,0.8339,quant
e18061cz_32.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,175.0,15191,0.07124599590092816,147872,0.10748745742210954,45490,0.12869999999999998,quant
e18061cz_32.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,176.0,6593,0.030921259362439557,69659,0.05063479763962568,12524,0.0354,quant
e18061cz_32.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,177.0,48769,0.22872727102181326,59942,0.0435715562973118,696,0.002,quant
e18061cz_32.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,178.0,3623,0.016991919106646217,19303,0.01403125940420756,0,0.0,quant
e18061cz_34.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,174.0,114269,0.6421085755707775,1078938,0.7842749292367455,294838,0.8339,quant
e18061cz_34.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,175.0,12460,0.07001612731022314,147872,0.10748745742210954,45490,0.12869999999999998,quant
e18061cz_34.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,176.0,4340,0.024387639849628284,69659,0.05063479763962568,12524,0.0354,quant
e18061cz_34.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,177.0,43451,0.24416298136087525,59942,0.0435715562973118,696,0.002,quant
e18061cz_34.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,178.0,3439,0.019324675908495778,19303,0.01403125940420756,0,0.0,quant
e18061cz_35.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,174.0,140740,0.6166694416937597,3348916,0.835151352223506,294838,0.8339,quant
e18061cz_35.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,175.0,14756,0.06465521018639418,398613,0.09940595284082025,45490,0.12869999999999998,quant
e18061cz_35.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,176.0,7136,0.031267252635545466,155716,0.038832394710060045,12524,0.0354,quant
e18061cz_35.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,177.0,61001,0.2672833068975489,84594,0.021096018380274473,696,0.002,quant
e18061cz_35.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,178.0,4593,0.020124788586751728,22112,0.005514281845339257,0,0.0,quant
e18061cz_39.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,174.0,135578,0.6612012797003628,1078938,0.7842749292367455,294838,0.8339,quant
e18061cz_39.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,175.0,13923,0.06790117435917443,147872,0.10748745742210954,45490,0.12869999999999998,quant
e18061cz_39.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,176.0,6099,0.02974425500370645,69659,0.05063479763962568,12524,0.0354,quant
e18061cz_39.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,177.0,45762,0.2231770122117748,59942,0.0435715562973118,696,0.002,quant
e18061cz_39.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,178.0,3686,0.01797627872498147,19303,0.01403125940420756,0,0.0,quant
e18061cz_40.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,174.0,96248,0.6929401431266109,3348916,0.835151352223506,294838,0.8339,quant
e18061cz_40.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,175.0,10165,0.07318319918213365,398613,0.09940595284082025,45490,0.12869999999999998,quant
e18061cz_40.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,176.0,3885,0.02797016515716569,155716,0.038832394710060045,12524,0.0354,quant
e18061cz_40.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,177.0,26586,0.19140664372417168,84594,0.021096018380274473,696,0.002,quant
e18061cz_40.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,178.0,2014,0.01449984880991807,22112,0.005514281845339257,0,0.0,quant
e18061cz_41.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,174.0,212452,0.6497797895767067,3348916,0.835151352223506,294838,0.8339,quant
e18061cz_41.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,175.0,23592,0.07215561536579398,398613,0.09940595284082025,45490,0.12869999999999998,quant
e18061cz_41.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,176.0,11816,0.036138977244922925,155716,0.038832394710060045,12524,0.0354,quant
e18061cz_41.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,177.0,73794,0.22569733300709566,84594,0.021096018380274473,696,0.002,quant
e18061cz_41.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,178.0,5306,0.016228284805480792,22112,0.005514281845339257,0,0.0,quant
e18061cz_42.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,174.0,239088,0.6332165359648495,3348916,0.835151352223506,294838,0.8339,quant
e18061cz_42.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,175.0,26671,0.07063724750183406,398613,0.09940595284082025,45490,0.12869999999999998,quant
e18061cz_42.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,176.0,12628,0.03344483376900606,155716,0.038832394710060045,12524,0.0354,quant
e18061cz_42.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,177.0,92373,0.24464678727782677,84594,0.021096018380274473,696,0.002,quant
e18061cz_42.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,178.0,6817,0.01805459548648355,22112,0.005514281845339257,0,0.0,quant
e18061cz_46.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,174.0,198451,0.7057290184921764,1078938,0.7842749292367455,294838,0.8339,quant
e18061cz_46.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,175.0,23014,0.0818421052631579,147872,0.10748745742210954,45490,0.12869999999999998,quant
e18061cz_46.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,176.0,9725,0.034583926031294454,69659,0.05063479763962568,12524,0.0354,quant
e18061cz_46.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,177.0,46321,0.164726173541963,59942,0.0435715562973118,696,0.002,quant
e18061cz_46.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,178.0,3689,0.01311877667140825,19303,0.01403125940420756,0,0.0,quant
e18061cz_50.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,174.0,129414,0.7313632741637421,3348916,0.835151352223506,294838,0.8339,quant
e18061cz_50.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,175.0,13688,0.0773556222414368,398613,0.09940595284082025,45490,0.12869999999999998,quant
e18061cz_50.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,176.0,5468,0.030901559206324987,155716,0.038832394710060045,12524,0.0354,quant
e18061cz_50.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,177.0,26911,0.15208336865424502,84594,0.021096018380274473,696,0.002,quant
e18061cz_50.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,178.0,1468,0.008296175734251112,22112,0.005514281845339257,0,0.0,quant
e18061cz_51.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,174.0,166953,0.6789936677200131,1078938,0.7842749292367455,294838,0.8339,quant
e18061cz_51.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,175.0,18766,0.07632085178723214,147872,0.10748745742210954,45490,0.12869999999999998,quant
e18061cz_51.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,176.0,8566,0.03483770736488492,69659,0.05063479763962568,12524,0.0354,quant
e18061cz_51.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,177.0,47550,0.19338465855711862,59942,0.0435715562973118,696,0.002,quant
e18061cz_51.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,178.0,4048,0.01646311457075113,19303,0.01403125940420756,0,0.0,quant
e18061cz_53.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,174.0,266755,0.688828406828505,3348916,0.835151352223506,294838,0.8339,quant
e18061cz_53.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,175.0,31623,0.08165852827177678,398613,0.09940595284082025,45490,0.12869999999999998,quant
e18061cz_53.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,176.0,13264,0.0342509793187505,155716,0.038832394710060045,12524,0.0354,quant
e18061cz_53.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,177.0,70270,0.18145478865565423,84594,0.021096018380274473,696,0.002,quant
e18061cz_53.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,178.0,5347,0.01380729692531355,22112,0.005514281845339257,0,0.0,quant
e18061cz_54.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,174.0,332085,0.6655263426863949,3348916,0.835151352223506,294838,0.8339,quant
e18061cz_54.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,175.0,37298,0.07474833711103228,398613,0.09940595284082025,45490,0.12869999999999998,quant
e18061cz_54.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,176.0,17937,0.03594726051693351,155716,0.038832394710060045,12524,0.0354,quant
e18061cz_54.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,177.0,102826,0.20607197468440683,84594,0.021096018380274473,696,0.002,quant
e18061cz_54.cdf,Pyruvic acid_(1MEOX)(1TMS)_MP_RI:1045_IDENT:A+D,178.0,8835,0.01770608500123251,22112,0.005514281845339257,0,0.0,quant
e18061cz_18.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,219.0,6043062,0.765542649269784,1953985,0.7863450970765364,136224,0.7737999999999999,quant
e18061cz_18.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,220.0,1199371,0.15193781774824586,345809,0.13916443149509336,26389,0.1499,quant
e18061cz_18.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,221.0,567229,0.07185727887661095,147554,0.059380376233201,11886,0.0675,quant
e18061cz_18.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,222.0,70176,0.008889983414890723,30222,0.0121622845230885,1420,0.008100000000000001,quant
e18061cz_18.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,223.0,12540,0.0015885828776608763,4266,0.001716772740900521,121,7.000000000000001E-4,quant
e18061cz_18.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,224.0,1450,1.836878128076771E-4,3059,0.0012310379311801906,0,0.0,quant
e18061cz_19.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,219.0,819711,0.7243842109867735,1953985,0.7863450970765364,136224,0.7737999999999999,quant
e18061cz_19.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,220.0,173104,0.1529731874510095,345809,0.13916443149509336,26389,0.1499,quant
e18061cz_19.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,221.0,83920,0.0741606773436126,147554,0.059380376233201,11886,0.0675,quant
e18061cz_19.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,222.0,44371,0.03921095584382073,30222,0.0121622845230885,1420,0.008100000000000001,quant
e18061cz_19.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,223.0,7486,0.006615429344545806,4266,0.001716772740900521,121,7.000000000000001E-4,quant
e18061cz_19.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,224.0,3005,0.002655539030237797,3059,0.0012310379311801906,0,0.0,quant
e18061cz_20.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,219.0,2904498,0.7264879255847738,1953985,0.7863450970765364,136224,0.7737999999999999,quant
e18061cz_20.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,220.0,603532,0.15095851699812832,345809,0.13916443149509336,26389,0.1499,quant
e18061cz_20.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,221.0,292649,0.07319886773358372,147554,0.059380376233201,11886,0.0675,quant
e18061cz_20.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,222.0,162362,0.04061081556048413,30222,0.0121622845230885,1420,0.008100000000000001,quant
e18061cz_20.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,223.0,25212,0.006306154653865597,4266,0.001716772740900521,121,7.000000000000001E-4,quant
e18061cz_20.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,224.0,9746,0.0024377194691644496,3059,0.0012310379311801906,0,0.0,quant
e18061cz_21.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,219.0,939584,0.7288190153949737,1953985,0.7863450970765364,136224,0.7737999999999999,quant
e18061cz_21.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,220.0,204529,0.1586495985454399,345809,0.13916443149509336,26389,0.1499,quant
e18061cz_21.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,221.0,97749,0.07582220422638454,147554,0.059380376233201,11886,0.0675,quant
e18061cz_21.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,222.0,47325,0.036709181833201855,30222,0.0121622845230885,1420,0.008100000000000001,quant
e18061cz_21.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,223.0,0,0.0,4266,0.001716772740900521,121,7.000000000000001E-4,quant
e18061cz_21.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,224.0,0,0.0,3059,0.0012310379311801906,0,0.0,quant
e18061cz_22.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,219.0,8965142,0.7702708844709062,9330528,0.7861624367398332,136224,0.7737999999999999,quant
e18061cz_22.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,220.0,1560134,0.13404425675278012,1658203,0.1397152348815953,26389,0.1499,quant
e18061cz_22.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,221.0,708362,0.06086134768033569,749563,0.06315594086101232,11886,0.0675,quant
e18061cz_22.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,222.0,333024,0.028612897713169414,98708,0.008316841426949842,1420,0.008100000000000001,quant
e18061cz_22.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,223.0,54449,0.004678172346690813,20050,0.0016893531487857554,121,7.000000000000001E-4,quant
e18061cz_22.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,224.0,17836,0.0015324410361177863,11396,9.601929418235645E-4,0,0.0,quant
e18061cz_23.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,219.0,1898963,0.703992855389858,4124873,0.7840591029593488,136224,0.7737999999999999,quant
e18061cz_23.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,220.0,415686,0.15410514796001212,717599,0.13640178212141943,26389,0.1499,quant
e18061cz_23.cdf,Lactic acid_(2TMS)_MP_RI:1055_IDENT:B+C,221.0,205829,0.0763059340450757,342476,0.06509810734660337,11886,0.0675,quant
