file,metabolite,start,end,Area
e18061cz_8_wash.cdf,Unknown 55,878.6,884.6,478705.0
e18061cz_8_wash.cdf,Unknown 56,887.8,897.2,2655642.0
e18061cz_8_wash.cdf,Unknown 57,892.0,898.2,309492.0
e18061cz_8_wash.cdf,Unknown 58,901.0,912.0,1055098.0
e18061cz_8_wash.cdf,Unknown 59,912.2,925.0,985515.0
e18061cz_8_wash.cdf,Unknown 60,967.6,977.8,352512.0
e18061cz_8_wash.cdf,Unknown 61,992.6,999.8,871697.0
e18061cz_8_wash.cdf,Unknown 62,1004.6,1017.4,389128.0
e18061cz_8_wash.cdf,Unknown 63,1007.2,1018.0,280841.0
e18061cz_8_wash.cdf,Unknown 64,1035.2,1042.8,85588.0
e18061cz_8_wash.cdf,Unknown 65,1090.6,1095.4,351688.0
e18061cz_8_wash.cdf,Unknown 66,1095.4,1102.8,1787994.0
e18061cz_8_wash.cdf,Unknown 67,1105.0,1110.6,319990.0
e18061cz_8_wash.cdf,Unknown 68,1108.4,1116.0,84504.0
e18061cz_8_wash.cdf,Unknown 69,1110.6,1120.4,6.8448685E7
e18061cz_8_wash.cdf,Unknown 70,1119.2,1128.8,995154.0
e18061cz_8_wash.cdf,Unknown 71,1124.0,1133.6,237353.0
e18061cz_8_wash.cdf,Unknown 72,1129.4,1140.0,160557.0
e18061cz_8_wash.cdf,Unknown 73,1142.6,1146.4,448211.0
e18061cz_8_wash.cdf,Unknown 74,1146.4,1155.0,2157087.0
e18061cz_8_wash.cdf,Unknown 75,1149.0,1156.6,343165.0
e18061cz_8_wash.cdf,Unknown 76,1150.8,1157.4,235622.0
e18061cz_8_wash.cdf,Unknown 77,1155.0,1164.0,545928.0
e18061cz_8_wash.cdf,Unknown 78,1168.0,1173.6,353116.0
e18061cz_8_wash.cdf,Unknown 79,1203.2,1219.2,4102148.0
e18061cz_8_wash.cdf,Unknown 80,1217.6,1226.4,748468.0
e18061cz_8_wash.cdf,Unknown 81,1248.2,1262.4,235863.0
e18061cz_8_wash.cdf,Unknown 82,1275.2,1287.0,4865544.0
e18061cz_8_wash.cdf,Unknown 83,1279.4,1287.6,188101.0
e18061cz_8_wash.cdf,Unknown 84,1286.4,1303.6,923795.0
e18061cz_8_wash.cdf,Unknown 85,1306.2,1313.2,119020.0
e18061cz_8_wash.cdf,Unknown 86,1313.6,1326.8,805962.0
e18061cz_8_wash.cdf,Unknown 87,1311.2,1338.6,4.7721436E7
e18061cz_8_wash.cdf,Unknown 88,1357.0,1364.2,942445.0
e18061cz_8_wash.cdf,Unknown 89,1411.6,1417.8,674957.0
e18061cz_8_wash.cdf,Unknown 90,1443.0,1448.6,118637.0
e18061cz_8_wash.cdf,Unknown 91,1451.8,1460.4,822242.0
e18061cz_8_wash.cdf,Unknown 92,1461.8,1476.8,364954.0
e18061cz_8_wash.cdf,Unknown 93,1470.2,1480.8,247712.0
e18061cz_8_wash.cdf,Unknown 94,1478.8,1491.4,1669176.0
e18061cz_8_wash.cdf,Unknown 95,1480.8,1487.8,836788.0
e18061cz_8_wash.cdf,Unknown 96,1493.6,1498.0,134846.0
e18061cz_8_wash.cdf,Unknown 97,1495.2,1502.4,5.1639794E7
e18061cz_8_wash.cdf,Unknown 98,1496.8,1506.2,2743330.0
e18061cz_8_wash.cdf,Unknown 99,1502.4,1509.0,741174.0
e18061cz_8_wash.cdf,Unknown 100,1527.2,1536.8,327819.0
e18061cz_8_wash.cdf,Unknown 101,1532.6,1537.6,1025231.0
e18061cz_8_wash.cdf,Unknown 102,1536.4,1543.2,218368.0
e18061cz_8_wash.cdf,Unknown 103,1542.2,1548.8,2117989.0
e18061cz_8_wash.cdf,Unknown 104,1549.2,1558.4,112071.0
e18061cz_8_wash.cdf,Unknown 105,1564.6,1570.2,310519.0
e18061cz_8_wash.cdf,Unknown 106,1564.4,1571.2,560941.0
e18061cz_8_wash.cdf,Unknown 107,1571.4,1591.2,1230517.0
e18061cz_8_wash.cdf,Unknown 108,1584.0,1589.2,305663.0
e18061cz_8_wash.cdf,Unknown 109,1588.8,1597.6,190514.0
e18061cz_8_wash.cdf,Unknown 110,1589.0,1599.0,189361.0
e18061cz_8_wash.cdf,Unknown 111,1591.2,1612.2,2.2167943E7
e18061cz_8_wash.cdf,Unknown 112,1610.2,1618.8,139143.0
e18061cz_8_wash.cdf,Unknown 113,1612.2,1619.0,133581.0
e18061cz_8_wash.cdf,Unknown 114,1622.6,1636.8,4846715.0
e18061cz_8_wash.cdf,Unknown 115,1625.2,1631.6,671246.0
e18061cz_8_wash.cdf,Unknown 116,1634.0,1640.2,90637.0
e18061cz_8_wash.cdf,Unknown 117,1636.4,1641.0,398120.0
e18061cz_8_wash.cdf,Unknown 118,1640.6,1651.0,294439.0
e18061cz_8_wash.cdf,Unknown 119,1640.4,1649.8,227839.0
e18061cz_8_wash.cdf,Unknown 120,1648.8,1657.0,270391.0
e18061cz_8_wash.cdf,Unknown 121,1659.2,1664.2,536638.0
e18061cz_8_wash.cdf,Unknown 122,1672.0,1681.2,1.346502E7
e18061cz_8_wash.cdf,Unknown 123,1673.0,1688.4,547546.0
e18061cz_8_wash.cdf,Unknown 124,1678.4,1691.2,5.7070167E7
e18061cz_8_wash.cdf,Unknown 125,1689.6,1699.8,794403.0
e18061cz_8_wash.cdf,Unknown 126,1694.0,1700.2,157191.0
e18061cz_8_wash.cdf,Unknown 127,1697.4,1716.4,2.2105049E7
e18061cz_8_wash.cdf,Unknown 128,1705.2,1709.8,95477.0
e18061cz_8_wash.cdf,Unknown 129,1728.6,1733.6,1063108.0
e18061cz_8_wash.cdf,Unknown 130,1734.2,1740.4,133369.0
e18061cz_8_wash.cdf,Unknown 131,1736.2,1741.2,749188.0
e18061cz_8_wash.cdf,Unknown 132,1740.2,1750.6,1228668.0
e18061cz_8_wash.cdf,Unknown 133,1750.6,1770.8,944941.0
e18061cz_8_wash.cdf,Unknown 134,1761.2,1765.6,472175.0
e18061cz_8_wash.cdf,Unknown 135,1766.8,1772.0,80397.0
e18061cz_8_wash.cdf,Unknown 136,1767.2,1776.8,2764292.0
e18061cz_8_wash.cdf,Unknown 137,1774.8,1780.6,1542244.0
e18061cz_8_wash.cdf,Unknown 138,1774.0,1780.4,84242.0
e18061cz_8_wash.cdf,Unknown 139,1772.6,1789.4,2170577.0
e18061cz_8_wash.cdf,Unknown 140,1792.8,1800.8,140417.0
e18061cz_8_wash.cdf,Unknown 141,1794.4,1799.0,238434.0
e18061cz_8_wash.cdf,Unknown 142,1816.0,1823.6,1030807.0
e18061cz_8_wash.cdf,Unknown 143,1833.4,1840.0,453044.0
e18061cz_8_wash.cdf,Unknown 144,1834.6,1840.2,295621.0
e18061cz_8_wash.cdf,Unknown 145,1844.4,1850.8,188950.0
e18061cz_8_wash.cdf,Unknown 146,1846.8,1865.0,3671055.0
e18061cz_8_wash.cdf,Unknown 147,1856.4,1861.6,887073.0
e18061cz_8_wash.cdf,Unknown 148,1874.4,1879.6,105119.0
e18061cz_8_wash.cdf,Unknown 149,1874.6,1881.0,397448.0
e18061cz_8_wash.cdf,Unknown 150,1893.0,1901.4,252842.0
e18061cz_8_wash.cdf,Unknown 151,1893.4,1902.6,440192.0
e18061cz_8_wash.cdf,Unknown 152,1922.8,1940.8,3994498.0
e18061cz_8_wash.cdf,Unknown 153,1930.0,1938.6,4.6241537E7
e18061cz_8_wash.cdf,Unknown 154,1937.0,1943.0,282311.0
e18061cz_8_wash.cdf,Unknown 155,1952.4,1958.6,573532.0
e18061cz_8_wash.cdf,Unknown 156,1982.4,1987.4,92301.0
e18061cz_8_wash.cdf,Unknown 157,1997.6,2005.6,482490.0
e18061cz_8_wash.cdf,Unknown 158,2020.0,2031.0,309995.0
e18061cz_8_wash.cdf,Unknown 159,2063.4,2077.8,3.8990994E7
e18061cz_8_wash.cdf,Unknown 160,2087.6,2090.6,211437.0
e18061cz_8_wash.cdf,Unknown 161,2172.4,2178.8,76720.0
e18061cz_8_wash.cdf,Unknown 162,2178.8,2183.6,74890.0
e18061cz_8_wash.cdf,Unknown 163,2189.6,2195.6,79594.0
e18061cz_8_wash.cdf,Unknown 164,2211.2,2217.4,318824.0
e18061cz_8_wash.cdf,Unknown 165,2244.6,2262.8,3.0022951E7
e18061cz_8_wash.cdf,Unknown 166,2258.8,2262.8,5385443.0
e18061cz_8_wash.cdf,Unknown 167,2262.8,2267.2,3584397.0
e18061cz_8_wash.cdf,Unknown 168,2267.2,2269.8,737873.0
e18061cz_8_wash.cdf,Unknown 169,2274.2,2278.6,1012342.0
e18061cz_8_wash.cdf,Unknown 170,2279.4,2282.8,1204151.0
e18061cz_8_wash.cdf,Unknown 171,2282.8,2291.8,4633414.0
e18061cz_8_wash.cdf,Unknown 172,2292.8,2297.0,3521554.0
e18061cz_8_wash.cdf,Unknown 173,2297.0,2299.2,1485778.0
e18061cz_8_wash.cdf,Unknown 174,2299.2,2302.0,1030813.0
e18061cz_8_wash.cdf,Unknown 175,2302.0,2306.6,1269221.0
e18061cz_8_wash.cdf,Unknown 176,2306.6,2309.6,826294.0
e18061cz_8_wash.cdf,Unknown 177,2332.4,2336.8,1888189.0
e18061cz_8_wash.cdf,Unknown 178,2336.8,2341.2,1433004.0
e18061cz_8_wash.cdf,Unknown 179,2348.4,2353.8,2469624.0
e18061cz_8_wash.cdf,Unknown 180,2354.4,2360.0,839613.0
e18061cz_8_wash.cdf,Unknown 181,2377.2,2380.2,837658.0
e18061cz_10_Quant1_100.cdf,Unknown 1,375.0,377.4,308705.0
e18061cz_10_Quant1_100.cdf,Unknown 2,375.0,380.2,2.0886659E7
e18061cz_10_Quant1_100.cdf,Unknown 3,375.6,380.2,626817.0
e18061cz_10_Quant1_100.cdf,Unknown 4,379.0,385.0,403852.0
e18061cz_10_Quant1_100.cdf,Unknown 5,380.8,387.0,4202919.0
e18061cz_10_Quant1_100.cdf,Unknown 6,396.8,406.2,2475197.0
e18061cz_10_Quant1_100.cdf,Unknown 7,403.2,414.2,9.1915798E7
e18061cz_10_Quant1_100.cdf,Unknown 8,414.2,420.4,1597751.0
e18061cz_10_Quant1_100.cdf,Unknown 9,420.4,427.6,1605234.0
e18061cz_10_Quant1_100.cdf,Unknown 10,430.6,442.0,505229.0
e18061cz_10_Quant1_100.cdf,Unknown 11,434.6,441.8,637609.0
e18061cz_10_Quant1_100.cdf,Unknown 12,437.0,446.8,489834.0
e18061cz_10_Quant1_100.cdf,Unknown 13,439.6,448.8,428217.0
e18061cz_10_Quant1_100.cdf,Unknown 14,442.6,451.6,374984.0
e18061cz_10_Quant1_100.cdf,Unknown 15,450.0,459.4,488600.0
e18061cz_10_Quant1_100.cdf,Unknown 16,450.6,460.0,2975525.0
e18061cz_10_Quant1_100.cdf,Unknown 17,454.8,469.4,409766.0
e18061cz_10_Quant1_100.cdf,Unknown 18,468.4,487.6,2280948.0
e18061cz_10_Quant1_100.cdf,Unknown 19,470.2,478.4,597380.0
e18061cz_10_Quant1_100.cdf,Unknown 20,469.6,484.2,3348916.0
e18061cz_10_Quant1_100.cdf,Unknown 21,476.0,488.8,4231303.0
e18061cz_10_Quant1_100.cdf,Unknown 22,478.4,489.8,4608146.0
e18061cz_10_Quant1_100.cdf,Unknown 23,481.4,497.2,3.1000083E7
e18061cz_10_Quant1_100.cdf,Unknown 24,489.8,496.4,1407806.0
e18061cz_10_Quant1_100.cdf,Unknown 25,487.4,498.2,3455059.0
e18061cz_10_Quant1_100.cdf,Unknown 26,497.8,506.8,3166789.0
e18061cz_10_Quant1_100.cdf,Unknown 27,504.2,516.0,2861523.0
e18061cz_10_Quant1_100.cdf,Unknown 28,513.8,520.0,238409.0
e18061cz_10_Quant1_100.cdf,Unknown 29,528.4,549.2,1525687.0
e18061cz_10_Quant1_100.cdf,Unknown 30,529.2,547.0,1609683.0
e18061cz_10_Quant1_100.cdf,Unknown 31,538.2,544.8,272941.0
e18061cz_10_Quant1_100.cdf,Unknown 32,545.2,557.2,1488931.0
e18061cz_10_Quant1_100.cdf,Unknown 33,546.8,556.2,2763650.0
e18061cz_10_Quant1_100.cdf,Unknown 34,547.2,556.4,1201178.0
e18061cz_10_Quant1_100.cdf,Unknown 35,547.8,561.8,4948237.0
e18061cz_10_Quant1_100.cdf,Unknown 36,556.4,563.2,946001.0
e18061cz_10_Quant1_100.cdf,Unknown 37,561.2,571.0,2.295606E7
e18061cz_10_Quant1_100.cdf,Unknown 38,569.2,577.6,576901.0
e18061cz_10_Quant1_100.cdf,Unknown 39,570.2,585.0,144130.0
e18061cz_10_Quant1_100.cdf,Unknown 40,593.8,600.4,130808.0
e18061cz_10_Quant1_100.cdf,Unknown 41,599.8,607.4,180263.0
e18061cz_10_Quant1_100.cdf,Unknown 42,603.8,625.6,1260466.0
e18061cz_10_Quant1_100.cdf,Unknown 43,607.6,624.6,435701.0
e18061cz_10_Quant1_100.cdf,Unknown 44,607.6,631.4,5968179.0
e18061cz_10_Quant1_100.cdf,Unknown 45,610.6,620.4,309994.0
e18061cz_10_Quant1_100.cdf,Unknown 46,628.0,646.4,613313.0
e18061cz_10_Quant1_100.cdf,Unknown 47,638.0,647.4,863717.0
e18061cz_10_Quant1_100.cdf,Unknown 48,637.8,644.6,484027.0
e18061cz_10_Quant1_100.cdf,Unknown 49,642.0,652.8,1433348.0
e18061cz_10_Quant1_100.cdf,Unknown 50,644.8,652.8,154236.0
e18061cz_10_Quant1_100.cdf,Unknown 51,654.8,664.2,255438.0
e18061cz_10_Quant1_100.cdf,Unknown 52,671.2,685.2,933972.0
e18061cz_10_Quant1_100.cdf,Unknown 53,671.2,680.0,223676.0
e18061cz_10_Quant1_100.cdf,Unknown 54,672.4,689.6,913947.0
e18061cz_10_Quant1_100.cdf,Unknown 55,688.2,707.4,1914910.0
e18061cz_10_Quant1_100.cdf,Unknown 56,700.2,708.6,286084.0
e18061cz_10_Quant1_100.cdf,Unknown 57,704.8,717.4,7.27289E7
e18061cz_10_Quant1_100.cdf,Unknown 58,711.6,719.0,120071.0
e18061cz_10_Quant1_100.cdf,Unknown 59,722.4,732.6,277999.0
e18061cz_10_Quant1_100.cdf,Unknown 60,735.6,744.8,408031.0
e18061cz_10_Quant1_100.cdf,Unknown 61,743.4,752.6,565067.0
e18061cz_10_Quant1_100.cdf,Unknown 62,765.8,795.0,2.05100794E8
e18061cz_10_Quant1_100.cdf,Unknown 63,780.0,785.8,622728.0
e18061cz_10_Quant1_100.cdf,Unknown 64,781.0,798.2,869097.0
e18061cz_10_Quant1_100.cdf,Unknown 65,786.4,793.4,194441.0
e18061cz_10_Quant1_100.cdf,Unknown 66,793.2,805.4,449273.0
e18061cz_10_Quant1_100.cdf,Unknown 67,799.6,807.6,222132.0
e18061cz_10_Quant1_100.cdf,Unknown 68,805.0,816.0,438708.0
e18061cz_10_Quant1_100.cdf,Unknown 69,809.2,827.4,1141894.0
e18061cz_10_Quant1_100.cdf,Unknown 70,810.4,825.6,7946895.0
e18061cz_10_Quant1_100.cdf,Unknown 71,814.4,827.6,915360.0
e18061cz_10_Quant1_100.cdf,Unknown 72,820.8,827.8,2391562.0
e18061cz_10_Quant1_100.cdf,Unknown 73,832.2,839.2,464416.0
e18061cz_10_Quant1_100.cdf,Unknown 74,842.8,847.6,389506.0
e18061cz_10_Quant1_100.cdf,Unknown 75,846.2,855.4,661738.0
e18061cz_10_Quant1_100.cdf,Unknown 76,852.4,858.6,458017.0
e18061cz_10_Quant1_100.cdf,Unknown 77,858.6,866.0,281047.0
e18061cz_10_Quant1_100.cdf,Unknown 78,858.4,866.4,1231059.0
e18061cz_10_Quant1_100.cdf,Unknown 79,869.0,877.6,316635.0
e18061cz_10_Quant1_100.cdf,Unknown 80,876.4,883.2,1448261.0
e18061cz_10_Quant1_100.cdf,Unknown 81,878.4,884.4,480213.0
e18061cz_10_Quant1_100.cdf,Unknown 82,883.4,888.2,215362.0
e18061cz_10_Quant1_100.cdf,Unknown 83,887.8,897.2,2702682.0
e18061cz_10_Quant1_100.cdf,Unknown 84,890.6,899.0,587660.0
e18061cz_10_Quant1_100.cdf,Unknown 85,901.0,911.4,1099773.0
e18061cz_10_Quant1_100.cdf,Unknown 86,909.2,916.4,655405.0
e18061cz_10_Quant1_100.cdf,Unknown 87,911.4,922.0,1066830.0
e18061cz_10_Quant1_100.cdf,Unknown 88,926.2,937.4,258786.0
e18061cz_10_Quant1_100.cdf,Unknown 89,930.4,938.2,110426.0
e18061cz_10_Quant1_100.cdf,Unknown 90,940.0,950.4,358834.0
e18061cz_10_Quant1_100.cdf,Unknown 91,967.6,980.0,387298.0
e18061cz_10_Quant1_100.cdf,Unknown 92,992.2,998.6,559064.0
e18061cz_10_Quant1_100.cdf,Unknown 93,996.4,1009.6,548204.0
e18061cz_10_Quant1_100.cdf,Unknown 94,998.8,1010.6,495342.0
e18061cz_10_Quant1_100.cdf,Unknown 95,1003.4,1017.6,286339.0
e18061cz_10_Quant1_100.cdf,Unknown 96,1006.8,1018.0,266901.0
e18061cz_10_Quant1_100.cdf,Unknown 97,1059.6,1066.8,397216.0
e18061cz_10_Quant1_100.cdf,Unknown 98,1090.6,1095.4,485740.0
e18061cz_10_Quant1_100.cdf,Unknown 99,1091.6,1100.0,1398545.0
e18061cz_10_Quant1_100.cdf,Unknown 100,1095.4,1102.6,1945856.0
e18061cz_10_Quant1_100.cdf,Unknown 101,1105.8,1111.0,599509.0
e18061cz_10_Quant1_100.cdf,Unknown 102,1110.2,1121.6,848281.0
e18061cz_10_Quant1_100.cdf,Unknown 103,1110.6,1120.2,9.6463226E7
e18061cz_10_Quant1_100.cdf,Unknown 104,1118.8,1130.6,2033358.0
e18061cz_10_Quant1_100.cdf,Unknown 105,1120.2,1128.0,205476.0
e18061cz_10_Quant1_100.cdf,Unknown 106,1123.0,1132.4,375380.0
e18061cz_10_Quant1_100.cdf,Unknown 107,1129.6,1146.6,1874556.0
e18061cz_10_Quant1_100.cdf,Unknown 108,1142.6,1146.4,574789.0
e18061cz_10_Quant1_100.cdf,Unknown 109,1146.4,1155.0,2443446.0
e18061cz_10_Quant1_100.cdf,Unknown 110,1149.0,1161.4,535627.0
e18061cz_10_Quant1_100.cdf,Unknown 111,1148.2,1157.8,221584.0
e18061cz_10_Quant1_100.cdf,Unknown 112,1155.0,1163.8,688040.0
e18061cz_10_Quant1_100.cdf,Unknown 113,1162.6,1178.2,491800.0
e18061cz_10_Quant1_100.cdf,Unknown 114,1164.6,1183.0,1.1189296E7
e18061cz_10_Quant1_100.cdf,Unknown 115,1167.2,1175.2,669811.0
e18061cz_10_Quant1_100.cdf,Unknown 116,1183.2,1189.2,82571.0
e18061cz_10_Quant1_100.cdf,Unknown 117,1186.8,1195.4,531507.0
e18061cz_10_Quant1_100.cdf,Unknown 118,1203.6,1218.8,3751668.0
e18061cz_10_Quant1_100.cdf,Unknown 119,1218.8,1225.8,1030954.0
e18061cz_10_Quant1_100.cdf,Unknown 120,1219.4,1230.2,212195.0
e18061cz_10_Quant1_100.cdf,Unknown 121,1236.2,1241.2,119418.0
e18061cz_10_Quant1_100.cdf,Unknown 122,1240.0,1245.6,63567.0
e18061cz_10_Quant1_100.cdf,Unknown 123,1248.8,1259.4,492994.0
e18061cz_10_Quant1_100.cdf,Unknown 124,1268.2,1276.6,370718.0
e18061cz_10_Quant1_100.cdf,Unknown 125,1274.6,1287.8,4875303.0
e18061cz_10_Quant1_100.cdf,Unknown 126,1279.0,1288.8,492540.0
e18061cz_10_Quant1_100.cdf,Unknown 127,1285.0,1294.6,146628.0
e18061cz_10_Quant1_100.cdf,Unknown 128,1286.2,1305.6,887700.0
e18061cz_10_Quant1_100.cdf,Unknown 129,1306.4,1312.0,107118.0
e18061cz_10_Quant1_100.cdf,Unknown 130,1314.6,1321.0,91500.0
e18061cz_10_Quant1_100.cdf,Unknown 131,1313.8,1325.8,1470258.0
e18061cz_10_Quant1_100.cdf,Unknown 132,1311.2,1326.4,8.187557E7
e18061cz_10_Quant1_100.cdf,Unknown 133,1348.6,1353.6,154054.0
e18061cz_10_Quant1_100.cdf,Unknown 134,1353.6,1363.6,161480.0
e18061cz_10_Quant1_100.cdf,Unknown 135,1356.8,1364.0,1328974.0
e18061cz_10_Quant1_100.cdf,Unknown 136,1373.4,1381.6,236076.0
e18061cz_10_Quant1_100.cdf,Unknown 137,1374.2,1379.8,120566.0
e18061cz_10_Quant1_100.cdf,Unknown 138,1374.4,1382.6,91682.0
e18061cz_10_Quant1_100.cdf,Unknown 139,1411.2,1417.6,812801.0
e18061cz_10_Quant1_100.cdf,Unknown 140,1417.4,1428.6,137533.0
e18061cz_10_Quant1_100.cdf,Unknown 141,1420.0,1432.4,358402.0
e18061cz_10_Quant1_100.cdf,Unknown 142,1418.6,1428.2,347132.0
e18061cz_10_Quant1_100.cdf,Unknown 143,1437.2,1443.2,455580.0
e18061cz_10_Quant1_100.cdf,Unknown 144,1443.2,1449.8,395017.0
e18061cz_10_Quant1_100.cdf,Unknown 145,1450.2,1460.6,707065.0
e18061cz_10_Quant1_100.cdf,Unknown 146,1451.6,1459.8,1125582.0
e18061cz_10_Quant1_100.cdf,Unknown 147,1451.4,1460.8,525466.0
e18061cz_10_Quant1_100.cdf,Unknown 148,1461.0,1469.4,1078209.0
e18061cz_10_Quant1_100.cdf,Unknown 149,1462.4,1471.0,525270.0
e18061cz_10_Quant1_100.cdf,Unknown 150,1469.2,1477.0,1606126.0
e18061cz_10_Quant1_100.cdf,Unknown 151,1469.4,1477.2,847245.0
e18061cz_10_Quant1_100.cdf,Unknown 152,1475.2,1482.4,1004066.0
e18061cz_10_Quant1_100.cdf,Unknown 153,1478.4,1490.0,1188596.0
e18061cz_10_Quant1_100.cdf,Unknown 154,1480.0,1490.0,5027061.0
e18061cz_10_Quant1_100.cdf,Unknown 155,1491.2,1496.6,167813.0
e18061cz_10_Quant1_100.cdf,Unknown 156,1495.2,1502.4,8.0712973E7
e18061cz_10_Quant1_100.cdf,Unknown 157,1496.4,1506.0,856279.0
e18061cz_10_Quant1_100.cdf,Unknown 158,1497.0,1504.6,88184.0
e18061cz_10_Quant1_100.cdf,Unknown 159,1502.4,1506.8,800958.0
e18061cz_10_Quant1_100.cdf,Unknown 160,1504.6,1515.2,1.1116458E7
e18061cz_10_Quant1_100.cdf,Unknown 161,1510.2,1517.4,589849.0
e18061cz_10_Quant1_100.cdf,Unknown 162,1520.4,1530.6,343529.0
e18061cz_10_Quant1_100.cdf,Unknown 163,1522.0,1527.2,258964.0
e18061cz_10_Quant1_100.cdf,Unknown 164,1525.2,1531.0,126126.0
e18061cz_10_Quant1_100.cdf,Unknown 165,1526.6,1534.0,290918.0
e18061cz_10_Quant1_100.cdf,Unknown 166,1527.0,1537.0,89622.0
e18061cz_10_Quant1_100.cdf,Unknown 167,1532.8,1537.4,1151300.0
e18061cz_10_Quant1_100.cdf,Unknown 168,1533.0,1537.8,405559.0
e18061cz_10_Quant1_100.cdf,Unknown 169,1534.8,1543.2,86810.0
e18061cz_10_Quant1_100.cdf,Unknown 170,1539.2,1546.6,168306.0
e18061cz_10_Quant1_100.cdf,Unknown 171,1541.2,1547.8,776369.0
e18061cz_10_Quant1_100.cdf,Unknown 172,1541.8,1551.2,2736430.0
e18061cz_10_Quant1_100.cdf,Unknown 173,1548.6,1557.8,694678.0
e18061cz_10_Quant1_100.cdf,Unknown 174,1553.6,1561.2,217091.0
e18061cz_10_Quant1_100.cdf,Unknown 175,1557.4,1563.4,109663.0
e18061cz_10_Quant1_100.cdf,Unknown 176,1558.6,1563.4,183311.0
e18061cz_10_Quant1_100.cdf,Unknown 177,1560.8,1570.8,132589.0
e18061cz_10_Quant1_100.cdf,Unknown 178,1563.0,1568.6,118356.0
e18061cz_10_Quant1_100.cdf,Unknown 179,1564.6,1572.0,492464.0
e18061cz_10_Quant1_100.cdf,Unknown 180,1564.4,1570.8,631457.0
